t_ms,raw,mv,val3,val4
369,205,196,0,0
370,201,193,0,0
371,209,200,0,0
372,203,194,0,0
373,201,193,0,0
374,207,198,0,0
375,206,197,0,0
376,205,196,0,0
377,202,193,0,0
378,197,189,0,0
379,205,196,0,0
380,198,190,0,0
381,202,193,0,0
382,204,195,0,0
383,202,193,0,0
384,207,198,0,0
385,199,191,0,0
386,203,194,0,0
387,206,197,0,0
388,203,194,0,0
389,198,190,0,0
390,206,197,0,0
391,202,193,0,0
392,205,196,0,0
393,199,191,0,0
394,2824,2683,0,0
395,203,194,0,0
396,207,198,0,0
397,209,200,0,0
398,199,191,0,0
399,198,190,0,0
400,199,191,0,0
401,197,189,0,0
402,197,189,0,0
403,202,193,0,0
404,206,197,0,0
405,198,190,0,0
406,199,191,0,0
407,197,189,0,0
408,196,188,0,0
409,203,194,0,0
410,203,194,0,0
411,203,194,0,0
412,201,193,0,0
413,201,193,0,0
414,207,198,0,0
415,197,189,0,0
416,200,192,0,0
417,207,198,0,0
418,199,191,0,0
419,206,197,0,0
420,198,190,0,0
421,207,198,0,0
422,204,195,0,0
423,198,190,0,0
424,204,195,0,0
425,204,195,0,0
426,206,197,0,0
427,2820,2680,0,0
428,199,191,0,0
429,206,197,0,0
430,206,197,0,0
431,206,197,0,0
432,201,193,0,0
433,200,192,0,0
434,197,189,0,0
435,204,195,0,0
436,201,193,0,0
437,202,193,0,0
438,202,193,0,0
439,203,194,0,0
440,201,193,0,0
441,204,195,0,0
442,204,195,0,0
443,200,192,0,0
444,204,195,0,0
445,204,195,0,0
446,199,191,0,0
447,190,182,0,0
448,196,188,0,0
449,198,190,0,0
450,205,196,0,0
451,204,195,0,0
452,205,196,0,0
453,200,192,0,0
454,202,193,0,0
455,204,195,0,0
456,204,195,0,0
457,205,196,0,0
458,208,199,0,0
459,201,193,0,0
460,2822,2682,0,0
461,2822,2682,0,0
462,202,193,0,0
463,199,191,0,0
464,206,197,0,0
465,200,192,0,0
466,196,188,0,0
467,206,197,0,0
468,206,197,0,0
469,204,195,0,0
470,205,196,0,0
471,198,190,0,0
472,202,193,0,0
473,200,192,0,0
474,202,193,0,0
475,201,193,0,0
476,201,193,0,0
477,203,194,0,0
478,204,195,0,0
479,205,196,0,0
480,205,196,0,0
481,198,190,0,0
482,203,194,0,0
483,198,190,0,0
484,199,191,0,0
485,200,192,0,0
486,201,193,0,0
487,198,190,0,0
488,201,193,0,0
489,198,190,0,0
490,205,196,0,0
491,209,200,0,0
492,207,198,0,0
493,194,186,0,0
494,2811,2671,0,0
495,198,190,0,0
496,191,183,0,0
497,198,190,0,0
498,202,193,0,0
499,196,188,0,0
500,205,196,0,0
501,204,195,0,0
502,203,194,0,0
503,196,188,0,0
504,201,193,0,0
505,199,191,0,0
506,205,196,0,0
507,200,192,0,0
508,207,198,0,0
509,198,190,0,0
510,203,194,0,0
511,205,196,0,0
512,197,189,0,0
513,201,193,0,0
514,207,198,0,0
515,209,200,0,0
516,198,190,0,0
517,205,196,0,0
518,205,196,0,0
519,202,193,0,0
520,200,192,0,0
521,199,191,0,0
522,201,193,0,0
523,198,190,0,0
524,207,198,0,0
525,200,192,0,0
526,201,193,0,0
527,2806,2666,0,0
528,204,195,0,0
529,197,189,0,0
530,201,193,0,0
531,206,197,0,0
532,200,192,0,0
533,203,194,0,0
534,198,190,0,0
535,198,190,0,0
536,206,197,0,0
537,207,198,0,0
538,201,193,0,0
539,199,191,0,0
540,199,191,0,0
541,202,193,0,0
542,208,199,0,0
543,208,199,0,0
544,206,197,0,0
545,210,201,0,0
546,199,191,0,0
547,207,198,0,0
548,198,190,0,0
549,198,190,0,0
550,206,197,0,0
551,204,195,0,0
552,202,193,0,0
553,201,193,0,0
554,207,198,0,0
555,202,193,0,0
556,202,193,0,0
557,201,193,0,0
558,203,194,0,0
559,201,193,0,0
560,2814,2674,0,0
561,2826,2685,0,0
562,204,195,0,0
563,202,193,0,0
564,202,193,0,0
565,202,193,0,0
566,202,193,0,0
567,204,195,0,0
568,201,193,0,0
569,204,195,0,0
570,204,195,0,0
571,206,197,0,0
572,204,195,0,0
573,203,194,0,0
574,202,193,0,0
575,203,194,0,0
576,201,193,0,0
577,201,193,0,0
578,202,193,0,0
579,208,199,0,0
580,201,193,0,0
581,204,195,0,0
582,201,193,0,0
583,203,194,0,0
584,200,192,0,0
585,208,199,0,0
586,198,190,0,0
587,205,196,0,0
588,205,196,0,0
589,196,188,0,0
590,202,193,0,0
591,208,199,0,0
592,209,200,0,0
593,200,192,0,0
594,2829,2688,0,0
595,208,199,0,0
596,208,199,0,0
597,194,186,0,0
598,205,196,0,0
599,202,193,0,0
600,200,192,0,0
601,198,190,0,0
602,196,188,0,0
603,200,192,0,0
604,201,193,0,0
605,198,190,0,0
606,209,200,0,0
607,205,196,0,0
608,208,199,0,0
609,204,195,0,0
610,206,197,0,0
611,205,196,0,0
612,208,199,0,0
613,203,194,0,0
614,196,188,0,0
615,203,194,0,0
616,201,193,0,0
617,204,195,0,0
618,201,193,0,0
619,198,190,0,0
620,201,193,0,0
621,200,192,0,0
622,200,192,0,0
623,204,195,0,0
624,199,191,0,0
625,202,193,0,0
626,208,199,0,0
627,2816,2676,0,0
628,207,198,0,0
629,202,193,0,0
630,194,186,0,0
631,196,188,0,0
632,198,190,0,0
633,200,192,0,0
634,204,195,0,0
635,200,192,0,0
636,201,193,0,0
637,200,192,0,0
638,203,194,0,0
639,204,195,0,0
640,203,194,0,0
641,201,193,0,0
642,201,193,0,0
643,203,194,0,0
644,200,192,0,0
645,204,195,0,0
646,205,196,0,0
647,203,194,0,0
648,206,197,0,0
649,199,191,0,0
650,203,194,0,0
651,203,194,0,0
652,201,193,0,0
653,203,194,0,0
654,203,194,0,0
655,203,194,0,0
656,200,192,0,0
657,201,193,0,0
658,204,195,0,0
659,203,194,0,0
660,2813,2673,0,0
661,2828,2687,0,0
662,208,199,0,0
663,199,191,0,0
664,205,196,0,0
665,201,193,0,0
666,205,196,0,0
667,196,188,0,0
668,200,192,0,0
669,202,193,0,0
670,204,195,0,0
671,203,194,0,0
672,201,193,0,0
673,201,193,0,0
674,204,195,0,0
675,206,197,0,0
676,202,193,0,0
677,206,197,0,0
678,205,196,0,0
679,203,194,0,0
680,199,191,0,0
681,202,193,0,0
682,202,193,0,0
683,202,193,0,0
684,205,196,0,0
685,206,197,0,0
686,204,195,0,0
687,201,193,0,0
688,203,194,0,0
689,207,198,0,0
690,202,193,0,0
691,204,195,0,0
692,203,194,0,0
693,221,212,0,0
694,2827,2686,0,0
695,205,196,0,0
696,202,193,0,0
697,198,190,0,0
698,211,202,0,0
699,207,198,0,0
700,205,196,0,0
701,197,189,0,0
702,197,189,0,0
703,207,198,0,0
704,197,189,0,0
705,204,195,0,0
706,203,194,0,0
707,207,198,0,0
708,201,193,0,0
709,207,198,0,0
710,209,200,0,0
711,206,197,0,0
712,202,193,0,0
713,200,192,0,0
714,201,193,0,0
715,200,192,0,0
716,205,196,0,0
717,202,193,0,0
718,205,196,0,0
719,199,191,0,0
720,206,197,0,0
721,202,193,0,0
722,199,191,0,0
723,205,196,0,0
724,202,193,0,0
725,202,193,0,0
726,201,193,0,0
727,2819,2679,0,0
728,207,198,0,0
729,202,193,0,0
730,203,194,0,0
731,203,194,0,0
732,203,194,0,0
733,207,198,0,0
734,204,195,0,0
735,199,191,0,0
736,201,193,0,0
737,200,192,0,0
738,202,193,0,0
739,202,193,0,0
740,203,194,0,0
741,199,191,0,0
742,203,194,0,0
743,203,194,0,0
744,203,194,0,0
745,197,189,0,0
746,203,194,0,0
747,199,191,0,0
748,203,194,0,0
749,200,192,0,0
750,202,193,0,0
751,200,192,0,0
752,206,197,0,0
753,204,195,0,0
754,199,191,0,0
755,204,195,0,0
756,201,193,0,0
757,204,195,0,0
758,199,191,0,0
759,204,195,0,0
760,2828,2687,0,0
761,2819,2679,0,0
762,203,194,0,0
763,203,194,0,0
764,198,190,0,0
765,202,193,0,0
766,200,192,0,0
767,200,192,0,0
768,199,191,0,0
769,202,193,0,0
770,208,199,0,0
771,204,195,0,0
772,201,193,0,0
773,198,190,0,0
774,202,193,0,0
775,199,191,0,0
776,205,196,0,0
777,203,194,0,0
778,204,195,0,0
779,201,193,0,0
780,202,193,0,0
781,210,201,0,0
782,208,199,0,0
783,207,198,0,0
784,205,196,0,0
785,202,193,0,0
786,207,198,0,0
787,208,199,0,0
788,198,190,0,0
789,208,199,0,0
790,197,189,0,0
791,202,193,0,0
792,204,195,0,0
793,200,192,0,0
794,2826,2685,0,0
795,198,190,0,0
796,197,189,0,0
797,199,191,0,0
798,205,196,0,0
799,212,203,0,0
800,206,197,0,0
801,195,187,0,0
802,195,187,0,0
803,206,197,0,0
804,197,189,0,0
805,202,193,0,0
806,204,195,0,0
807,206,197,0,0
808,202,193,0,0
809,199,191,0,0
810,202,193,0,0
811,202,193,0,0
812,205,196,0,0
813,204,195,0,0
814,202,193,0,0
815,204,195,0,0
816,204,195,0,0
817,205,196,0,0
818,209,200,0,0
819,180,173,0,0
820,203,194,0,0
821,201,193,0,0
822,202,193,0,0
823,202,193,0,0
824,200,192,0,0
825,202,193,0,0
826,197,189,0,0
827,2824,2683,0,0
828,201,193,0,0
829,198,190,0,0
830,207,198,0,0
831,203,194,0,0
832,204,195,0,0
833,206,197,0,0
834,206,197,0,0
835,201,193,0,0
836,203,194,0,0
837,203,194,0,0
838,203,194,0,0
839,202,193,0,0
840,201,193,0,0
841,203,194,0,0
842,202,193,0,0
843,204,195,0,0
844,204,195,0,0
845,202,193,0,0
846,200,192,0,0
847,202,193,0,0
848,203,194,0,0
849,203,194,0,0
850,199,191,0,0
851,200,192,0,0
852,206,197,0,0
853,204,195,0,0
854,201,193,0,0
855,203,194,0,0
856,200,192,0,0
857,204,195,0,0
858,207,198,0,0
859,206,197,0,0
860,2821,2681,0,0
861,2810,2670,0,0
862,197,189,0,0
863,203,194,0,0
864,201,193,0,0
865,205,196,0,0
866,205,196,0,0
867,201,193,0,0
868,205,196,0,0
869,199,191,0,0
870,197,189,0,0
871,200,192,0,0
872,205,196,0,0
873,200,192,0,0
874,202,193,0,0
875,206,197,0,0
876,202,193,0,0
877,196,188,0,0
878,203,194,0,0
879,201,193,0,0
880,196,188,0,0
881,197,189,0,0
882,203,194,0,0
883,201,193,0,0
884,205,196,0,0
885,201,193,0,0
886,199,191,0,0
887,207,198,0,0
888,205,196,0,0
889,200,192,0,0
890,197,189,0,0
891,202,193,0,0
892,196,188,0,0
893,208,199,0,0
894,2828,2687,0,0
895,208,199,0,0
896,198,190,0,0
897,201,193,0,0
898,206,197,0,0
899,202,193,0,0
900,198,190,0,0
901,209,200,0,0
902,198,190,0,0
903,202,193,0,0
904,202,193,0,0
905,201,193,0,0
906,203,194,0,0
907,204,195,0,0
908,200,192,0,0
909,205,196,0,0
910,199,191,0,0
911,202,193,0,0
912,202,193,0,0
913,200,192,0,0
914,201,193,0,0
915,205,196,0,0
916,203,194,0,0
917,199,191,0,0
918,197,189,0,0
919,210,201,0,0
920,201,193,0,0
921,199,191,0,0
922,198,190,0,0
923,198,190,0,0
924,208,199,0,0
925,198,190,0,0
926,200,192,0,0
927,2822,2682,0,0
928,204,195,0,0
929,199,191,0,0
930,201,193,0,0
931,202,193,0,0
932,201,193,0,0
933,202,193,0,0
934,205,196,0,0
935,207,198,0,0
936,202,193,0,0
937,200,192,0,0
938,199,191,0,0
939,200,192,0,0
940,200,192,0,0
941,198,190,0,0
942,205,196,0,0
943,204,195,0,0
944,204,195,0,0
945,201,193,0,0
946,202,193,0,0
947,198,190,0,0
948,205,196,0,0
949,203,194,0,0
950,201,193,0,0
951,203,194,0,0
952,203,194,0,0
953,202,193,0,0
954,200,192,0,0
955,203,194,0,0
956,201,193,0,0
957,202,193,0,0
958,199,191,0,0
959,206,197,0,0
960,2814,2674,0,0
961,2822,2682,0,0
962,203,194,0,0
963,203,194,0,0
964,199,191,0,0
965,206,197,0,0
966,202,193,0,0
967,202,193,0,0
968,198,190,0,0
969,201,193,0,0
970,202,193,0,0
971,201,193,0,0
972,199,191,0,0
973,221,212,0,0
974,195,187,0,0
975,203,194,0,0
976,205,196,0,0
977,201,193,0,0
978,198,190,0,0
979,206,197,0,0
980,208,199,0,0
981,210,201,0,0
982,209,200,0,0
983,204,195,0,0
984,206,197,0,0
985,201,193,0,0
986,205,196,0,0
987,199,191,0,0
988,203,194,0,0
989,207,198,0,0
990,187,179,0,0
991,196,188,0,0
992,205,196,0,0
993,206,197,0,0
994,2824,2683,0,0
995,207,198,0,0
996,206,197,0,0
997,205,196,0,0
998,199,191,0,0
999,197,189,0,0
1000,203,194,0,0
1001,202,193,0,0
1002,206,197,0,0
1003,203,194,0,0
1004,201,193,0,0
1005,203,194,0,0
1006,200,192,0,0
1007,203,194,0,0
1008,202,193,0,0
1009,200,192,0,0
1010,195,187,0,0
1011,203,194,0,0
1012,204,195,0,0
1013,202,193,0,0
1014,197,189,0,0
1015,200,192,0,0
1016,200,192,0,0
1017,204,195,0,0
1018,202,193,0,0
1019,199,191,0,0
1020,204,195,0,0
1021,199,191,0,0
1022,204,195,0,0
1023,201,193,0,0
1024,197,189,0,0
1025,202,193,0,0
1026,207,198,0,0
1027,2825,2684,0,0
1028,205,196,0,0
1029,202,193,0,0
1030,203,194,0,0
1031,201,193,0,0
1032,206,197,0,0
1033,203,194,0,0
1034,205,196,0,0
1035,204,195,0,0
1036,201,193,0,0
1037,204,195,0,0
1038,203,194,0,0
1039,200,192,0,0
1040,202,193,0,0
1041,202,193,0,0
1042,201,193,0,0
1043,201,193,0,0
1044,198,190,0,0
1045,205,196,0,0
1046,204,195,0,0
1047,202,193,0,0
1048,202,193,0,0
1049,201,193,0,0
1050,201,193,0,0
1051,202,193,0,0
1052,204,195,0,0
1053,202,193,0,0
1054,202,193,0,0
1055,202,193,0,0
1056,199,191,0,0
1057,200,192,0,0
1058,201,193,0,0
1059,200,192,0,0
1060,2819,2679,0,0
1061,2826,2685,0,0
1062,197,189,0,0
1063,208,199,0,0
1064,199,191,0,0
1065,206,197,0,0
1066,197,189,0,0
1067,221,212,0,0
1068,202,193,0,0
1069,205,196,0,0
1070,203,194,0,0
1071,199,191,0,0
1072,206,197,0,0
1073,198,190,0,0
1074,204,195,0,0
1075,201,193,0,0
1076,199,191,0,0
1077,202,193,0,0
1078,204,195,0,0
1079,203,194,0,0
1080,207,198,0,0
1081,201,193,0,0
1082,206,197,0,0
1083,204,195,0,0
1084,207,198,0,0
1085,202,193,0,0
1086,202,193,0,0
1087,201,193,0,0
1088,200,192,0,0
1089,198,190,0,0
1090,201,193,0,0
1091,199,191,0,0
1092,196,188,0,0
1093,200,192,0,0
1094,2820,2680,0,0
1095,202,193,0,0
1096,200,192,0,0
1097,208,199,0,0
1098,201,193,0,0
1099,201,193,0,0
1100,202,193,0,0
1101,203,194,0,0
1102,202,193,0,0
1103,203,194,0,0
1104,204,195,0,0
1105,204,195,0,0
1106,200,192,0,0
1107,199,191,0,0
1108,202,193,0,0
1109,201,193,0,0
1110,205,196,0,0
1111,203,194,0,0
1112,201,193,0,0
1113,202,193,0,0
1114,201,193,0,0
1115,206,197,0,0
1116,202,193,0,0
1117,206,197,0,0
1118,205,196,0,0
1119,207,198,0,0
1120,197,189,0,0
1121,205,196,0,0
1122,204,195,0,0
1123,204,195,0,0
1124,198,190,0,0
1125,207,198,0,0
1126,210,201,0,0
1127,2817,2677,0,0
1128,202,193,0,0
1129,204,195,0,0
1130,199,191,0,0
1131,201,193,0,0
1132,204,195,0,0
1133,199,191,0,0
1134,202,193,0,0
1135,201,193,0,0
1136,197,189,0,0
1137,200,192,0,0
1138,201,193,0,0
1139,201,193,0,0
1140,199,191,0,0
1141,206,197,0,0
1142,204,195,0,0
1143,201,193,0,0
1144,204,195,0,0
1145,199,191,0,0
1146,204,195,0,0
1147,201,193,0,0
1148,196,188,0,0
1149,201,193,0,0
1150,199,191,0,0
1151,204,195,0,0
1152,201,193,0,0
1153,208,199,0,0
1154,205,196,0,0
1155,197,189,0,0
1156,200,192,0,0
1157,200,192,0,0
1158,207,198,0,0
1159,198,190,0,0
1160,2813,2673,0,0
1161,2818,2678,0,0
1162,202,193,0,0
1163,199,191,0,0
1164,197,189,0,0
1165,209,200,0,0
1166,209,200,0,0
1167,201,193,0,0
1168,199,191,0,0
1169,201,193,0,0
1170,201,193,0,0
1171,199,191,0,0
1172,207,198,0,0
1173,198,190,0,0
1174,203,194,0,0
1175,196,188,0,0
1176,210,201,0,0
1177,205,196,0,0
1178,207,198,0,0
1179,200,192,0,0
1180,206,197,0,0
1181,200,192,0,0
1182,204,195,0,0
1183,203,194,0,0
1184,199,191,0,0
1185,202,193,0,0
1186,198,190,0,0
1187,205,196,0,0
1188,202,193,0,0
1189,197,189,0,0
1190,205,196,0,0
1191,203,194,0,0
1192,207,198,0,0
1193,201,193,0,0
1194,2818,2678,0,0
1195,203,194,0,0
1196,203,194,0,0
1197,198,190,0,0
1198,203,194,0,0
1199,193,185,0,0
1200,208,199,0,0
1201,205,196,0,0
1202,206,197,0,0
1203,200,192,0,0
1204,202,193,0,0
1205,202,193,0,0
1206,202,193,0,0
1207,203,194,0,0
1208,203,194,0,0
1209,204,195,0,0
1210,200,192,0,0
1211,204,195,0,0
1212,200,192,0,0
1213,205,196,0,0
1214,202,193,0,0
1215,205,196,0,0
1216,195,187,0,0
1217,210,201,0,0
1218,203,194,0,0
1219,202,193,0,0
1220,201,193,0,0
1221,202,193,0,0
1222,201,193,0,0
1223,205,196,0,0
1224,207,198,0,0
1225,205,196,0,0
1226,200,192,0,0
1227,2824,2683,0,0
1228,201,193,0,0
1229,202,193,0,0
1230,200,192,0,0
1231,204,195,0,0
1232,202,193,0,0
1233,218,209,0,0
1234,206,197,0,0
1235,203,194,0,0
1236,205,196,0,0
1237,207,198,0,0
1238,199,191,0,0
1239,203,194,0,0
1240,199,191,0,0
1241,204,195,0,0
1242,205,196,0,0
1243,202,193,0,0
1244,205,196,0,0
1245,203,194,0,0
1246,203,194,0,0
1247,202,193,0,0
1248,207,198,0,0
1249,203,194,0,0
1250,204,195,0,0
1251,202,193,0,0
1252,201,193,0,0
1253,202,193,0,0
1254,197,189,0,0
1255,202,193,0,0
1256,197,189,0,0
1257,206,197,0,0
1258,204,195,0,0
1259,205,196,0,0
1260,2828,2687,0,0
1261,2833,2692,0,0
1262,202,193,0,0
1263,203,194,0,0
1264,197,189,0,0
1265,207,198,0,0
1266,201,193,0,0
1267,205,196,0,0
1268,196,188,0,0
1269,195,187,0,0
1270,197,189,0,0
1271,198,190,0,0
1272,206,197,0,0
1273,197,189,0,0
1274,210,201,0,0
1275,203,194,0,0
1276,199,191,0,0
1277,196,188,0,0
1278,206,197,0,0
1279,206,197,0,0
1280,205,196,0,0
1281,211,202,0,0
1282,205,196,0,0
1283,199,191,0,0
1284,196,188,0,0
1285,203,194,0,0
1286,196,188,0,0
1287,200,192,0,0
1288,197,189,0,0
1289,198,190,0,0
1290,202,193,0,0
1291,203,194,0,0
1292,204,195,0,0
1293,203,194,0,0
1294,2821,2681,0,0
1295,203,194,0,0
1296,201,193,0,0
1297,202,193,0,0
1298,204,195,0,0
1299,202,193,0,0
1300,204,195,0,0
1301,201,193,0,0
1302,203,194,0,0
1303,200,192,0,0
1304,202,193,0,0
1305,210,201,0,0
1306,200,192,0,0
1307,203,194,0,0
1308,202,193,0,0
1309,204,195,0,0
1310,198,190,0,0
1311,200,192,0,0
1312,199,191,0,0
1313,204,195,0,0
1314,204,195,0,0
1315,201,193,0,0
1316,202,193,0,0
1317,205,196,0,0
1318,199,191,0,0
1319,203,194,0,0
1320,198,190,0,0
1321,196,188,0,0
1322,203,194,0,0
1323,222,212,0,0
1324,202,193,0,0
1325,204,195,0,0
1326,199,191,0,0
1327,2822,2682,0,0
1328,203,194,0,0
1329,197,189,0,0
1330,205,196,0,0
1331,201,193,0,0
1332,202,193,0,0
1333,205,196,0,0
1334,201,193,0,0
1335,197,189,0,0
1336,199,191,0,0
1337,196,188,0,0
1338,196,188,0,0
1339,197,189,0,0
1340,208,199,0,0
1341,205,196,0,0
1342,205,196,0,0
1343,203,194,0,0
1344,204,195,0,0
1345,205,196,0,0
1346,200,192,0,0
1347,201,193,0,0
1348,202,193,0,0
1349,199,191,0,0
1350,204,195,0,0
1351,204,195,0,0
1352,204,195,0,0
1353,206,197,0,0
1354,205,196,0,0
1355,207,198,0,0
1356,199,191,0,0
1357,205,196,0,0
1358,200,192,0,0
1359,207,198,0,0
1360,2825,2684,0,0
1361,2823,2683,0,0
1362,195,187,0,0
1363,199,191,0,0
1364,204,195,0,0
1365,188,180,0,0
1366,199,191,0,0
1367,197,189,0,0
1368,198,190,0,0
1369,205,196,0,0
1370,200,192,0,0
1371,199,191,0,0
1372,206,197,0,0
1373,206,197,0,0
1374,204,195,0,0
1375,207,198,0,0
1376,200,192,0,0
1377,204,195,0,0
1378,197,189,0,0
1379,202,193,0,0
1380,201,193,0,0
1381,206,197,0,0
1382,203,194,0,0
1383,205,196,0,0
1384,197,189,0,0
1385,209,200,0,0
1386,199,191,0,0
1387,202,193,0,0
1388,197,189,0,0
1389,203,194,0,0
1390,202,193,0,0
1391,199,191,0,0
1392,199,191,0,0
1393,203,194,0,0
1394,2817,2677,0,0
1395,197,189,0,0
1396,194,186,0,0
1397,202,193,0,0
1398,204,195,0,0
1399,200,192,0,0
1400,199,191,0,0
1401,202,193,0,0
1402,203,194,0,0
1403,202,193,0,0
1404,197,189,0,0
1405,201,193,0,0
1406,203,194,0,0
1407,206,197,0,0
1408,200,192,0,0
1409,203,194,0,0
1410,204,195,0,0
1411,200,192,0,0
1412,197,189,0,0
1413,201,193,0,0
1414,205,196,0,0
1415,199,191,0,0
1416,205,196,0,0
1417,204,195,0,0
1418,202,193,0,0
1419,202,193,0,0
1420,203,194,0,0
1421,199,191,0,0
1422,204,195,0,0
1423,203,194,0,0
1424,204,195,0,0
1425,207,198,0,0
1426,199,191,0,0
1427,2820,2680,0,0
1428,203,194,0,0
1429,201,193,0,0
1430,200,192,0,0
1431,201,193,0,0
1432,197,189,0,0
1433,204,195,0,0
1434,202,193,0,0
1435,202,193,0,0
1436,199,191,0,0
1437,205,196,0,0
1438,200,192,0,0
1439,207,198,0,0
1440,199,191,0,0
1441,207,198,0,0
1442,200,192,0,0
1443,203,194,0,0
1444,201,193,0,0
1445,198,190,0,0
1446,205,196,0,0
1447,204,195,0,0
1448,202,193,0,0
1449,202,193,0,0
