t_ms,raw,mv,val3,val4
584,3878,3684,0,0
585,3876,3682,0,0
586,3878,3684,0,0
587,3879,3685,0,0
588,3877,3683,0,0
589,3876,3682,0,0
590,3876,3682,0,0
591,3875,3681,0,0
592,3878,3684,0,0
593,3877,3683,0,0
594,3877,3683,0,0
595,3877,3683,0,0
596,3877,3683,0,0
597,3878,3684,0,0
598,3881,3687,0,0
599,3875,3681,0,0
600,3877,3683,0,0
601,3879,3685,0,0
602,3880,3686,0,0
603,3876,3682,0,0
604,3879,3685,0,0
605,3877,3683,0,0
606,3871,3678,0,0
607,3874,3680,0,0
608,3881,3687,0,0
609,3879,3685,0,0
610,3878,3684,0,0
611,3878,3684,0,0
612,3878,3684,0,0
613,3879,3685,0,0
614,3881,3687,0,0
615,3877,3683,0,0
616,3876,3682,0,0
617,3876,3682,0,0
618,3877,3683,0,0
619,3877,3683,0,0
620,3879,3685,0,0
621,3878,3684,0,0
622,3877,3683,0,0
623,3878,3684,0,0
624,3880,3686,0,0
625,3876,3682,0,0
626,3878,3684,0,0
627,3877,3683,0,0
628,3879,3685,0,0
629,3878,3684,0,0
630,3878,3684,0,0
631,3874,3680,0,0
632,3873,3679,0,0
633,3874,3680,0,0
634,3878,3684,0,0
635,3874,3680,0,0
636,3874,3680,0,0
637,3873,3679,0,0
638,3876,3682,0,0
639,3878,3684,0,0
640,3875,3681,0,0
641,3875,3681,0,0
642,3876,3682,0,0
643,3876,3682,0,0
644,3876,3682,0,0
645,3880,3686,0,0
646,3877,3683,0,0
647,3880,3686,0,0
648,3875,3681,0,0
649,3876,3682,0,0
650,3880,3686,0,0
651,3880,3686,0,0
652,3878,3684,0,0
653,3875,3681,0,0
654,3878,3684,0,0
655,3877,3683,0,0
656,3879,3685,0,0
657,3878,3684,0,0
658,3875,3681,0,0
659,3875,3681,0,0
660,3876,3682,0,0
661,3880,3686,0,0
662,3877,3683,0,0
663,3879,3685,0,0
664,3875,3681,0,0
665,3876,3682,0,0
666,3879,3685,0,0
667,3881,3687,0,0
668,3875,3681,0,0
669,3878,3684,0,0
670,3872,3678,0,0
671,3877,3683,0,0
672,3880,3686,0,0
673,3873,3679,0,0
674,3876,3682,0,0
675,3878,3684,0,0
676,3878,3684,0,0
677,3875,3681,0,0
678,3878,3684,0,0
679,3880,3686,0,0
680,3882,3688,0,0
681,3874,3680,0,0
682,3878,3684,0,0
683,3877,3683,0,0
684,3877,3683,0,0
685,3876,3682,0,0
686,3878,3684,0,0
687,3877,3683,0,0
688,3879,3685,0,0
689,3878,3684,0,0
690,3879,3685,0,0
691,3876,3682,0,0
692,3874,3680,0,0
693,3878,3684,0,0
694,3875,3681,0,0
695,3880,3686,0,0
696,3878,3684,0,0
697,3883,3689,0,0
698,3878,3684,0,0
699,3878,3684,0,0
700,3877,3683,0,0
701,3877,3683,0,0
702,3875,3681,0,0
703,3879,3685,0,0
704,3877,3683,0,0
705,3880,3686,0,0
706,3877,3683,0,0
707,3878,3684,0,0
708,3878,3684,0,0
709,3880,3686,0,0
710,3879,3685,0,0
711,3877,3683,0,0
712,3875,3681,0,0
713,3878,3684,0,0
714,3878,3684,0,0
715,3873,3679,0,0
716,3878,3684,0,0
717,3879,3685,0,0
718,3873,3679,0,0
719,3880,3686,0,0
720,3879,3685,0,0
721,3877,3683,0,0
722,3877,3683,0,0
723,3877,3683,0,0
724,3879,3685,0,0
725,3877,3683,0,0
726,3880,3686,0,0
727,3876,3682,0,0
728,3878,3684,0,0
729,3871,3678,0,0
730,3875,3681,0,0
731,3878,3684,0,0
732,3878,3684,0,0
733,3876,3682,0,0
734,3878,3684,0,0
735,3878,3684,0,0
736,3877,3683,0,0
737,3883,3689,0,0
738,3876,3682,0,0
739,3875,3681,0,0
740,3878,3684,0,0
741,3876,3682,0,0
742,3875,3681,0,0
743,3879,3685,0,0
744,3876,3682,0,0
745,3876,3682,0,0
746,3877,3683,0,0
747,3875,3681,0,0
748,3876,3682,0,0
749,3877,3683,0,0
750,3877,3683,0,0
751,3876,3682,0,0
752,3879,3685,0,0
753,3878,3684,0,0
754,3878,3684,0,0
755,3881,3687,0,0
756,3878,3684,0,0
757,3876,3682,0,0
758,3877,3683,0,0
759,3878,3684,0,0
760,3877,3683,0,0
761,3882,3688,0,0
762,3875,3681,0,0
763,3880,3686,0,0
764,3875,3681,0,0
765,3877,3683,0,0
766,3880,3686,0,0
767,3877,3683,0,0
768,3875,3681,0,0
769,3878,3684,0,0
770,3878,3684,0,0
771,3876,3682,0,0
772,3877,3683,0,0
773,3880,3686,0,0
774,3876,3682,0,0
775,3875,3681,0,0
776,3880,3686,0,0
777,3878,3684,0,0
778,3878,3684,0,0
779,3875,3681,0,0
780,3878,3684,0,0
781,3877,3683,0,0
782,3877,3683,0,0
783,3875,3681,0,0
784,3878,3684,0,0
785,3875,3681,0,0
786,3874,3680,0,0
787,3882,3688,0,0
788,3882,3688,0,0
789,3876,3682,0,0
790,3878,3684,0,0
791,3879,3685,0,0
792,3878,3684,0,0
793,3876,3682,0,0
794,3877,3683,0,0
795,3878,3684,0,0
796,3874,3680,0,0
797,3877,3683,0,0
798,3880,3686,0,0
799,3877,3683,0,0
800,3879,3685,0,0
801,3879,3685,0,0
802,3879,3685,0,0
803,3877,3683,0,0
804,3878,3684,0,0
805,3878,3684,0,0
806,3877,3683,0,0
807,3881,3687,0,0
808,3878,3684,0,0
809,3879,3685,0,0
810,3876,3682,0,0
811,3877,3683,0,0
812,3879,3685,0,0
813,3876,3682,0,0
814,3877,3683,0,0
815,3878,3684,0,0
816,3876,3682,0,0
817,3875,3681,0,0
818,3881,3687,0,0
819,3879,3685,0,0
820,3879,3685,0,0
821,3877,3683,0,0
822,3881,3687,0,0
823,3876,3682,0,0
824,3879,3685,0,0
825,3879,3685,0,0
826,3875,3681,0,0
827,3875,3681,0,0
828,3878,3684,0,0
829,3875,3681,0,0
830,3878,3684,0,0
831,3881,3687,0,0
832,3878,3684,0,0
833,3875,3681,0,0
834,3875,3681,0,0
835,3878,3684,0,0
836,3874,3680,0,0
837,3878,3684,0,0
838,3877,3683,0,0
839,3877,3683,0,0
840,3877,3683,0,0
841,3879,3685,0,0
842,3880,3686,0,0
843,3874,3680,0,0
844,3874,3680,0,0
845,3874,3680,0,0
846,3875,3681,0,0
847,3879,3685,0,0
848,3874,3680,0,0
849,3882,3688,0,0
850,3877,3683,0,0
851,3876,3682,0,0
852,3877,3683,0,0
853,3875,3681,0,0
854,3877,3683,0,0
855,3874,3680,0,0
856,3877,3683,0,0
857,3879,3685,0,0
858,3875,3681,0,0
859,3877,3683,0,0
860,3876,3682,0,0
861,3878,3684,0,0
862,3878,3684,0,0
863,3875,3681,0,0
864,3876,3682,0,0
865,3878,3684,0,0
866,3877,3683,0,0
867,3874,3680,0,0
868,3878,3684,0,0
869,3875,3681,0,0
870,3874,3680,0,0
871,3880,3686,0,0
872,3875,3681,0,0
873,3879,3685,0,0
874,3876,3682,0,0
875,3878,3684,0,0
876,3878,3684,0,0
877,3878,3684,0,0
878,3876,3682,0,0
879,3876,3682,0,0
880,3878,3684,0,0
881,3878,3684,0,0
882,3875,3681,0,0
883,3880,3686,0,0
884,3878,3684,0,0
885,3877,3683,0,0
886,3877,3683,0,0
887,3878,3684,0,0
888,3879,3685,0,0
889,3876,3682,0,0
890,3876,3682,0,0
891,3876,3682,0,0
892,3879,3685,0,0
893,3879,3685,0,0
894,3880,3686,0,0
895,3880,3686,0,0
896,3874,3680,0,0
897,3876,3682,0,0
898,3876,3682,0,0
899,3879,3685,0,0
900,3874,3680,0,0
901,3881,3687,0,0
902,3875,3681,0,0
903,3881,3687,0,0
904,3879,3685,0,0
905,3878,3684,0,0
906,3877,3683,0,0
907,3876,3682,0,0
908,3878,3684,0,0
909,3875,3681,0,0
910,3875,3681,0,0
911,3877,3683,0,0
912,3879,3685,0,0
913,3875,3681,0,0
914,3878,3684,0,0
915,3879,3685,0,0
916,3881,3687,0,0
917,3875,3681,0,0
918,3878,3684,0,0
919,3875,3681,0,0
920,3876,3682,0,0
921,3878,3684,0,0
922,3880,3686,0,0
923,3876,3682,0,0
924,3874,3680,0,0
925,3879,3685,0,0
926,3878,3684,0,0
927,3879,3685,0,0
928,3879,3685,0,0
929,3880,3686,0,0
930,3879,3685,0,0
931,3876,3682,0,0
932,3876,3682,0,0
933,3877,3683,0,0
934,3882,3688,0,0
935,3876,3682,0,0
936,3879,3685,0,0
937,3882,3688,0,0
938,3877,3683,0,0
939,3878,3684,0,0
940,3878,3684,0,0
941,3881,3687,0,0
942,3876,3682,0,0
943,3875,3681,0,0
944,3880,3686,0,0
945,3876,3682,0,0
946,3877,3683,0,0
947,3879,3685,0,0
948,3878,3684,0,0
949,3878,3684,0,0
950,3881,3687,0,0
951,3878,3684,0,0
952,3878,3684,0,0
953,3878,3684,0,0
954,3877,3683,0,0
955,3875,3681,0,0
956,3877,3683,0,0
957,3875,3681,0,0
958,3881,3687,0,0
959,3876,3682,0,0
960,3876,3682,0,0
961,3878,3684,0,0
962,3878,3684,0,0
963,3879,3685,0,0
964,3879,3685,0,0
965,3879,3685,0,0
966,3878,3684,0,0
967,3879,3685,0,0
968,3878,3684,0,0
969,3878,3684,0,0
970,3880,3686,0,0
971,3875,3681,0,0
972,3873,3679,0,0
973,3876,3682,0,0
974,3878,3684,0,0
975,3871,3678,0,0
976,3879,3685,0,0
977,3875,3681,0,0
978,3880,3686,0,0
979,3880,3686,0,0
980,3876,3682,0,0
981,3877,3683,0,0
982,3880,3686,0,0
983,3877,3683,0,0
984,3877,3683,0,0
985,3874,3680,0,0
986,3877,3683,0,0
987,3879,3685,0,0
988,3874,3680,0,0
989,3876,3682,0,0
990,3876,3682,0,0
991,3879,3685,0,0
992,3876,3682,0,0
993,3879,3685,0,0
994,3877,3683,0,0
995,3875,3681,0,0
996,3880,3686,0,0
997,3875,3681,0,0
998,3876,3682,0,0
999,3881,3687,0,0
1000,3876,3682,0,0
1001,3874,3680,0,0
1002,3875,3681,0,0
1003,3874,3680,0,0
1004,3874,3680,0,0
1005,3878,3684,0,0
1006,3875,3681,0,0
1007,3876,3682,0,0
1008,3876,3682,0,0
1009,3874,3680,0,0
1010,3878,3684,0,0
1011,3876,3682,0,0
1012,3877,3683,0,0
1013,3880,3686,0,0
1014,3878,3684,0,0
1015,3877,3683,0,0
1016,3879,3685,0,0
1017,3877,3683,0,0
1018,3880,3686,0,0
1019,3875,3681,0,0
1020,3875,3681,0,0
1021,3877,3683,0,0
1022,3880,3686,0,0
1023,3878,3684,0,0
1024,3876,3682,0,0
1025,3876,3682,0,0
1026,3877,3683,0,0
1027,3875,3681,0,0
1028,3881,3687,0,0
1029,3877,3683,0,0
1030,3879,3685,0,0
1031,3876,3682,0,0
1032,3876,3682,0,0
1033,3875,3681,0,0
1034,3879,3685,0,0
1035,3878,3684,0,0
1036,3878,3684,0,0
1037,3881,3687,0,0
1038,3879,3685,0,0
1039,3876,3682,0,0
1040,3876,3682,0,0
1041,3878,3684,0,0
1042,3877,3683,0,0
1043,3877,3683,0,0
1044,3879,3685,0,0
1045,3874,3680,0,0
1046,3877,3683,0,0
1047,3878,3684,0,0
1048,3875,3681,0,0
1049,3876,3682,0,0
1050,3876,3682,0,0
1051,3876,3682,0,0
1052,3876,3682,0,0
1053,3877,3683,0,0
1054,3879,3685,0,0
1055,3876,3682,0,0
1056,3876,3682,0,0
1057,3877,3683,0,0
1058,3878,3684,0,0
1059,3876,3682,0,0
1060,3877,3683,0,0
1061,3879,3685,0,0
1062,3875,3681,0,0
1063,3876,3682,0,0
1064,3880,3686,0,0
1065,3877,3683,0,0
1066,3877,3683,0,0
1067,3876,3682,0,0
1068,3877,3683,0,0
1069,3879,3685,0,0
1070,3875,3681,0,0
1071,3875,3681,0,0
1072,3877,3683,0,0
1073,3876,3682,0,0
1074,3872,3678,0,0
1075,3878,3684,0,0
1076,3875,3681,0,0
1077,3879,3685,0,0
1078,3878,3684,0,0
1079,3878,3684,0,0
1080,3878,3684,0,0
1081,3882,3688,0,0
1082,3878,3684,0,0
1083,3876,3682,0,0
1084,3881,3687,0,0
1085,3877,3683,0,0
1086,3878,3684,0,0
1087,3881,3687,0,0
1088,3874,3680,0,0
1089,3878,3684,0,0
1090,3878,3684,0,0
1091,3880,3686,0,0
1092,3878,3684,0,0
1093,3878,3684,0,0
1094,3880,3686,0,0
1095,3876,3682,0,0
1096,3877,3683,0,0
1097,3881,3687,0,0
1098,3874,3680,0,0
1099,3879,3685,0,0
1100,3876,3682,0,0
1101,3878,3684,0,0
1102,3877,3683,0,0
1103,3877,3683,0,0
1104,3880,3686,0,0
1105,3875,3681,0,0
1106,3876,3682,0,0
1107,3876,3682,0,0
1108,3878,3684,0,0
1109,3881,3687,0,0
1110,3877,3683,0,0
1111,3879,3685,0,0
1112,3876,3682,0,0
1113,3878,3684,0,0
1114,3878,3684,0,0
1115,3878,3684,0,0
1116,3879,3685,0,0
1117,3874,3680,0,0
1118,3875,3681,0,0
1119,3877,3683,0,0
1120,3879,3685,0,0
1121,3876,3682,0,0
1122,3879,3685,0,0
1123,3873,3679,0,0
1124,3876,3682,0,0
1125,3874,3680,0,0
1126,3876,3682,0,0
1127,3876,3682,0,0
1128,3879,3685,0,0
1129,3876,3682,0,0
1130,3879,3685,0,0
1131,3877,3683,0,0
1132,3877,3683,0,0
1133,3876,3682,0,0
1134,3874,3680,0,0
1135,3879,3685,0,0
1136,3875,3681,0,0
1137,3876,3682,0,0
1138,3875,3681,0,0
1139,3878,3684,0,0
1140,3876,3682,0,0
1141,3880,3686,0,0
1142,3874,3680,0,0
1143,3880,3686,0,0
1144,3875,3681,0,0
1145,3878,3684,0,0
1146,3879,3685,0,0
1147,3873,3679,0,0
1148,3872,3678,0,0
1149,3876,3682,0,0
1150,3880,3686,0,0
1151,3878,3684,0,0
1152,3877,3683,0,0
1153,3878,3684,0,0
1154,3878,3684,0,0
1155,3876,3682,0,0
1156,3872,3678,0,0
1157,3876,3682,0,0
1158,3876,3682,0,0
1159,3877,3683,0,0
1160,3880,3686,0,0
1161,3880,3686,0,0
1162,3875,3681,0,0
1163,3879,3685,0,0
1164,3881,3687,0,0
1165,3877,3683,0,0
1166,3876,3682,0,0
1167,3878,3684,0,0
1168,3879,3685,0,0
1169,3878,3684,0,0
1170,3877,3683,0,0
1171,3875,3681,0,0
1172,3873,3679,0,0
1173,3877,3683,0,0
1174,3877,3683,0,0
1175,3876,3682,0,0
1176,3877,3683,0,0
1177,3876,3682,0,0
1178,3875,3681,0,0
1179,3879,3685,0,0
1180,3879,3685,0,0
1181,3878,3684,0,0
1182,3879,3685,0,0
1183,3879,3685,0,0
1184,3879,3685,0,0
1185,3876,3682,0,0
1186,3875,3681,0,0
1187,3876,3682,0,0
1188,3874,3680,0,0
1189,3878,3684,0,0
1190,3880,3686,0,0
1191,3878,3684,0,0
1192,3879,3685,0,0
1193,3879,3685,0,0
1194,3877,3683,0,0
1195,3876,3682,0,0
1196,3873,3679,0,0
1197,3876,3682,0,0
1198,3877,3683,0,0
1199,3876,3682,0,0
1200,3877,3683,0,0
1201,3878,3684,0,0
1202,3874,3680,0,0
1203,3880,3686,0,0
1204,3875,3681,0,0
1205,3876,3682,0,0
1206,3877,3683,0,0
1207,3879,3685,0,0
1208,3876,3682,0,0
1209,3878,3684,0,0
1210,3874,3680,0,0
1211,3874,3680,0,0
1212,3876,3682,0,0
1213,3878,3684,0,0
1214,3872,3678,0,0
1215,3878,3684,0,0
1216,3881,3687,0,0
1217,3875,3681,0,0
1218,3879,3685,0,0
1219,3878,3684,0,0
1220,3875,3681,0,0
1221,3876,3682,0,0
1222,3875,3681,0,0
1223,3874,3680,0,0
1224,3874,3680,0,0
1225,3875,3681,0,0
1226,3879,3685,0,0
1227,3877,3683,0,0
1228,3878,3684,0,0
1229,3876,3682,0,0
1230,3879,3685,0,0
1231,3874,3680,0,0
1232,3874,3680,0,0
1233,3877,3683,0,0
1234,3878,3684,0,0
1235,3871,3678,0,0
1236,3876,3682,0,0
1237,3879,3685,0,0
1238,3874,3680,0,0
1239,3879,3685,0,0
1240,3881,3687,0,0
1241,3880,3686,0,0
1242,3879,3685,0,0
1243,3879,3685,0,0
1244,3879,3685,0,0
1245,3875,3681,0,0
1246,3876,3682,0,0
1247,3875,3681,0,0
1248,3876,3682,0,0
1249,3875,3681,0,0
1250,3878,3684,0,0
1251,3876,3682,0,0
1252,3875,3681,0,0
1253,3876,3682,0,0
1254,3878,3684,0,0
1255,3878,3684,0,0
1256,3875,3681,0,0
1257,3874,3680,0,0
1258,3876,3682,0,0
1259,3876,3682,0,0
1260,3874,3680,0,0
1261,3876,3682,0,0
1262,3873,3679,0,0
1263,3878,3684,0,0
1264,3879,3685,0,0
1265,3877,3683,0,0
1266,3877,3683,0,0
1267,3874,3680,0,0
1268,3876,3682,0,0
1269,3874,3680,0,0
1270,3875,3681,0,0
1271,3877,3683,0,0
1272,3879,3685,0,0
1273,3879,3685,0,0
1274,3877,3683,0,0
1275,3879,3685,0,0
1276,3874,3680,0,0
1277,3876,3682,0,0
1278,3874,3680,0,0
1279,3875,3681,0,0
1280,3876,3682,0,0
1281,3878,3684,0,0
1282,3877,3683,0,0
1283,3876,3682,0,0
1284,3878,3684,0,0
1285,3875,3681,0,0
1286,3881,3687,0,0
1287,3873,3679,0,0
1288,3878,3684,0,0
1289,3875,3681,0,0
1290,3874,3680,0,0
1291,3875,3681,0,0
1292,3877,3683,0,0
1293,3881,3687,0,0
1294,3880,3686,0,0
1295,3872,3678,0,0
1296,3879,3685,0,0
1297,3878,3684,0,0
1298,3871,3678,0,0
1299,3874,3680,0,0
1300,3874,3680,0,0
1301,3874,3680,0,0
1302,3875,3681,0,0
1303,3875,3681,0,0
1304,3878,3684,0,0
1305,3877,3683,0,0
1306,3879,3685,0,0
1307,3880,3686,0,0
1308,3877,3683,0,0
1309,3874,3680,0,0
1310,3879,3685,0,0
1311,3877,3683,0,0
1312,3878,3684,0,0
1313,3875,3681,0,0
1314,3880,3686,0,0
1315,3873,3679,0,0
1316,3877,3683,0,0
1317,3879,3685,0,0
1318,3878,3684,0,0
1319,3875,3681,0,0
1320,3876,3682,0,0
1321,3878,3684,0,0
1322,3880,3686,0,0
1323,3876,3682,0,0
1324,3881,3687,0,0
1325,3878,3684,0,0
1326,3877,3683,0,0
1327,3876,3682,0,0
1328,3875,3681,0,0
1329,3875,3681,0,0
1330,3876,3682,0,0
1331,3876,3682,0,0
1332,3876,3682,0,0
1333,3874,3680,0,0
1334,3878,3684,0,0
1335,3877,3683,0,0
1336,3879,3685,0,0
1337,3880,3686,0,0
1338,3878,3684,0,0
1339,3879,3685,0,0
1340,3876,3682,0,0
1341,3876,3682,0,0
1342,3874,3680,0,0
1343,3879,3685,0,0
1344,3876,3682,0,0
1345,3874,3680,0,0
1346,3877,3683,0,0
1347,3878,3684,0,0
1348,3880,3686,0,0
1349,3876,3682,0,0
1350,3874,3680,0,0
1351,3875,3681,0,0
1352,3878,3684,0,0
1353,3877,3683,0,0
1354,3876,3682,0,0
1355,3878,3684,0,0
1356,3877,3683,0,0
1357,3877,3683,0,0
1358,3875,3681,0,0
1359,3877,3683,0,0
1360,3874,3680,0,0
1361,3874,3680,0,0
1362,3879,3685,0,0
1363,3878,3684,0,0
1364,3878,3684,0,0
1365,3875,3681,0,0
1366,3875,3681,0,0
1367,3879,3685,0,0
1368,3878,3684,0,0
1369,3874,3680,0,0
1370,3881,3687,0,0
1371,3878,3684,0,0
1372,3876,3682,0,0
1373,3875,3681,0,0
1374,3876,3682,0,0
1375,3878,3684,0,0
1376,3876,3682,0,0
1377,3875,3681,0,0
1378,3873,3679,0,0
1379,3874,3680,0,0
1380,3878,3684,0,0
1381,3878,3684,0,0
1382,3878,3684,0,0
1383,3876,3682,0,0
1384,3875,3681,0,0
1385,3877,3683,0,0
1386,3878,3684,0,0
1387,3876,3682,0,0
1388,3879,3685,0,0
1389,3880,3686,0,0
1390,3876,3682,0,0
1391,3875,3681,0,0
1392,3878,3684,0,0
1393,3877,3683,0,0
1394,3876,3682,0,0
1395,3876,3682,0,0
1396,3875,3681,0,0
1397,3877,3683,0,0
1398,3879,3685,0,0
1399,3880,3686,0,0
1400,3875,3681,0,0
1401,3882,3688,0,0
1402,3882,3688,0,0
1403,3878,3684,0,0
1404,3876,3682,0,0
1405,3876,3682,0,0
1406,3876,3682,0,0
1407,3880,3686,0,0
1408,3877,3683,0,0
1409,3874,3680,0,0
1410,3875,3681,0,0
1411,3874,3680,0,0
1412,3876,3682,0,0
1413,3873,3679,0,0
1414,3874,3680,0,0
1415,3874,3680,0,0
1416,3879,3685,0,0
1417,3879,3685,0,0
1418,3877,3683,0,0
1419,3878,3684,0,0
1420,3874,3680,0,0
1421,3873,3679,0,0
1422,3881,3687,0,0
1423,3877,3683,0,0
1424,3877,3683,0,0
1425,3880,3686,0,0
1426,3879,3685,0,0
1427,3878,3684,0,0
1428,3879,3685,0,0
1429,3874,3680,0,0
1430,3878,3684,0,0
1431,3878,3684,0,0
1432,3879,3685,0,0
1433,3877,3683,0,0
1434,3878,3684,0,0
1435,3875,3681,0,0
1436,3878,3684,0,0
1437,3877,3683,0,0
1438,3875,3681,0,0
1439,3876,3682,0,0
1440,3875,3681,0,0
1441,3877,3683,0,0
1442,3877,3683,0,0
1443,3877,3683,0,0
1444,3875,3681,0,0
1445,3877,3683,0,0
1446,3877,3683,0,0
1447,3879,3685,0,0
1448,3879,3685,0,0
1449,3877,3683,0,0
1450,3875,3681,0,0
1451,3877,3683,0,0
1452,3877,3683,0,0
1453,3877,3683,0,0
1454,3878,3684,0,0
1455,3875,3681,0,0
1456,3879,3685,0,0
1457,3877,3683,0,0
1458,3873,3679,0,0
1459,3877,3683,0,0
1460,3879,3685,0,0
1461,3876,3682,0,0
1462,3876,3682,0,0
1463,3878,3684,0,0
1464,3876,3682,0,0
1465,3877,3683,0,0
1466,3878,3684,0,0
1467,3875,3681,0,0
1468,3873,3679,0,0
1469,3878,3684,0,0
1470,3874,3680,0,0
1471,3873,3679,0,0
1472,3874,3680,0,0
1473,3882,3688,0,0
1474,3877,3683,0,0
1475,3877,3683,0,0
1476,3877,3683,0,0
1477,3877,3683,0,0
1478,3878,3684,0,0
1479,3879,3685,0,0
1480,3878,3684,0,0
1481,3877,3683,0,0
1482,3874,3680,0,0
1483,3879,3685,0,0
1484,3880,3686,0,0
1485,3878,3684,0,0
1486,3876,3682,0,0
1487,3874,3680,0,0
1488,3878,3684,0,0
1489,3877,3683,0,0
1490,3878,3684,0,0
1491,3879,3685,0,0
1492,3876,3682,0,0
1493,3881,3687,0,0
1494,3877,3683,0,0
1495,3881,3687,0,0
1496,3877,3683,0,0
1497,3876,3682,0,0
1498,3875,3681,0,0
1499,3873,3679,0,0
1500,3882,3688,0,0
1501,3880,3686,0,0
1502,3880,3686,0,0
1503,3876,3682,0,0
1504,3877,3683,0,0
1505,3877,3683,0,0
1506,3881,3687,0,0
1507,3879,3685,0,0
1508,3877,3683,0,0
1509,3878,3684,0,0
1510,3883,3689,0,0
1511,3877,3683,0,0
1512,3874,3680,0,0
1513,3877,3683,0,0
1514,3877,3683,0,0
1515,3876,3682,0,0
1516,3878,3684,0,0
1517,3879,3685,0,0
1518,3880,3686,0,0
1519,3877,3683,0,0
1520,3879,3685,0,0
1521,3876,3682,0,0
1522,3878,3684,0,0
1523,3878,3684,0,0
1524,3875,3681,0,0
1525,3873,3679,0,0
1526,3874,3680,0,0
1527,3876,3682,0,0
1528,3880,3686,0,0
1529,3875,3681,0,0
1530,3876,3682,0,0
1531,3876,3682,0,0
1532,3880,3686,0,0
1533,3876,3682,0,0
1534,3875,3681,0,0
1535,3877,3683,0,0
1536,3878,3684,0,0
1537,3876,3682,0,0
1538,3874,3680,0,0
1539,3878,3684,0,0
1540,3875,3681,0,0
1541,3875,3681,0,0
1542,3875,3681,0,0
1543,3878,3684,0,0
1544,3880,3686,0,0
1545,3876,3682,0,0
1546,3877,3683,0,0
1547,3878,3684,0,0
1548,3877,3683,0,0
1549,3876,3682,0,0
1550,3875,3681,0,0
1551,3875,3681,0,0
1552,3879,3685,0,0
1553,3878,3684,0,0
1554,3877,3683,0,0
1555,3878,3684,0,0
1556,3877,3683,0,0
1557,3875,3681,0,0
1558,3876,3682,0,0
1559,3874,3680,0,0
1560,3876,3682,0,0
1561,3874,3680,0,0
1562,3873,3679,0,0
1563,3880,3686,0,0
1564,3876,3682,0,0
1565,3878,3684,0,0
1566,3878,3684,0,0
1567,3877,3683,0,0
1568,3877,3683,0,0
1569,3876,3682,0,0
1570,3879,3685,0,0
