t_ms,raw,mv,val3,val4
691,1,0,0,0
692,5,6,0,0
693,0,0,0,0
694,3,4,0,0
695,0,0,0,0
696,1,0,0,0
697,2,3,0,0
698,0,0,0,0
699,6,7,0,0
700,0,0,0,0
701,1,0,0,0
702,6,7,0,0
703,6,7,0,0
704,7,8,0,0
705,6,7,0,0
706,2,3,0,0
707,2,3,0,0
708,12,13,0,0
709,0,0,0,0
710,3,4,0,0
711,0,0,0,0
712,0,0,0,0
713,3,4,0,0
714,5,6,0,0
715,6,7,0,0
716,7,8,0,0
717,1,0,0,0
718,3,4,0,0
719,0,0,0,0
720,10,11,0,0
721,7,8,0,0
722,3,4,0,0
723,1,0,0,0
724,9,10,0,0
725,5,6,0,0
726,10,11,0,0
727,1,0,0,0
728,6,7,0,0
729,2,3,0,0
730,0,0,0,0
731,2,3,0,0
732,3,4,0,0
733,3,4,0,0
734,2,3,0,0
735,1,0,0,0
736,11,12,0,0
737,0,0,0,0
738,9,10,0,0
739,14,15,0,0
740,6,7,0,0
741,2,3,0,0
742,0,0,0,0
743,0,0,0,0
744,5,6,0,0
745,9,10,0,0
746,0,0,0,0
747,6,7,0,0
748,5,6,0,0
749,20,21,0,0
750,9,10,0,0
751,0,0,0,0
752,2,3,0,0
753,4,5,0,0
754,2,3,0,0
755,3,4,0,0
756,3,4,0,0
757,5,6,0,0
758,4,5,0,0
759,5,6,0,0
760,2,3,0,0
761,3,4,0,0
762,11,12,0,0
763,2,3,0,0
764,3,4,0,0
765,6,7,0,0
766,0,0,0,0
767,7,8,0,0
768,0,0,0,0
769,6,7,0,0
770,1,0,0,0
771,5,6,0,0
772,2,3,0,0
773,2,3,0,0
774,5,6,0,0
775,0,0,0,0
776,1,0,0,0
777,1,0,0,0
778,5,6,0,0
779,10,11,0,0
780,8,9,0,0
781,3,4,0,0
782,5,6,0,0
783,6,7,0,0
784,7,8,0,0
785,1,0,0,0
786,6,7,0,0
787,4,5,0,0
788,4,5,0,0
789,2,3,0,0
790,0,0,0,0
791,6,7,0,0
792,6,7,0,0
793,0,0,0,0
794,0,0,0,0
795,8,9,0,0
796,4,5,0,0
797,2,3,0,0
798,7,8,0,0
799,0,0,0,0
800,3,4,0,0
801,5,6,0,0
802,1,0,0,0
803,12,13,0,0
804,7,8,0,0
805,0,0,0,0
806,3,4,0,0
807,9,10,0,0
808,14,15,0,0
809,2,3,0,0
810,6,7,0,0
811,3,4,0,0
812,0,0,0,0
813,4,5,0,0
814,3,4,0,0
815,4,5,0,0
816,6,7,0,0
817,6,7,0,0
818,1,0,0,0
819,5,6,0,0
820,10,11,0,0
821,5,6,0,0
822,6,7,0,0
823,8,9,0,0
824,6,7,0,0
825,1,0,0,0
826,3,4,0,0
827,1,0,0,0
828,0,0,0,0
829,2,3,0,0
830,1,0,0,0
831,3,4,0,0
832,7,8,0,0
833,4,5,0,0
834,0,0,0,0
835,1,0,0,0
836,8,9,0,0
837,1,0,0,0
838,1,0,0,0
839,6,7,0,0
840,16,17,0,0
841,5,6,0,0
842,1,0,0,0
843,4,5,0,0
844,3,4,0,0
845,6,7,0,0
846,7,8,0,0
847,7,8,0,0
848,0,0,0,0
849,0,0,0,0
850,1,0,0,0
851,6,7,0,0
852,3,4,0,0
853,1,0,0,0
854,0,0,0,0
855,5,6,0,0
856,0,0,0,0
857,2,3,0,0
858,10,11,0,0
859,3,4,0,0
860,7,8,0,0
861,3,4,0,0
862,13,14,0,0
863,1,0,0,0
864,4,5,0,0
865,0,0,0,0
866,10,11,0,0
867,1,0,0,0
868,0,0,0,0
869,6,7,0,0
870,3,4,0,0
871,6,7,0,0
872,1,0,0,0
873,6,7,0,0
874,0,0,0,0
875,0,0,0,0
876,6,7,0,0
877,6,7,0,0
878,6,7,0,0
879,10,11,0,0
880,0,0,0,0
881,1,0,0,0
882,5,6,0,0
883,1,0,0,0
884,13,14,0,0
885,10,11,0,0
886,0,0,0,0
887,5,6,0,0
888,6,7,0,0
889,9,10,0,0
890,2,3,0,0
891,0,0,0,0
892,0,0,0,0
893,1,0,0,0
894,5,6,0,0
895,4,5,0,0
896,0,0,0,0
897,11,12,0,0
898,4,5,0,0
899,10,11,0,0
900,9,10,0,0
901,5,6,0,0
902,8,9,0,0
903,0,0,0,0
904,8,9,0,0
905,0,0,0,0
906,0,0,0,0
907,0,0,0,0
908,3,4,0,0
909,2,3,0,0
910,7,8,0,0
911,5,6,0,0
912,5,6,0,0
913,10,11,0,0
914,2,3,0,0
915,1,0,0,0
916,5,6,0,0
917,9,10,0,0
918,3,4,0,0
919,9,10,0,0
920,6,7,0,0
921,0,0,0,0
922,9,10,0,0
923,8,9,0,0
924,5,6,0,0
925,9,10,0,0
926,0,0,0,0
927,14,15,0,0
928,6,7,0,0
929,9,10,0,0
930,13,14,0,0
931,9,10,0,0
932,8,9,0,0
933,1,0,0,0
934,0,0,0,0
935,1,0,0,0
936,0,0,0,0
937,5,6,0,0
938,9,10,0,0
939,1,0,0,0
940,6,7,0,0
941,10,11,0,0
942,0,0,0,0
943,11,12,0,0
944,6,7,0,0
945,3,4,0,0
946,3,4,0,0
947,3,4,0,0
948,4,5,0,0
949,2,3,0,0
950,0,0,0,0
951,11,12,0,0
952,1,0,0,0
953,12,13,0,0
954,9,10,0,0
955,9,10,0,0
956,7,8,0,0
957,3,4,0,0
958,1,0,0,0
959,1,0,0,0
960,5,6,0,0
961,4,5,0,0
962,3,4,0,0
963,0,0,0,0
964,5,6,0,0
965,9,10,0,0
966,0,0,0,0
967,5,6,0,0
968,0,0,0,0
969,2,3,0,0
970,11,12,0,0
971,6,7,0,0
972,4,5,0,0
973,13,14,0,0
974,5,6,0,0
975,9,10,0,0
976,0,0,0,0
977,5,6,0,0
978,6,7,0,0
979,0,0,0,0
980,4,5,0,0
981,4,5,0,0
982,13,14,0,0
983,5,6,0,0
984,3,4,0,0
985,6,7,0,0
986,0,0,0,0
987,0,0,0,0
988,14,15,0,0
989,3,4,0,0
990,9,10,0,0
991,2,3,0,0
992,10,11,0,0
993,3,4,0,0
994,7,8,0,0
995,0,0,0,0
996,0,0,0,0
997,4,5,0,0
998,6,7,0,0
999,1,0,0,0
1000,3,4,0,0
1001,10,11,0,0
1002,0,0,0,0
1003,7,8,0,0
1004,12,13,0,0
1005,12,13,0,0
1006,1,0,0,0
1007,0,0,0,0
1008,11,12,0,0
1009,13,14,0,0
1010,0,0,0,0
1011,7,8,0,0
1012,1,0,0,0
1013,4,5,0,0
1014,9,10,0,0
1015,4,5,0,0
1016,4,5,0,0
1017,5,6,0,0
1018,4,5,0,0
1019,0,0,0,0
1020,3,4,0,0
1021,0,0,0,0
1022,11,12,0,0
1023,8,9,0,0
1024,10,11,0,0
1025,2,3,0,0
1026,4,5,0,0
1027,1,0,0,0
1028,9,10,0,0
1029,10,11,0,0
1030,4,5,0,0
1031,7,8,0,0
1032,1,0,0,0
1033,0,0,0,0
1034,7,8,0,0
1035,0,0,0,0
1036,0,0,0,0
1037,4,5,0,0
1038,4,5,0,0
1039,12,13,0,0
1040,1,0,0,0
1041,8,9,0,0
1042,0,0,0,0
1043,2,3,0,0
1044,2,3,0,0
1045,11,12,0,0
1046,8,9,0,0
1047,4,5,0,0
1048,4,5,0,0
1049,2,3,0,0
1050,6,7,0,0
1051,0,0,0,0
1052,3,4,0,0
1053,15,16,0,0
1054,2,3,0,0
1055,6,7,0,0
1056,3,4,0,0
1057,3,4,0,0
1058,2,3,0,0
1059,2,3,0,0
1060,0,0,0,0
1061,5,6,0,0
1062,0,0,0,0
1063,3,4,0,0
1064,0,0,0,0
1065,0,0,0,0
1066,2,3,0,0
1067,4,5,0,0
1068,0,0,0,0
1069,3,4,0,0
1070,6,7,0,0
1071,1,0,0,0
1072,5,6,0,0
1073,1,0,0,0
1074,1,0,0,0
1075,3,4,0,0
1076,10,11,0,0
1077,6,7,0,0
1078,11,12,0,0
1079,12,13,0,0
1080,9,10,0,0
1081,6,7,0,0
1082,12,13,0,0
1083,8,9,0,0
1084,8,9,0,0
1085,2,3,0,0
1086,1,0,0,0
1087,9,10,0,0
1088,0,0,0,0
1089,0,0,0,0
1090,0,0,0,0
1091,0,0,0,0
1092,3,4,0,0
1093,5,6,0,0
1094,11,12,0,0
1095,9,10,0,0
1096,10,11,0,0
1097,8,9,0,0
1098,4,5,0,0
1099,7,8,0,0
1100,7,8,0,0
1101,3,4,0,0
1102,1,0,0,0
1103,0,0,0,0
1104,1,0,0,0
1105,1,0,0,0
1106,0,0,0,0
1107,0,0,0,0
1108,2,3,0,0
1109,5,6,0,0
1110,3,4,0,0
1111,2,3,0,0
1112,7,8,0,0
1113,7,8,0,0
1114,4,5,0,0
1115,4,5,0,0
1116,6,7,0,0
1117,1,0,0,0
1118,6,7,0,0
1119,1,0,0,0
1120,5,6,0,0
1121,5,6,0,0
1122,0,0,0,0
1123,11,12,0,0
1124,1,0,0,0
1125,5,6,0,0
1126,5,6,0,0
1127,9,10,0,0
1128,4,5,0,0
1129,3,4,0,0
1130,5,6,0,0
1131,6,7,0,0
1132,1,0,0,0
1133,2,3,0,0
1134,4,5,0,0
1135,2,3,0,0
1136,5,6,0,0
1137,1,0,0,0
1138,5,6,0,0
1139,9,10,0,0
1140,8,9,0,0
1141,5,6,0,0
1142,6,7,0,0
1143,0,0,0,0
1144,10,11,0,0
1145,3,4,0,0
1146,12,13,0,0
1147,2,3,0,0
1148,0,0,0,0
1149,10,11,0,0
1150,3,4,0,0
1151,10,11,0,0
1152,0,0,0,0
1153,8,9,0,0
1154,2,3,0,0
1155,5,6,0,0
1156,1,0,0,0
1157,0,0,0,0
1158,1,0,0,0
1159,6,7,0,0
1160,7,8,0,0
1161,1,0,0,0
1162,3,4,0,0
1163,7,8,0,0
1164,6,7,0,0
1165,11,12,0,0
1166,3,4,0,0
1167,1,0,0,0
1168,12,13,0,0
1169,6,7,0,0
1170,0,0,0,0
1171,5,6,0,0
1172,4,5,0,0
1173,1,0,0,0
1174,1,0,0,0
1175,0,0,0,0
1176,5,6,0,0
1177,9,10,0,0
1178,3,4,0,0
1179,7,8,0,0
1180,2,3,0,0
1181,5,6,0,0
1182,9,10,0,0
1183,3,4,0,0
1184,6,7,0,0
1185,6,7,0,0
1186,3,4,0,0
1187,0,0,0,0
1188,1,0,0,0
1189,1,0,0,0
1190,8,9,0,0
1191,1,0,0,0
1192,0,0,0,0
1193,0,0,0,0
1194,2,3,0,0
1195,6,7,0,0
1196,6,7,0,0
1197,2,3,0,0
1198,0,0,0,0
1199,7,8,0,0
1200,5,6,0,0
1201,1,0,0,0
1202,0,0,0,0
1203,5,6,0,0
1204,5,6,0,0
1205,5,6,0,0
1206,13,14,0,0
1207,1,0,0,0
1208,1,0,0,0
1209,10,11,0,0
1210,11,12,0,0
1211,2,3,0,0
1212,6,7,0,0
1213,0,0,0,0
1214,6,7,0,0
1215,1,0,0,0
1216,0,0,0,0
1217,0,0,0,0
1218,11,12,0,0
1219,3,4,0,0
1220,6,7,0,0
1221,11,12,0,0
1222,6,7,0,0
1223,1,0,0,0
1224,2,3,0,0
1225,0,0,0,0
1226,1,0,0,0
1227,6,7,0,0
1228,0,0,0,0
1229,4,5,0,0
1230,8,9,0,0
1231,10,11,0,0
1232,9,10,0,0
1233,3,4,0,0
1234,0,0,0,0
1235,6,7,0,0
1236,2,3,0,0
1237,3,4,0,0
1238,0,0,0,0
1239,7,8,0,0
1240,9,10,0,0
1241,0,0,0,0
1242,3,4,0,0
1243,1,0,0,0
1244,7,8,0,0
1245,11,12,0,0
1246,7,8,0,0
1247,5,6,0,0
1248,4,5,0,0
1249,1,0,0,0
1250,10,11,0,0
1251,1,0,0,0
1252,5,6,0,0
1253,3,4,0,0
1254,2,3,0,0
1255,7,8,0,0
1256,1,0,0,0
1257,0,0,0,0
1258,5,6,0,0
1259,0,0,0,0
1260,4,5,0,0
1261,7,8,0,0
1262,12,13,0,0
1263,8,9,0,0
1264,2,3,0,0
1265,10,11,0,0
1266,4,5,0,0
1267,0,0,0,0
1268,14,15,0,0
1269,10,11,0,0
1270,9,10,0,0
1271,6,7,0,0
1272,7,8,0,0
1273,3,4,0,0
1274,4,5,0,0
1275,3,4,0,0
1276,3,4,0,0
1277,3,4,0,0
1278,10,11,0,0
1279,10,11,0,0
1280,0,0,0,0
1281,1,0,0,0
1282,6,7,0,0
1283,3,4,0,0
1284,9,10,0,0
1285,2,3,0,0
1286,4,5,0,0
1287,6,7,0,0
1288,0,0,0,0
1289,9,10,0,0
1290,11,12,0,0
1291,0,0,0,0
1292,3,4,0,0
1293,7,8,0,0
1294,6,7,0,0
1295,3,4,0,0
1296,10,11,0,0
1297,9,10,0,0
1298,1,0,0,0
1299,3,4,0,0
1300,0,0,0,0
1301,1,0,0,0
1302,11,12,0,0
1303,10,11,0,0
1304,0,0,0,0
1305,0,0,0,0
1306,6,7,0,0
1307,4,5,0,0
1308,7,8,0,0
1309,7,8,0,0
1310,6,7,0,0
1311,7,8,0,0
1312,0,0,0,0
1313,3,4,0,0
1314,4,5,0,0
1315,11,12,0,0
1316,0,0,0,0
1317,0,0,0,0
1318,4,5,0,0
1319,0,0,0,0
1320,9,10,0,0
1321,7,8,0,0
1322,5,6,0,0
1323,11,12,0,0
1324,1,0,0,0
1325,3,4,0,0
1326,15,16,0,0
1327,3,4,0,0
1328,1,0,0,0
1329,6,7,0,0
1330,7,8,0,0
1331,0,0,0,0
1332,1,0,0,0
1333,1,0,0,0
1334,1,0,0,0
1335,4,5,0,0
1336,1,0,0,0
1337,1,0,0,0
1338,9,10,0,0
1339,0,0,0,0
1340,8,9,0,0
1341,1,0,0,0
1342,10,11,0,0
1343,1,0,0,0
1344,5,6,0,0
1345,2,3,0,0
1346,4,5,0,0
1347,2,3,0,0
1348,4,5,0,0
1349,5,6,0,0
1350,3,4,0,0
1351,7,8,0,0
1352,11,12,0,0
1353,10,11,0,0
1354,3,4,0,0
1355,3,4,0,0
1356,11,12,0,0
1357,2,3,0,0
1358,0,0,0,0
1359,1,0,0,0
1360,6,7,0,0
1361,19,20,0,0
1362,6,7,0,0
1363,1,0,0,0
1364,10,11,0,0
1365,1,0,0,0
1366,4,5,0,0
1367,17,18,0,0
1368,10,11,0,0
1369,5,6,0,0
1370,2,3,0,0
1371,1,0,0,0
1372,5,6,0,0
1373,7,8,0,0
1374,14,15,0,0
1375,7,8,0,0
1376,5,6,0,0
1377,2,3,0,0
1378,5,6,0,0
1379,6,7,0,0
1380,4,5,0,0
1381,0,0,0,0
1382,0,0,0,0
1383,5,6,0,0
1384,6,7,0,0
1385,11,12,0,0
1386,0,0,0,0
1387,3,4,0,0
1388,13,14,0,0
1389,11,12,0,0
1390,3,4,0,0
1391,1,0,0,0
1392,3,4,0,0
1393,0,0,0,0
1394,5,6,0,0
1395,5,6,0,0
1396,9,10,0,0
1397,5,6,0,0
1398,6,7,0,0
1399,6,7,0,0
1400,4,5,0,0
1401,11,12,0,0
1402,8,9,0,0
1403,14,15,0,0
1404,3,4,0,0
1405,7,8,0,0
1406,2,3,0,0
1407,9,10,0,0
1408,5,6,0,0
1409,3,4,0,0
1410,2,3,0,0
1411,7,8,0,0
1412,0,0,0,0
1413,0,0,0,0
1414,5,6,0,0
1415,1,0,0,0
1416,2,3,0,0
1417,10,11,0,0
1418,0,0,0,0
1419,7,8,0,0
1420,5,6,0,0
1421,2,3,0,0
1422,0,0,0,0
1423,9,10,0,0
1424,11,12,0,0
1425,12,13,0,0
1426,3,4,0,0
1427,0,0,0,0
1428,0,0,0,0
1429,1,0,0,0
1430,3,4,0,0
1431,6,7,0,0
1432,2,3,0,0
1433,1,0,0,0
1434,0,0,0,0
1435,1,0,0,0
1436,12,13,0,0
1437,3,4,0,0
1438,2,3,0,0
1439,13,14,0,0
1440,6,7,0,0
1441,1,0,0,0
1442,1,0,0,0
1443,10,11,0,0
1444,0,0,0,0
1445,5,6,0,0
1446,2,3,0,0
1447,11,12,0,0
1448,5,6,0,0
1449,7,8,0,0
1450,5,6,0,0
1451,10,11,0,0
1452,0,0,0,0
1453,3,4,0,0
1454,3,4,0,0
1455,11,12,0,0
1456,3,4,0,0
1457,9,10,0,0
1458,6,7,0,0
1459,11,12,0,0
1460,0,0,0,0
1461,5,6,0,0
1462,10,11,0,0
1463,8,9,0,0
1464,4,5,0,0
1465,0,0,0,0
1466,12,13,0,0
1467,15,16,0,0
1468,3,4,0,0
1469,6,7,0,0
1470,14,15,0,0
1471,5,6,0,0
1472,5,6,0,0
1473,1,0,0,0
1474,2,3,0,0
1475,6,7,0,0
1476,3,4,0,0
1477,14,15,0,0
1478,3,4,0,0
1479,0,0,0,0
1480,0,0,0,0
1481,4,5,0,0
1482,5,6,0,0
1483,2,3,0,0
1484,3,4,0,0
1485,2,3,0,0
1486,12,13,0,0
1487,1,0,0,0
1488,6,7,0,0
1489,12,13,0,0
1490,11,12,0,0
1491,6,7,0,0
1492,5,6,0,0
1493,0,0,0,0
1494,1,0,0,0
1495,7,8,0,0
1496,1,0,0,0
1497,0,0,0,0
1498,6,7,0,0
1499,4,5,0,0
1500,5,6,0,0
1501,10,11,0,0
1502,0,0,0,0
1503,10,11,0,0
1504,5,6,0,0
1505,4,5,0,0
1506,1,0,0,0
1507,0,0,0,0
1508,1,0,0,0
1509,1,0,0,0
1510,5,6,0,0
1511,9,10,0,0
1512,5,6,0,0
1513,1,0,0,0
1514,1,0,0,0
1515,1,0,0,0
1516,5,6,0,0
1517,12,13,0,0
1518,5,6,0,0
1519,0,0,0,0
1520,0,0,0,0
1521,0,0,0,0
1522,3,4,0,0
1523,6,7,0,0
1524,0,0,0,0
1525,4,5,0,0
1526,2,3,0,0
1527,3,4,0,0
1528,3,4,0,0
1529,5,6,0,0
1530,14,15,0,0
1531,3,4,0,0
1532,9,10,0,0
1533,2,3,0,0
1534,1,0,0,0
1535,5,6,0,0
1536,4,5,0,0
1537,7,8,0,0
1538,1,0,0,0
1539,0,0,0,0
1540,2,3,0,0
1541,4,5,0,0
1542,2,3,0,0
1543,0,0,0,0
1544,1,0,0,0
1545,6,7,0,0
1546,1,0,0,0
1547,0,0,0,0
1548,8,9,0,0
1549,2,3,0,0
1550,7,8,0,0
1551,0,0,0,0
1552,4,5,0,0
1553,0,0,0,0
1554,2,3,0,0
1555,7,8,0,0
1556,6,7,0,0
1557,6,7,0,0
1558,2,3,0,0
1559,4,5,0,0
1560,4,5,0,0
1561,7,8,0,0
1562,0,0,0,0
1563,7,8,0,0
1564,9,10,0,0
1565,1,0,0,0
1566,6,7,0,0
1567,0,0,0,0
1568,2,3,0,0
1569,5,6,0,0
1570,0,0,0,0
1571,0,0,0,0
1572,12,13,0,0
1573,3,4,0,0
1574,4,5,0,0
1575,6,7,0,0
1576,3,4,0,0
1577,2,3,0,0
1578,5,6,0,0
1579,3,4,0,0
1580,6,7,0,0
1581,1,0,0,0
1582,7,8,0,0
1583,0,0,0,0
1584,6,7,0,0
1585,6,7,0,0
1586,4,5,0,0
1587,1,0,0,0
1588,6,7,0,0
1589,0,0,0,0
1590,0,0,0,0
1591,6,7,0,0
1592,15,16,0,0
1593,3,4,0,0
1594,1,0,0,0
1595,6,7,0,0
1596,11,12,0,0
1597,0,0,0,0
1598,0,0,0,0
1599,1,0,0,0
1600,0,0,0,0
1601,3,4,0,0
1602,3,4,0,0
1603,7,8,0,0
1604,9,10,0,0
1605,5,6,0,0
1606,3,4,0,0
1607,9,10,0,0
1608,3,4,0,0
1609,1,0,0,0
1610,11,12,0,0
1611,10,11,0,0
1612,4,5,0,0
1613,0,0,0,0
1614,0,0,0,0
1615,7,8,0,0
1616,4,5,0,0
1617,4,5,0,0
1618,5,6,0,0
1619,0,0,0,0
1620,7,8,0,0
1621,4,5,0,0
1622,3,4,0,0
1623,2,3,0,0
1624,1,0,0,0
1625,9,10,0,0
1626,5,6,0,0
1627,7,8,0,0
1628,12,13,0,0
1629,13,14,0,0
1630,3,4,0,0
1631,10,11,0,0
1632,0,0,0,0
1633,4,5,0,0
1634,0,0,0,0
1635,5,6,0,0
1636,1,0,0,0
1637,0,0,0,0
1638,4,5,0,0
1639,1,0,0,0
1640,9,10,0,0
1641,1,0,0,0
1642,5,6,0,0
1643,1,0,0,0
1644,1,0,0,0
1645,5,6,0,0
1646,3,4,0,0
1647,0,0,0,0
1648,2,3,0,0
1649,2,3,0,0
1650,0,0,0,0
1651,2,3,0,0
1652,4,5,0,0
1653,0,0,0,0
1654,3,4,0,0
1655,5,6,0,0
1656,12,13,0,0
1657,13,14,0,0
1658,0,0,0,0
1659,3,4,0,0
1660,1,0,0,0
1661,5,6,0,0
1662,7,8,0,0
1663,1,0,0,0
1664,10,11,0,0
1665,9,10,0,0
1666,1,0,0,0
1667,4,5,0,0
1668,7,8,0,0
1669,1,0,0,0
1670,6,7,0,0
1671,2,3,0,0
1672,3,4,0,0
1673,2,3,0,0
1674,0,0,0,0
1675,1,0,0,0
1676,1,0,0,0
1677,12,13,0,0
1678,11,12,0,0
1679,6,7,0,0
1680,1,0,0,0
1681,0,0,0,0
1682,5,6,0,0
1683,0,0,0,0
1684,0,0,0,0
1685,6,7,0,0
1686,3,4,0,0
1687,4,5,0,0
1688,0,0,0,0
1689,3,4,0,0
1690,11,12,0,0
1691,5,6,0,0
1692,8,9,0,0
1693,4,5,0,0
1694,9,10,0,0
1695,2,3,0,0
1696,1,0,0,0
1697,0,0,0,0
1698,0,0,0,0
1699,2,3,0,0
1700,0,0,0,0
1701,10,11,0,0
1702,5,6,0,0
1703,2,3,0,0
1704,7,8,0,0
1705,1,0,0,0
1706,0,0,0,0
1707,5,6,0,0
1708,6,7,0,0
1709,6,7,0,0
1710,4,5,0,0
1711,0,0,0,0
1712,2,3,0,0
1713,3,4,0,0
1714,6,7,0,0
1715,1,0,0,0
1716,11,12,0,0
1717,10,11,0,0
1718,2,3,0,0
1719,0,0,0,0
1720,4,5,0,0
1721,0,0,0,0
1722,5,6,0,0
1723,0,0,0,0
1724,7,8,0,0
1725,9,10,0,0
1726,10,11,0,0
1727,4,5,0,0
1728,1,0,0,0
1729,4,5,0,0
1730,3,4,0,0
1731,6,7,0,0
1732,0,0,0,0
1733,1,0,0,0
1734,3,4,0,0
1735,3,4,0,0
1736,13,14,0,0
1737,1,0,0,0
1738,1,0,0,0
1739,6,7,0,0
1740,3,4,0,0
1741,2,3,0,0
1742,3,4,0,0
1743,1,0,0,0
1744,12,13,0,0
1745,0,0,0,0
1746,0,0,0,0
1747,6,7,0,0
1748,0,0,0,0
1749,2,3,0,0
1750,1,0,0,0
1751,7,8,0,0
1752,9,10,0,0
1753,4,5,0,0
1754,0,0,0,0
1755,5,6,0,0
1756,7,8,0,0
1757,16,17,0,0
1758,4,5,0,0
1759,12,13,0,0
1760,6,7,0,0
1761,4,5,0,0
1762,4,5,0,0
1763,9,10,0,0
1764,1,0,0,0
1765,6,7,0,0
1766,3,4,0,0
1767,2,3,0,0
1768,0,0,0,0
1769,5,6,0,0
1770,6,7,0,0
1771,9,10,0,0
1772,6,7,0,0
1773,2,3,0,0
1774,4,5,0,0
1775,6,7,0,0
1776,6,7,0,0
1777,0,0,0,0
1778,0,0,0,0
1779,8,9,0,0
1780,6,7,0,0
1781,1,0,0,0
1782,6,7,0,0
1783,9,10,0,0
1784,6,7,0,0
