t_ms,raw,mv,val3,val4
1137,2045,1944,0,0
1138,1982,1884,0,0
1139,2004,1905,0,0
1140,1975,1878,0,0
1141,1972,1875,0,0
1142,1974,1877,0,0
1143,9,10,0,0
1144,11,12,0,0
1145,0,0,0,0
1146,50,49,0,0
1147,40,40,0,0
1148,3,4,0,0
1149,58,57,0,0
1150,3,4,0,0
1151,35,35,0,0
1152,0,0,0,0
1153,1,0,0,0
1154,0,0,0,0
1155,9,10,0,0
1156,72,70,0,0
1157,39,39,0,0
1158,0,0,0,0
1159,27,27,0,0
1160,50,49,0,0
1161,0,0,0,0
1162,24,24,0,0
1163,0,0,0,0
1164,48,47,0,0
1165,51,50,0,0
1166,0,0,0,0
1167,0,0,0,0
1168,42,41,0,0
1169,0,0,0,0
1170,1936,1840,0,0
1171,2021,1921,0,0
1172,1950,1854,0,0
1173,1973,1876,0,0
1174,2015,1916,0,0
1175,2033,1933,0,0
1176,1924,1829,0,0
1177,1919,1824,0,0
1178,1956,1859,0,0
1179,5,6,0,0
1180,0,0,0,0
1181,19,20,0,0
1182,42,41,0,0
1183,3,4,0,0
1184,0,0,0,0
1185,26,26,0,0
1186,2,3,0,0
1187,21,21,0,0
1188,13,14,0,0
1189,0,0,0,0
1190,0,0,0,0
1191,6,7,0,0
1192,0,0,0,0
1193,20,21,0,0
1194,0,0,0,0
1195,0,0,0,0
1196,26,26,0,0
1197,17,18,0,0
1198,39,39,0,0
1199,0,0,0,0
1200,0,0,0,0
1201,0,0,0,0
1202,9,10,0,0
1203,0,0,0,0
1204,0,0,0,0
1205,1981,1883,0,0
1206,1979,1881,0,0
1207,2023,1923,0,0
1208,2006,1907,0,0
1209,2023,1923,0,0
1210,1976,1879,0,0
1211,2009,1910,0,0
1212,1980,1882,0,0
1213,1998,1899,0,0
1214,14,15,0,0
1215,0,0,0,0
1216,0,0,0,0
1217,0,0,0,0
1218,0,0,0,0
1219,33,33,0,0
1220,51,50,0,0
1221,74,72,0,0
1222,41,40,0,0
1223,0,0,0,0
1224,0,0,0,0
1225,0,0,0,0
1226,62,60,0,0
1227,0,0,0,0
1228,27,27,0,0
1229,0,0,0,0
1230,22,22,0,0
1231,0,0,0,0
1232,0,0,0,0
1233,37,37,0,0
1234,15,16,0,0
1235,57,56,0,0
1236,0,0,0,0
1237,50,49,0,0
1238,29,29,0,0
1239,0,0,0,0
1240,4,5,0,0
1241,1981,1883,0,0
1242,1988,1890,0,0
1243,1962,1865,0,0
1244,1996,1898,0,0
1245,1963,1866,0,0
1246,2025,1925,0,0
1247,1953,1857,0,0
1248,1991,1893,0,0
1249,45,44,0,0
1250,14,15,0,0
1251,1,0,0,0
1252,0,0,0,0
1253,0,0,0,0
1254,0,0,0,0
1255,0,0,0,0
1256,6,7,0,0
1257,0,0,0,0
1258,3,4,0,0
1259,4,5,0,0
1260,0,0,0,0
1261,40,40,0,0
1262,33,33,0,0
1263,59,58,0,0
1264,14,15,0,0
1265,17,18,0,0
1266,0,0,0,0
1267,88,85,0,0
1268,0,0,0,0
1269,0,0,0,0
1270,0,0,0,0
1271,0,0,0,0
1272,41,40,0,0
1273,0,0,0,0
1274,0,0,0,0
1275,25,25,0,0
1276,1888,1795,0,0
1277,1954,1858,0,0
1278,1991,1893,0,0
1279,1964,1867,0,0
1280,1991,1893,0,0
1281,1975,1878,0,0
1282,1990,1892,0,0
1283,1935,1840,0,0
1284,2026,1926,0,0
1285,16,17,0,0
1286,8,9,0,0
1287,0,0,0,0
1288,8,9,0,0
1289,0,0,0,0
1290,1,0,0,0
1291,66,64,0,0
1292,41,40,0,0
1293,55,54,0,0
1294,0,0,0,0
1295,0,0,0,0
1296,26,26,0,0
1297,0,0,0,0
1298,0,0,0,0
1299,0,0,0,0
1300,52,51,0,0
1301,0,0,0,0
1302,80,78,0,0
1303,0,0,0,0
1304,0,0,0,0
1305,0,0,0,0
1306,0,0,0,0
1307,25,25,0,0
1308,0,0,0,0
1309,1,0,0,0
1310,38,38,0,0
1311,0,0,0,0
1312,1938,1842,0,0
1313,1910,1816,0,0
1314,1940,1844,0,0
1315,1979,1881,0,0
1316,2007,1908,0,0
1317,1978,1880,0,0
1318,2043,1942,0,0
1319,1996,1898,0,0
1320,1947,1851,0,0
1321,0,0,0,0
1322,0,0,0,0
1323,0,0,0,0
1324,0,0,0,0
1325,3,4,0,0
1326,36,36,0,0
1327,58,57,0,0
1328,12,13,0,0
1329,8,9,0,0
1330,1,0,0,0
1331,0,0,0,0
1332,0,0,0,0
1333,17,18,0,0
1334,1,0,0,0
1335,42,41,0,0
1336,55,54,0,0
1337,49,48,0,0
1338,0,0,0,0
1339,0,0,0,0
1340,18,19,0,0
1341,0,0,0,0
1342,38,38,0,0
1343,6,7,0,0
1344,0,0,0,0
1345,53,52,0,0
1346,20,21,0,0
1347,2002,1903,0,0
1348,2011,1912,0,0
1349,1954,1858,0,0
1350,2006,1907,0,0
1351,1974,1877,0,0
1352,1982,1884,0,0
1353,2009,1910,0,0
1354,1988,1890,0,0
1355,1973,1876,0,0
1356,13,14,0,0
1357,0,0,0,0
1358,29,29,0,0
1359,13,14,0,0
1360,0,0,0,0
1361,12,13,0,0
1362,0,0,0,0
1363,4,5,0,0
1364,0,0,0,0
1365,5,6,0,0
1366,0,0,0,0
1367,5,6,0,0
1368,0,0,0,0
1369,0,0,0,0
1370,51,50,0,0
1371,0,0,0,0
1372,65,63,0,0
1373,15,16,0,0
1374,0,0,0,0
1375,0,0,0,0
1376,37,37,0,0
1377,11,12,0,0
1378,0,0,0,0
1379,0,0,0,0
1380,0,0,0,0
1381,20,21,0,0
1382,101,97,0,0
1383,1962,1865,0,0
1384,2026,1926,0,0
1385,1931,1836,0,0
1386,1978,1880,0,0
1387,1898,1804,0,0
1388,1999,1900,0,0
1389,1941,1845,0,0
1390,2005,1906,0,0
1391,1992,1894,0,0
1392,0,0,0,0
1393,9,10,0,0
1394,46,45,0,0
1395,0,0,0,0
1396,0,0,0,0
1397,15,16,0,0
1398,0,0,0,0
1399,0,0,0,0
1400,54,53,0,0
1401,1,0,0,0
1402,14,15,0,0
1403,0,0,0,0
1404,0,0,0,0
1405,0,0,0,0
1406,3,4,0,0
1407,2,3,0,0
1408,27,27,0,0
1409,46,45,0,0
1410,42,41,0,0
1411,0,0,0,0
1412,0,0,0,0
1413,0,0,0,0
1414,0,0,0,0
1415,0,0,0,0
1416,0,0,0,0
1417,25,25,0,0
1418,1976,1879,0,0
1419,2003,1904,0,0
1420,1976,1879,0,0
1421,1973,1876,0,0
1422,1981,1883,0,0
1423,2005,1906,0,0
1424,1978,1880,0,0
1425,1925,1830,0,0
1426,1965,1868,0,0
1427,29,29,0,0
1428,0,0,0,0
1429,32,32,0,0
1430,1,0,0,0
1431,0,0,0,0
1432,0,0,0,0
1433,34,34,0,0
1434,0,0,0,0
1435,0,0,0,0
1436,9,10,0,0
1437,0,0,0,0
1438,54,53,0,0
1439,0,0,0,0
1440,0,0,0,0
1441,0,0,0,0
1442,32,32,0,0
1443,0,0,0,0
1444,0,0,0,0
1445,0,0,0,0
1446,0,0,0,0
1447,0,0,0,0
1448,0,0,0,0
1449,0,0,0,0
1450,0,0,0,0
1451,39,39,0,0
1452,7,8,0,0
1453,0,0,0,0
1454,2021,1921,0,0
1455,2015,1916,0,0
1456,1943,1847,0,0
1457,2028,1928,0,0
1458,1977,1879,0,0
1459,1952,1856,0,0
1460,1966,1869,0,0
1461,2005,1906,0,0
1462,1966,1869,0,0
1463,25,25,0,0
1464,0,0,0,0
1465,3,4,0,0
1466,10,11,0,0
1467,21,21,0,0
1468,11,12,0,0
1469,0,0,0,0
1470,8,9,0,0
1471,3,4,0,0
1472,14,15,0,0
1473,0,0,0,0
1474,62,60,0,0
1475,71,69,0,0
1476,3,4,0,0
1477,41,40,0,0
1478,0,0,0,0
1479,9,10,0,0
1480,0,0,0,0
1481,0,0,0,0
1482,14,15,0,0
1483,4,5,0,0
1484,9,10,0,0
1485,47,46,0,0
1486,0,0,0,0
1487,0,0,0,0
1488,58,57,0,0
1489,6,7,0,0
1490,1966,1869,0,0
1491,2002,1903,0,0
1492,1996,1898,0,0
1493,1986,1888,0,0
1494,1997,1898,0,0
1495,1984,1886,0,0
1496,1957,1860,0,0
1497,1972,1875,0,0
1498,34,34,0,0
1499,0,0,0,0
1500,20,21,0,0
1501,10,11,0,0
1502,32,32,0,0
1503,0,0,0,0
1504,0,0,0,0
1505,13,14,0,0
1506,42,41,0,0
1507,0,0,0,0
1508,0,0,0,0
1509,0,0,0,0
1510,17,18,0,0
1511,0,0,0,0
1512,0,0,0,0
1513,40,40,0,0
1514,53,52,0,0
1515,0,0,0,0
1516,0,0,0,0
1517,0,0,0,0
1518,0,0,0,0
1519,0,0,0,0
1520,0,0,0,0
1521,0,0,0,0
1522,0,0,0,0
1523,50,49,0,0
1524,92,89,0,0
1525,2046,1945,0,0
1526,2027,1927,0,0
1527,1939,1843,0,0
1528,1961,1864,0,0
1529,1962,1865,0,0
1530,1991,1893,0,0
1531,1961,1864,0,0
1532,1944,1848,0,0
1533,1992,1894,0,0
1534,60,59,0,0
1535,35,35,0,0
1536,0,0,0,0
1537,9,10,0,0
1538,0,0,0,0
1539,0,0,0,0
1540,10,11,0,0
1541,0,0,0,0
1542,36,36,0,0
1543,57,56,0,0
1544,5,6,0,0
1545,1,0,0,0
1546,0,0,0,0
1547,23,23,0,0
1548,6,7,0,0
1549,17,18,0,0
1550,0,0,0,0
1551,21,21,0,0
1552,0,0,0,0
1553,0,0,0,0
1554,71,69,0,0
1555,0,0,0,0
1556,0,0,0,0
1557,0,0,0,0
1558,17,18,0,0
1559,7,8,0,0
1560,50,49,0,0
1561,2021,1921,0,0
1562,2022,1922,0,0
1563,1934,1839,0,0
1564,1984,1886,0,0
1565,1956,1859,0,0
1566,1953,1857,0,0
1567,2021,1921,0,0
1568,2004,1905,0,0
1569,3,4,0,0
1570,10,11,0,0
1571,0,0,0,0
1572,22,22,0,0
1573,3,4,0,0
1574,20,21,0,0
1575,0,0,0,0
1576,11,12,0,0
1577,27,27,0,0
1578,30,30,0,0
1579,0,0,0,0
1580,0,0,0,0
1581,0,0,0,0
1582,46,45,0,0
1583,1,0,0,0
1584,4,5,0,0
1585,0,0,0,0
1586,19,20,0,0
1587,0,0,0,0
1588,6,7,0,0
1589,29,29,0,0
1590,0,0,0,0
1591,0,0,0,0
1592,0,0,0,0
1593,0,0,0,0
1594,17,18,0,0
1595,0,0,0,0
1596,0,0,0,0
1597,1948,1852,0,0
1598,1928,1833,0,0
1599,1973,1876,0,0
1600,1987,1889,0,0
1601,1970,1873,0,0
1602,1996,1898,0,0
1603,2018,1918,0,0
1604,1962,1865,0,0
1605,53,52,0,0
1606,0,0,0,0
1607,0,0,0,0
1608,0,0,0,0
1609,0,0,0,0
1610,10,11,0,0
1611,0,0,0,0
1612,0,0,0,0
1613,32,32,0,0
1614,21,21,0,0
1615,14,15,0,0
1616,0,0,0,0
1617,0,0,0,0
1618,67,65,0,0
1619,0,0,0,0
1620,0,0,0,0
1621,1,0,0,0
1622,33,33,0,0
1623,28,28,0,0
1624,49,48,0,0
1625,8,9,0,0
1626,10,11,0,0
1627,0,0,0,0
1628,41,40,0,0
1629,5,6,0,0
1630,0,0,0,0
1631,0,0,0,0
1632,2010,1911,0,0
1633,1979,1881,0,0
1634,1970,1873,0,0
1635,2010,1911,0,0
1636,1962,1865,0,0
1637,1982,1884,0,0
1638,1970,1873,0,0
1639,1967,1870,0,0
1640,1939,1843,0,0
1641,0,0,0,0
1642,30,30,0,0
1643,0,0,0,0
1644,0,0,0,0
1645,0,0,0,0
1646,19,20,0,0
1647,0,0,0,0
1648,19,20,0,0
1649,47,46,0,0
1650,0,0,0,0
1651,22,22,0,0
1652,0,0,0,0
1653,0,0,0,0
1654,49,48,0,0
1655,0,0,0,0
1656,0,0,0,0
1657,13,14,0,0
1658,69,67,0,0
1659,0,0,0,0
1660,0,0,0,0
1661,29,29,0,0
1662,1,0,0,0
1663,32,32,0,0
1664,20,21,0,0
1665,0,0,0,0
1666,6,7,0,0
1667,51,50,0,0
1668,1965,1868,0,0
1669,2002,1903,0,0
1670,1959,1862,0,0
1671,1978,1880,0,0
1672,1936,1840,0,0
1673,2037,1936,0,0
1674,1913,1819,0,0
1675,1958,1861,0,0
1676,2036,1936,0,0
1677,4,5,0,0
1678,23,23,0,0
1679,0,0,0,0
1680,38,38,0,0
1681,0,0,0,0
1682,5,6,0,0
1683,0,0,0,0
1684,0,0,0,0
1685,34,34,0,0
1686,2,3,0,0
1687,15,16,0,0
1688,86,83,0,0
1689,0,0,0,0
1690,0,0,0,0
1691,78,76,0,0
1692,20,21,0,0
1693,36,36,0,0
1694,13,14,0,0
1695,0,0,0,0
1696,1,0,0,0
1697,0,0,0,0
1698,19,20,0,0
1699,44,43,0,0
1700,45,44,0,0
1701,27,27,0,0
1702,17,18,0,0
1703,27,27,0,0
1704,2021,1921,0,0
1705,1925,1830,0,0
1706,1985,1887,0,0
1707,2009,1910,0,0
1708,1959,1862,0,0
1709,1988,1890,0,0
1710,1960,1863,0,0
1711,1907,1813,0,0
1712,1942,1846,0,0
1713,62,60,0,0
1714,0,0,0,0
1715,0,0,0,0
1716,50,49,0,0
1717,56,55,0,0
1718,0,0,0,0
1719,25,25,0,0
1720,23,23,0,0
1721,68,66,0,0
1722,0,0,0,0
1723,47,46,0,0
1724,37,37,0,0
1725,32,32,0,0
1726,0,0,0,0
1727,33,33,0,0
1728,21,21,0,0
1729,44,43,0,0
1730,33,33,0,0
1731,0,0,0,0
1732,0,0,0,0
1733,43,42,0,0
1734,29,29,0,0
1735,0,0,0,0
1736,32,32,0,0
1737,0,0,0,0
1738,35,35,0,0
1739,0,0,0,0
1740,1934,1839,0,0
1741,1939,1843,0,0
1742,1960,1863,0,0
1743,2020,1920,0,0
1744,1999,1900,0,0
1745,2011,1912,0,0
1746,1965,1868,0,0
1747,1981,1883,0,0
1748,1968,1871,0,0
1749,58,57,0,0
1750,33,33,0,0
1751,48,47,0,0
1752,0,0,0,0
1753,24,24,0,0
1754,65,63,0,0
1755,12,13,0,0
1756,0,0,0,0
1757,0,0,0,0
1758,0,0,0,0
1759,49,48,0,0
1760,71,69,0,0
1761,0,0,0,0
