sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,188,0x0BC,Engine rpm,Node 4,283977,0,deg_x10,1781311288.144020,284383784
1,188,0x0BC,Engine rpm,Node 4,283987,0,deg_x10,1781311288.144020,284383784
2,188,0x0BC,Engine rpm,Node 4,283998,0,deg_x10,1781311288.144020,284383784
3,188,0x0BC,Engine rpm,Node 4,284008,0,deg_x10,1781311288.144020,284383784
4,188,0x0BC,Engine rpm,Node 4,284019,0,deg_x10,1781311288.144020,284383784
5,188,0x0BC,Engine rpm,Node 4,284029,0,deg_x10,1781311288.144020,284383784
6,188,0x0BC,Engine rpm,Node 4,284040,0,deg_x10,1781311288.144020,284383784
7,188,0x0BC,Engine rpm,Node 4,284050,0,deg_x10,1781311288.144020,284383784
8,188,0x0BC,Engine rpm,Node 4,284061,0,deg_x10,1781311288.144020,284383784
9,188,0x0BC,Engine rpm,Node 4,284071,0,deg_x10,1781311288.144020,284383784
10,188,0x0BC,Engine rpm,Node 4,284082,0,deg_x10,1781311288.144020,284383784
11,188,0x0BC,Engine rpm,Node 4,284093,0,deg_x10,1781311288.144020,284383784
12,188,0x0BC,Engine rpm,Node 4,284104,0,deg_x10,1781311288.144020,284383784
13,188,0x0BC,Engine rpm,Node 4,284114,0,deg_x10,1781311288.144020,284383784
14,188,0x0BC,Engine rpm,Node 4,284125,0,deg_x10,1781311288.144020,284383784
15,188,0x0BC,Engine rpm,Node 4,284136,0,deg_x10,1781311288.144020,284383784
16,188,0x0BC,Engine rpm,Node 4,284146,0,deg_x10,1781311288.144020,284383784
17,188,0x0BC,Engine rpm,Node 4,284156,0,deg_x10,1781311288.144020,284383784
18,188,0x0BC,Engine rpm,Node 4,284167,0,deg_x10,1781311288.144020,284383784
19,179,0x0B3,Brake pressure F,Node 1,284172,0,deg_x10,1781311288.048044,284180161
20,180,0x0B4,Brake pressure R,Node 1,284172,0,psi_x10,1781311288.048044,284180161
21,188,0x0BC,Engine rpm,Node 4,284177,0,deg_x10,1781311288.144020,284383784
22,188,0x0BC,Engine rpm,Node 4,284188,0,deg_x10,1781311288.144020,284383784
23,188,0x0BC,Engine rpm,Node 4,284198,0,deg_x10,1781311288.144020,284383784
24,188,0x0BC,Engine rpm,Node 4,284209,0,deg_x10,1781311288.144020,284383784
25,188,0x0BC,Engine rpm,Node 4,284220,0,deg_x10,1781311288.144020,284383784
26,188,0x0BC,Engine rpm,Node 4,284230,0,deg_x10,1781311288.189841,284385244
27,188,0x0BC,Engine rpm,Node 4,284241,0,deg_x10,1781311288.189841,284385244
28,188,0x0BC,Engine rpm,Node 4,284252,0,deg_x10,1781311288.189841,284385244
29,188,0x0BC,Engine rpm,Node 4,284263,0,deg_x10,1781311288.189841,284385244
30,188,0x0BC,Engine rpm,Node 4,284273,0,deg_x10,1781311288.189841,284385244
31,188,0x0BC,Engine rpm,Node 4,284283,0,deg_x10,1781311288.189841,284385244
32,188,0x0BC,Engine rpm,Node 4,284294,0,deg_x10,1781311288.189841,284385244
33,188,0x0BC,Engine rpm,Node 4,284304,0,deg_x10,1781311288.189841,284385244
34,188,0x0BC,Engine rpm,Node 4,284315,0,deg_x10,1781311288.189841,284385244
35,188,0x0BC,Engine rpm,Node 4,284326,0,deg_x10,1781311288.189841,284385244
36,188,0x0BC,Engine rpm,Node 4,284336,0,deg_x10,1781311288.189841,284385244
37,188,0x0BC,Engine rpm,Node 4,284347,0,deg_x10,1781311288.189841,284385244
38,188,0x0BC,Engine rpm,Node 4,284358,0,deg_x10,1781311288.189841,284385244
39,188,0x0BC,Engine rpm,Node 4,284368,0,deg_x10,1781311288.189841,284385244
40,188,0x0BC,Engine rpm,Node 4,284379,0,deg_x10,1781311288.189841,284385244
41,188,0x0BC,Engine rpm,Node 4,284390,0,deg_x10,1781311288.307298,284604566
42,188,0x0BC,Engine rpm,Node 4,284400,0,deg_x10,1781311288.307298,284604566
43,188,0x0BC,Engine rpm,Node 4,284411,0,deg_x10,1781311288.307298,284604566
44,188,0x0BC,Engine rpm,Node 4,284421,0,deg_x10,1781311288.307298,284604566
45,188,0x0BC,Engine rpm,Node 4,284432,0,deg_x10,1781311288.307298,284604566
46,188,0x0BC,Engine rpm,Node 4,284443,0,deg_x10,1781311288.307298,284604566
47,188,0x0BC,Engine rpm,Node 4,284454,0,deg_x10,1781311288.307298,284604566
48,188,0x0BC,Engine rpm,Node 4,284464,0,deg_x10,1781311288.307298,284604566
49,188,0x0BC,Engine rpm,Node 4,284475,0,deg_x10,1781311288.307298,284604566
50,188,0x0BC,Engine rpm,Node 4,284486,0,deg_x10,1781311288.307298,284604566
51,188,0x0BC,Engine rpm,Node 4,284496,0,deg_x10,1781311288.307298,284604566
52,188,0x0BC,Engine rpm,Node 4,284507,0,deg_x10,1781311288.307298,284604566
53,188,0x0BC,Engine rpm,Node 4,284518,0,deg_x10,1781311288.307298,284604566
54,188,0x0BC,Engine rpm,Node 4,284528,0,deg_x10,1781311288.307298,284604566
55,188,0x0BC,Engine rpm,Node 4,284539,0,deg_x10,1781311288.307298,284604566
56,188,0x0BC,Engine rpm,Node 4,284549,0,deg_x10,1781311288.307298,284604566
57,188,0x0BC,Engine rpm,Node 4,284560,0,deg_x10,1781311288.307298,284604566
58,188,0x0BC,Engine rpm,Node 4,284571,0,deg_x10,1781311288.307298,284604566
59,188,0x0BC,Engine rpm,Node 4,284581,0,deg_x10,1781311288.307298,284604566
60,188,0x0BC,Engine rpm,Node 4,284592,0,deg_x10,1781311288.307298,284604566
61,188,0x0BC,Engine rpm,Node 4,284603,0,deg_x10,1781311288.307298,284604566
62,188,0x0BC,Engine rpm,Node 4,284613,0,deg_x10,1781311288.529774,284794900
63,188,0x0BC,Engine rpm,Node 4,284624,0,deg_x10,1781311288.529774,284794900
64,188,0x0BC,Engine rpm,Node 4,284635,0,deg_x10,1781311288.529774,284794900
65,188,0x0BC,Engine rpm,Node 4,284646,0,deg_x10,1781311288.529774,284794900
66,188,0x0BC,Engine rpm,Node 4,284656,0,deg_x10,1781311288.529774,284794900
67,188,0x0BC,Engine rpm,Node 4,284667,0,deg_x10,1781311288.529774,284794900
68,188,0x0BC,Engine rpm,Node 4,284678,0,deg_x10,1781311288.529774,284794900
69,188,0x0BC,Engine rpm,Node 4,284688,0,deg_x10,1781311288.529774,284794900
70,188,0x0BC,Engine rpm,Node 4,284699,0,deg_x10,1781311288.529774,284794900
71,188,0x0BC,Engine rpm,Node 4,284709,0,deg_x10,1781311288.529774,284794900
72,188,0x0BC,Engine rpm,Node 4,284719,0,deg_x10,1781311288.529774,284794900
73,188,0x0BC,Engine rpm,Node 4,284730,0,deg_x10,1781311288.529774,284794900
74,188,0x0BC,Engine rpm,Node 4,284740,0,deg_x10,1781311288.529774,284794900
75,188,0x0BC,Engine rpm,Node 4,284751,0,deg_x10,1781311288.529774,284794900
76,188,0x0BC,Engine rpm,Node 4,284762,0,deg_x10,1781311288.529774,284794900
77,179,0x0B3,Brake pressure F,Node 1,284772,0,deg_x10,1781311288.420134,284794419
78,180,0x0B4,Brake pressure R,Node 1,284772,0,psi_x10,1781311288.420134,284794419
79,188,0x0BC,Engine rpm,Node 4,284772,0,deg_x10,1781311288.529774,284794900
80,188,0x0BC,Engine rpm,Node 4,284783,0,deg_x10,1781311288.529774,284794900
81,188,0x0BC,Engine rpm,Node 4,284793,0,deg_x10,1781311288.529774,284794900
