sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,179,0x0B3,Brake pressure F,Node 1,74173,0,deg_x10,1781311505.944572,74192024
1,180,0x0B4,Brake pressure R,Node 1,74173,0,psi_x10,1781311505.944572,74192024
2,188,0x0BC,Engine rpm,Node 4,74191,6,deg_x10,1781311505.944572,74192024
3,179,0x0B3,Brake pressure F,Node 1,74273,0,deg_x10,1781311505.945171,74292021
4,180,0x0B4,Brake pressure R,Node 1,74273,0,psi_x10,1781311505.945171,74292021
5,188,0x0BC,Engine rpm,Node 4,74291,1904,deg_x10,1781311505.945171,74292021
6,179,0x0B3,Brake pressure F,Node 1,74373,0,deg_x10,1781311506.215014,74392009
7,180,0x0B4,Brake pressure R,Node 1,74373,0,psi_x10,1781311506.215014,74392009
8,188,0x0BC,Engine rpm,Node 4,74391,13,deg_x10,1781311506.215014,74392009
9,179,0x0B3,Brake pressure F,Node 1,74473,0,deg_x10,1781311506.215558,74492002
10,180,0x0B4,Brake pressure R,Node 1,74473,0,psi_x10,1781311506.215558,74492002
11,188,0x0BC,Engine rpm,Node 4,74491,1905,deg_x10,1781311506.215558,74492002
12,179,0x0B3,Brake pressure F,Node 1,74573,0,deg_x10,1781311506.290075,74612548
13,180,0x0B4,Brake pressure R,Node 1,74573,0,psi_x10,1781311506.290075,74612548
14,188,0x0BC,Engine rpm,Node 4,74611,6,deg_x10,1781311506.290075,74612548
15,188,0x0BC,Engine rpm,Node 4,74663,6,deg_x10,1781311506.512316,74711982
16,179,0x0B3,Brake pressure F,Node 1,74673,0,deg_x10,1781311506.512316,74711982
17,180,0x0B4,Brake pressure R,Node 1,74673,0,psi_x10,1781311506.512316,74711982
18,188,0x0BC,Engine rpm,Node 4,74762,6,deg_x10,1781311506.599669,74812020
19,179,0x0B3,Brake pressure F,Node 1,74773,0,deg_x10,1781311506.599669,74812020
20,180,0x0B4,Brake pressure R,Node 1,74773,0,psi_x10,1781311506.599669,74812020
21,179,0x0B3,Brake pressure F,Node 1,74873,0,deg_x10,1781311506.629145,74912014
22,180,0x0B4,Brake pressure R,Node 1,74873,0,psi_x10,1781311506.629145,74912014
23,188,0x0BC,Engine rpm,Node 4,74911,12,deg_x10,1781311506.629145,74912014
24,179,0x0B3,Brake pressure F,Node 1,74973,0,deg_x10,1781311506.866154,75012007
25,180,0x0B4,Brake pressure R,Node 1,74973,0,psi_x10,1781311506.866154,75012007
26,188,0x0BC,Engine rpm,Node 4,75011,13,deg_x10,1781311506.866154,75012007
27,179,0x0B3,Brake pressure F,Node 1,75073,0,deg_x10,1781311506.899168,75112008
28,180,0x0B4,Brake pressure R,Node 1,75073,0,psi_x10,1781311506.899168,75112008
29,188,0x0BC,Engine rpm,Node 4,75111,6,deg_x10,1781311506.899168,75112008
30,179,0x0B3,Brake pressure F,Node 1,75173,0,deg_x10,1781311506.899415,75212008
31,180,0x0B4,Brake pressure R,Node 1,75173,0,psi_x10,1781311506.899415,75212008
32,188,0x0BC,Engine rpm,Node 4,75211,13,deg_x10,1781311506.899415,75212008
33,179,0x0B3,Brake pressure F,Node 1,75273,0,deg_x10,1781311506.899591,75312044
34,180,0x0B4,Brake pressure R,Node 1,75273,0,psi_x10,1781311506.899591,75312044
35,188,0x0BC,Engine rpm,Node 4,75311,6,deg_x10,1781311506.899591,75312044
36,179,0x0B3,Brake pressure F,Node 1,75373,0,deg_x10,1781311507.127479,75412066
37,180,0x0B4,Brake pressure R,Node 1,75373,0,psi_x10,1781311507.127479,75412066
38,188,0x0BC,Engine rpm,Node 4,75411,6,deg_x10,1781311507.127479,75412066
