sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781308169.050221,232448390
1,196,0x0C4,,,0,512,,1781308169.050221,232448390
2,188,0x0BC,Engine rpm,Node 4,219454,428,deg_x10,1781308156.645410,219849110
3,188,0x0BC,Engine rpm,Node 4,219474,428,deg_x10,1781308156.645410,219849110
4,188,0x0BC,Engine rpm,Node 4,219494,428,deg_x10,1781308156.645410,219849110
5,188,0x0BC,Engine rpm,Node 4,219504,428,deg_x10,1781308156.645410,219849110
6,188,0x0BC,Engine rpm,Node 4,219524,428,deg_x10,1781308156.645410,219849110
7,188,0x0BC,Engine rpm,Node 4,219534,428,deg_x10,1781308156.645410,219849110
8,188,0x0BC,Engine rpm,Node 4,219554,428,deg_x10,1781308156.645410,219849110
9,188,0x0BC,Engine rpm,Node 4,219574,428,deg_x10,1781308156.645410,219849110
10,188,0x0BC,Engine rpm,Node 4,219584,428,deg_x10,1781308156.645410,219849110
11,188,0x0BC,Engine rpm,Node 4,219604,428,deg_x10,1781308156.645410,219849110
12,179,0x0B3,Brake pressure F,Node 1,219621,0,deg_x10,1781308156.517097,219652930
13,180,0x0B4,Brake pressure R,Node 1,219621,0,psi_x10,1781308156.517097,219652930
14,188,0x0BC,Engine rpm,Node 4,219624,428,deg_x10,1781308156.645410,219849110
15,188,0x0BC,Engine rpm,Node 4,219644,428,deg_x10,1781308156.645410,219849110
16,188,0x0BC,Engine rpm,Node 4,219664,428,deg_x10,1781308156.645410,219849110
17,188,0x0BC,Engine rpm,Node 4,219684,428,deg_x10,1781308156.645410,219849110
18,188,0x0BC,Engine rpm,Node 4,219704,428,deg_x10,1781308156.645410,219849110
19,188,0x0BC,Engine rpm,Node 4,219724,107,deg_x10,1781308156.645410,219849110
20,188,0x0BC,Engine rpm,Node 4,219744,107,deg_x10,1781308156.645410,219849110
21,188,0x0BC,Engine rpm,Node 4,219764,107,deg_x10,1781308156.645410,219849110
22,188,0x0BC,Engine rpm,Node 4,219774,107,deg_x10,1781308156.645410,219849110
23,188,0x0BC,Engine rpm,Node 4,219794,857,deg_x10,1781308156.645410,219849110
24,188,0x0BC,Engine rpm,Node 4,219814,857,deg_x10,1781308156.645410,219849110
25,188,0x0BC,Engine rpm,Node 4,219824,857,deg_x10,1781308156.645410,219849110
26,188,0x0BC,Engine rpm,Node 4,219844,857,deg_x10,1781308156.645410,219849110
27,188,0x0BC,Engine rpm,Node 4,219854,857,deg_x10,1781308156.817583,220081829
28,188,0x0BC,Engine rpm,Node 4,219874,857,deg_x10,1781308156.817583,220081829
29,188,0x0BC,Engine rpm,Node 4,219894,857,deg_x10,1781308156.817583,220081829
30,188,0x0BC,Engine rpm,Node 4,219904,857,deg_x10,1781308156.817583,220081829
31,188,0x0BC,Engine rpm,Node 4,219924,857,deg_x10,1781308156.817583,220081829
32,188,0x0BC,Engine rpm,Node 4,219934,857,deg_x10,1781308156.817583,220081829
33,188,0x0BC,Engine rpm,Node 4,219954,857,deg_x10,1781308156.817583,220081829
34,188,0x0BC,Engine rpm,Node 4,219964,857,deg_x10,1781308156.817583,220081829
35,188,0x0BC,Engine rpm,Node 4,219984,857,deg_x10,1781308156.817583,220081829
36,188,0x0BC,Engine rpm,Node 4,220004,857,deg_x10,1781308156.817583,220081829
37,179,0x0B3,Brake pressure F,Node 1,220021,0,deg_x10,1781308156.704399,220081225
38,180,0x0B4,Brake pressure R,Node 1,220021,0,psi_x10,1781308156.704399,220081225
39,188,0x0BC,Engine rpm,Node 4,220024,857,deg_x10,1781308156.817583,220081829
40,188,0x0BC,Engine rpm,Node 4,220034,857,deg_x10,1781308156.817583,220081829
41,188,0x0BC,Engine rpm,Node 4,220054,857,deg_x10,1781308156.817583,220081829
42,188,0x0BC,Engine rpm,Node 4,220064,857,deg_x10,1781308156.817583,220081829
43,188,0x0BC,Engine rpm,Node 4,220084,857,deg_x10,1781308156.849481,220091839
44,188,0x0BC,Engine rpm,Node 4,220104,857,deg_x10,1781308156.940151,220258679
45,188,0x0BC,Engine rpm,Node 4,220114,857,deg_x10,1781308156.940151,220258679
46,188,0x0BC,Engine rpm,Node 4,220134,857,deg_x10,1781308156.940151,220258679
47,188,0x0BC,Engine rpm,Node 4,220144,857,deg_x10,1781308156.940151,220258679
48,188,0x0BC,Engine rpm,Node 4,220164,857,deg_x10,1781308156.940151,220258679
49,188,0x0BC,Engine rpm,Node 4,220174,857,deg_x10,1781308156.940151,220258679
50,188,0x0BC,Engine rpm,Node 4,220194,857,deg_x10,1781308156.940151,220258679
51,188,0x0BC,Engine rpm,Node 4,220214,857,deg_x10,1781308156.940151,220258679
52,188,0x0BC,Engine rpm,Node 4,220234,857,deg_x10,1781308156.940151,220258679
53,188,0x0BC,Engine rpm,Node 4,220254,857,deg_x10,1781308156.940151,220258679
54,188,0x0BC,Engine rpm,Node 4,220264,857,deg_x10,1781308157.247057,220463798
55,188,0x0BC,Engine rpm,Node 4,220284,857,deg_x10,1781308157.247057,220463798
56,188,0x0BC,Engine rpm,Node 4,220304,857,deg_x10,1781308157.247057,220463798
57,188,0x0BC,Engine rpm,Node 4,220324,857,deg_x10,1781308157.247057,220463798
58,188,0x0BC,Engine rpm,Node 4,220344,857,deg_x10,1781308157.247057,220463798
59,188,0x0BC,Engine rpm,Node 4,220354,857,deg_x10,1781308157.247057,220463798
60,188,0x0BC,Engine rpm,Node 4,220374,857,deg_x10,1781308157.247057,220463798
61,188,0x0BC,Engine rpm,Node 4,220384,857,deg_x10,1781308157.247057,220463798
62,188,0x0BC,Engine rpm,Node 4,220404,857,deg_x10,1781308157.247057,220463798
63,179,0x0B3,Brake pressure F,Node 1,220421,0,deg_x10,1781308157.086168,220463304
64,180,0x0B4,Brake pressure R,Node 1,220421,0,psi_x10,1781308157.086168,220463304
65,188,0x0BC,Engine rpm,Node 4,220424,857,deg_x10,1781308157.247057,220463798
66,188,0x0BC,Engine rpm,Node 4,220444,857,deg_x10,1781308157.247057,220463798
67,188,0x0BC,Engine rpm,Node 4,220454,857,deg_x10,1781308157.247057,220463798
68,188,0x0BC,Engine rpm,Node 4,220464,1500,deg_x10,1781308157.466666,220674311
69,188,0x0BC,Engine rpm,Node 4,220484,1500,deg_x10,1781308157.466666,220674311
70,188,0x0BC,Engine rpm,Node 4,220494,2000,deg_x10,1781308157.466666,220674311
71,188,0x0BC,Engine rpm,Node 4,220514,2000,deg_x10,1781308157.466666,220674311
72,188,0x0BC,Engine rpm,Node 4,220534,2000,deg_x10,1781308157.466666,220674311
73,188,0x0BC,Engine rpm,Node 4,220554,2000,deg_x10,1781308157.466666,220674311
74,188,0x0BC,Engine rpm,Node 4,220564,857,deg_x10,1781308157.466666,220674311
75,188,0x0BC,Engine rpm,Node 4,220584,857,deg_x10,1781308157.466666,220674311
76,188,0x0BC,Engine rpm,Node 4,220604,857,deg_x10,1781308157.466666,220674311
77,188,0x0BC,Engine rpm,Node 4,220614,857,deg_x10,1781308157.466666,220674311
78,179,0x0B3,Brake pressure F,Node 1,220621,0,deg_x10,1781308157.369044,220673799
79,180,0x0B4,Brake pressure R,Node 1,220621,0,psi_x10,1781308157.369044,220673799
80,188,0x0BC,Engine rpm,Node 4,220624,857,deg_x10,1781308157.466666,220674311
81,188,0x0BC,Engine rpm,Node 4,220634,857,deg_x10,1781308157.466666,220674311
82,188,0x0BC,Engine rpm,Node 4,220654,857,deg_x10,1781308157.466666,220674311
83,188,0x0BC,Engine rpm,Node 4,220664,857,deg_x10,1781308157.466666,220674311
84,188,0x0BC,Engine rpm,Node 4,220684,857,deg_x10,1781308157.801360,220882516
85,188,0x0BC,Engine rpm,Node 4,220704,857,deg_x10,1781308157.801360,220882516
86,188,0x0BC,Engine rpm,Node 4,220724,857,deg_x10,1781308157.801360,220882516
87,188,0x0BC,Engine rpm,Node 4,220734,857,deg_x10,1781308157.801360,220882516
88,188,0x0BC,Engine rpm,Node 4,220754,857,deg_x10,1781308157.801360,220882516
89,188,0x0BC,Engine rpm,Node 4,220774,857,deg_x10,1781308157.801360,220882516
90,188,0x0BC,Engine rpm,Node 4,220794,857,deg_x10,1781308157.801360,220882516
91,188,0x0BC,Engine rpm,Node 4,220814,857,deg_x10,1781308157.801360,220882516
92,179,0x0B3,Brake pressure F,Node 1,220821,0,deg_x10,1781308157.790563,220881916
93,180,0x0B4,Brake pressure R,Node 1,220821,0,psi_x10,1781308157.790563,220881916
94,188,0x0BC,Engine rpm,Node 4,220834,857,deg_x10,1781308157.801360,220882516
95,188,0x0BC,Engine rpm,Node 4,220854,857,deg_x10,1781308157.801360,220882516
96,188,0x0BC,Engine rpm,Node 4,220864,857,deg_x10,1781308157.801360,220882516
97,188,0x0BC,Engine rpm,Node 4,220884,857,deg_x10,1781308158.173605,221183097
98,188,0x0BC,Engine rpm,Node 4,220904,857,deg_x10,1781308158.173605,221183097
99,179,0x0B3,Brake pressure F,Node 1,220921,0,deg_x10,1781308158.012739,220981887
100,180,0x0B4,Brake pressure R,Node 1,220921,0,psi_x10,1781308158.012739,220981887
101,188,0x0BC,Engine rpm,Node 4,220924,857,deg_x10,1781308158.173605,221183097
102,188,0x0BC,Engine rpm,Node 4,220934,857,deg_x10,1781308158.173605,221183097
103,188,0x0BC,Engine rpm,Node 4,220954,857,deg_x10,1781308158.173605,221183097
104,188,0x0BC,Engine rpm,Node 4,220974,461,deg_x10,1781308158.173605,221183097
105,188,0x0BC,Engine rpm,Node 4,220984,461,deg_x10,1781308158.173605,221183097
106,188,0x0BC,Engine rpm,Node 4,221004,461,deg_x10,1781308158.173605,221183097
107,188,0x0BC,Engine rpm,Node 4,221024,461,deg_x10,1781308158.173605,221183097
108,188,0x0BC,Engine rpm,Node 4,221044,857,deg_x10,1781308158.173605,221183097
109,188,0x0BC,Engine rpm,Node 4,221064,857,deg_x10,1781308158.173605,221183097
110,188,0x0BC,Engine rpm,Node 4,221074,857,deg_x10,1781308158.173605,221183097
111,188,0x0BC,Engine rpm,Node 4,221084,857,deg_x10,1781308158.173605,221183097
112,188,0x0BC,Engine rpm,Node 4,221094,857,deg_x10,1781308158.173605,221183097
113,188,0x0BC,Engine rpm,Node 4,221114,857,deg_x10,1781308158.173605,221183097
114,179,0x0B3,Brake pressure F,Node 1,221121,0,deg_x10,1781308158.173956,221191888
115,180,0x0B4,Brake pressure R,Node 1,221121,0,psi_x10,1781308158.173956,221191888
116,188,0x0BC,Engine rpm,Node 4,221134,857,deg_x10,1781308158.173605,221183097
117,188,0x0BC,Engine rpm,Node 4,221144,857,deg_x10,1781308158.173605,221183097
118,188,0x0BC,Engine rpm,Node 4,221164,857,deg_x10,1781308158.173605,221183097
119,188,0x0BC,Engine rpm,Node 4,221184,857,deg_x10,1781308158.187963,221385533
120,188,0x0BC,Engine rpm,Node 4,221204,857,deg_x10,1781308158.187963,221385533
121,188,0x0BC,Engine rpm,Node 4,221224,857,deg_x10,1781308158.187963,221385533
122,188,0x0BC,Engine rpm,Node 4,221234,857,deg_x10,1781308158.187963,221385533
123,188,0x0BC,Engine rpm,Node 4,221254,857,deg_x10,1781308158.187963,221385533
124,188,0x0BC,Engine rpm,Node 4,221274,857,deg_x10,1781308158.187963,221385533
125,188,0x0BC,Engine rpm,Node 4,221284,857,deg_x10,1781308158.187963,221385533
126,188,0x0BC,Engine rpm,Node 4,221304,857,deg_x10,1781308158.187963,221385533
127,188,0x0BC,Engine rpm,Node 4,221324,857,deg_x10,1781308158.187963,221385533
128,188,0x0BC,Engine rpm,Node 4,221334,857,deg_x10,1781308158.187963,221385533
129,188,0x0BC,Engine rpm,Node 4,221354,857,deg_x10,1781308158.187963,221385533
130,188,0x0BC,Engine rpm,Node 4,221374,857,deg_x10,1781308158.187963,221385533
131,188,0x0BC,Engine rpm,Node 4,221394,857,deg_x10,1781308158.379886,221607517
132,188,0x0BC,Engine rpm,Node 4,221414,857,deg_x10,1781308158.379886,221607517
133,188,0x0BC,Engine rpm,Node 4,221424,857,deg_x10,1781308158.379886,221607517
134,188,0x0BC,Engine rpm,Node 4,221434,857,deg_x10,1781308158.379886,221607517
135,188,0x0BC,Engine rpm,Node 4,221454,857,deg_x10,1781308158.379886,221607517
136,188,0x0BC,Engine rpm,Node 4,221464,857,deg_x10,1781308158.379886,221607517
137,188,0x0BC,Engine rpm,Node 4,221484,857,deg_x10,1781308158.379886,221607517
138,188,0x0BC,Engine rpm,Node 4,221504,857,deg_x10,1781308158.379886,221607517
139,179,0x0B3,Brake pressure F,Node 1,221520,0,deg_x10,1781308158.361548,221607044
140,180,0x0B4,Brake pressure R,Node 1,221520,0,psi_x10,1781308158.361548,221607044
141,188,0x0BC,Engine rpm,Node 4,221524,857,deg_x10,1781308158.379886,221607517
142,188,0x0BC,Engine rpm,Node 4,221534,857,deg_x10,1781308158.379886,221607517
143,188,0x0BC,Engine rpm,Node 4,221554,857,deg_x10,1781308158.379886,221607517
144,188,0x0BC,Engine rpm,Node 4,221564,857,deg_x10,1781308158.379886,221607517
145,188,0x0BC,Engine rpm,Node 4,221584,857,deg_x10,1781308158.379886,221607517
146,188,0x0BC,Engine rpm,Node 4,221604,857,deg_x10,1781308158.379886,221607517
147,188,0x0BC,Engine rpm,Node 4,221624,857,deg_x10,1781308158.898504,222010150
148,188,0x0BC,Engine rpm,Node 4,221644,857,deg_x10,1781308158.898504,222010150
149,188,0x0BC,Engine rpm,Node 4,221664,857,deg_x10,1781308158.898504,222010150
150,188,0x0BC,Engine rpm,Node 4,221674,857,deg_x10,1781308158.898504,222010150
151,188,0x0BC,Engine rpm,Node 4,221694,857,deg_x10,1781308158.898504,222010150
152,188,0x0BC,Engine rpm,Node 4,221714,857,deg_x10,1781308158.898504,222010150
153,188,0x0BC,Engine rpm,Node 4,221734,857,deg_x10,1781308158.898504,222010150
154,188,0x0BC,Engine rpm,Node 4,221744,857,deg_x10,1781308158.898504,222010150
155,188,0x0BC,Engine rpm,Node 4,221764,857,deg_x10,1781308158.898504,222010150
156,188,0x0BC,Engine rpm,Node 4,221784,857,deg_x10,1781308158.898504,222010150
157,188,0x0BC,Engine rpm,Node 4,221804,857,deg_x10,1781308158.898504,222010150
158,188,0x0BC,Engine rpm,Node 4,221814,857,deg_x10,1781308158.898504,222010150
159,188,0x0BC,Engine rpm,Node 4,221834,857,deg_x10,1781308158.898504,222010150
160,188,0x0BC,Engine rpm,Node 4,221854,857,deg_x10,1781308158.898504,222010150
161,188,0x0BC,Engine rpm,Node 4,221864,857,deg_x10,1781308158.898504,222010150
162,188,0x0BC,Engine rpm,Node 4,221874,857,deg_x10,1781308158.898504,222010150
163,188,0x0BC,Engine rpm,Node 4,221884,857,deg_x10,1781308158.898504,222010150
164,188,0x0BC,Engine rpm,Node 4,221904,857,deg_x10,1781308158.898504,222010150
165,179,0x0B3,Brake pressure F,Node 1,221920,0,deg_x10,1781308158.637981,222009663
166,180,0x0B4,Brake pressure R,Node 1,221920,0,psi_x10,1781308158.637981,222009663
167,188,0x0BC,Engine rpm,Node 4,221924,857,deg_x10,1781308158.898504,222010150
168,188,0x0BC,Engine rpm,Node 4,221934,857,deg_x10,1781308158.898504,222010150
169,188,0x0BC,Engine rpm,Node 4,221944,857,deg_x10,1781308158.898504,222010150
170,188,0x0BC,Engine rpm,Node 4,221964,857,deg_x10,1781308158.898504,222010150
171,188,0x0BC,Engine rpm,Node 4,221984,857,deg_x10,1781308158.898504,222010150
172,188,0x0BC,Engine rpm,Node 4,222004,857,deg_x10,1781308158.898504,222010150
173,188,0x0BC,Engine rpm,Node 4,222014,857,deg_x10,1781308159.098165,222310650
174,179,0x0B3,Brake pressure F,Node 1,222020,0,deg_x10,1781308159.008157,222111856
175,180,0x0B4,Brake pressure R,Node 1,222020,0,psi_x10,1781308159.008157,222111856
176,188,0x0BC,Engine rpm,Node 4,222034,857,deg_x10,1781308159.098165,222310650
177,188,0x0BC,Engine rpm,Node 4,222054,857,deg_x10,1781308159.098165,222310650
178,188,0x0BC,Engine rpm,Node 4,222064,857,deg_x10,1781308159.098165,222310650
179,188,0x0BC,Engine rpm,Node 4,222084,857,deg_x10,1781308159.098165,222310650
180,188,0x0BC,Engine rpm,Node 4,222104,857,deg_x10,1781308159.098165,222310650
181,188,0x0BC,Engine rpm,Node 4,222114,857,deg_x10,1781308159.098165,222310650
182,188,0x0BC,Engine rpm,Node 4,222134,600,deg_x10,1781308159.098165,222310650
183,188,0x0BC,Engine rpm,Node 4,222154,2000,deg_x10,1781308159.098165,222310650
184,188,0x0BC,Engine rpm,Node 4,222174,2000,deg_x10,1781308159.098165,222310650
185,188,0x0BC,Engine rpm,Node 4,222184,2000,deg_x10,1781308159.098165,222310650
186,188,0x0BC,Engine rpm,Node 4,222204,2000,deg_x10,1781308159.098165,222310650
187,188,0x0BC,Engine rpm,Node 4,222224,857,deg_x10,1781308159.098165,222310650
188,188,0x0BC,Engine rpm,Node 4,222244,857,deg_x10,1781308159.098165,222310650
189,188,0x0BC,Engine rpm,Node 4,222254,857,deg_x10,1781308159.098165,222310650
190,188,0x0BC,Engine rpm,Node 4,222274,857,deg_x10,1781308159.098165,222310650
191,188,0x0BC,Engine rpm,Node 4,222284,857,deg_x10,1781308159.098165,222310650
192,188,0x0BC,Engine rpm,Node 4,222304,857,deg_x10,1781308159.098165,222310650
193,188,0x0BC,Engine rpm,Node 4,222314,857,deg_x10,1781308159.462008,222514743
194,188,0x0BC,Engine rpm,Node 4,222334,857,deg_x10,1781308159.462008,222514743
195,188,0x0BC,Engine rpm,Node 4,222354,857,deg_x10,1781308159.462008,222514743
196,188,0x0BC,Engine rpm,Node 4,222364,857,deg_x10,1781308159.462008,222514743
197,188,0x0BC,Engine rpm,Node 4,222384,857,deg_x10,1781308159.462008,222514743
198,188,0x0BC,Engine rpm,Node 4,222404,857,deg_x10,1781308159.462008,222514743
199,179,0x0B3,Brake pressure F,Node 1,222420,0,deg_x10,1781308159.154784,222514125
200,180,0x0B4,Brake pressure R,Node 1,222420,0,psi_x10,1781308159.154784,222514125
201,188,0x0BC,Engine rpm,Node 4,222424,857,deg_x10,1781308159.462008,222514743
