sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
55,188,0x0BC,Engine rpm,Node 4,20475,668,deg_x10,1781305144.721223,20481890
56,179,0x0B3,Brake pressure F,Node 1,20510,0,deg_x10,1781305144.730167,20581889
57,180,0x0B4,Brake pressure R,Node 1,20510,0,psi_x10,1781305144.730167,20581889
58,188,0x0BC,Engine rpm,Node 4,20575,668,deg_x10,1781305144.730167,20581889
59,179,0x0B3,Brake pressure F,Node 1,20610,0,deg_x10,1781305144.859973,20681889
60,180,0x0B4,Brake pressure R,Node 1,20610,0,psi_x10,1781305144.859973,20681889
61,188,0x0BC,Engine rpm,Node 4,20675,670,deg_x10,1781305144.859973,20681889
62,179,0x0B3,Brake pressure F,Node 1,20710,0,deg_x10,1781305144.859999,20781889
63,180,0x0B4,Brake pressure R,Node 1,20710,0,psi_x10,1781305144.859999,20781889
64,188,0x0BC,Engine rpm,Node 4,20775,670,deg_x10,1781305144.859999,20781889
65,179,0x0B3,Brake pressure F,Node 1,20810,0,deg_x10,1781305144.969149,20881889
66,180,0x0B4,Brake pressure R,Node 1,20810,0,psi_x10,1781305144.969149,20881889
67,188,0x0BC,Engine rpm,Node 4,20875,668,deg_x10,1781305144.969149,20881889
68,179,0x0B3,Brake pressure F,Node 1,20910,0,deg_x10,1781305145.090933,20981890
69,180,0x0B4,Brake pressure R,Node 1,20910,0,psi_x10,1781305145.090933,20981890
70,188,0x0BC,Engine rpm,Node 4,20975,671,deg_x10,1781305145.090933,20981890
71,179,0x0B3,Brake pressure F,Node 1,21010,0,deg_x10,1781305145.091095,21081889
72,180,0x0B4,Brake pressure R,Node 1,21010,0,psi_x10,1781305145.091095,21081889
73,188,0x0BC,Engine rpm,Node 4,21075,668,deg_x10,1781305145.091095,21081889
74,179,0x0B3,Brake pressure F,Node 1,21110,0,deg_x10,1781305145.454825,21182384
75,180,0x0B4,Brake pressure R,Node 1,21110,0,psi_x10,1781305145.454825,21182384
76,188,0x0BC,Engine rpm,Node 4,21175,670,deg_x10,1781305145.454825,21182384
77,179,0x0B3,Brake pressure F,Node 1,21210,0,deg_x10,1781305145.455601,21281889
78,180,0x0B4,Brake pressure R,Node 1,21210,0,psi_x10,1781305145.455601,21281889
79,188,0x0BC,Engine rpm,Node 4,21275,668,deg_x10,1781305145.455601,21281889
80,179,0x0B3,Brake pressure F,Node 1,21310,0,deg_x10,1781305145.456049,21381889
81,180,0x0B4,Brake pressure R,Node 1,21310,0,psi_x10,1781305145.456049,21381889
82,188,0x0BC,Engine rpm,Node 4,21375,671,deg_x10,1781305145.456049,21381889
83,179,0x0B3,Brake pressure F,Node 1,21410,0,deg_x10,1781305145.992894,21481890
84,180,0x0B4,Brake pressure R,Node 1,21410,0,psi_x10,1781305145.992894,21481890
85,188,0x0BC,Engine rpm,Node 4,21475,669,deg_x10,1781305145.992894,21481890
86,179,0x0B3,Brake pressure F,Node 1,21610,0,deg_x10,1781305146.001498,21621889
87,180,0x0B4,Brake pressure R,Node 1,21610,0,psi_x10,1781305146.001498,21621889
88,188,0x0BC,Engine rpm,Node 4,21615,668,deg_x10,1781305146.001498,21621889
89,179,0x0B3,Brake pressure F,Node 1,21710,0,deg_x10,1781305146.001540,21721872
90,180,0x0B4,Brake pressure R,Node 1,21710,0,psi_x10,1781305146.001540,21721872
91,188,0x0BC,Engine rpm,Node 4,21715,670,deg_x10,1781305146.001540,21721872
92,179,0x0B3,Brake pressure F,Node 1,21810,0,deg_x10,1781305146.001563,21821872
93,180,0x0B4,Brake pressure R,Node 1,21810,0,psi_x10,1781305146.001563,21821872
94,188,0x0BC,Engine rpm,Node 4,21815,669,deg_x10,1781305146.001563,21821872
95,179,0x0B3,Brake pressure F,Node 1,21910,0,deg_x10,1781305146.126033,21922324
96,180,0x0B4,Brake pressure R,Node 1,21910,0,psi_x10,1781305146.126033,21922324
97,188,0x0BC,Engine rpm,Node 4,21915,670,deg_x10,1781305146.126033,21922324
98,179,0x0B3,Brake pressure F,Node 1,22010,0,deg_x10,1781305146.301207,22021872
99,180,0x0B4,Brake pressure R,Node 1,22010,0,psi_x10,1781305146.301207,22021872
100,188,0x0BC,Engine rpm,Node 4,22015,668,deg_x10,1781305146.301207,22021872
101,179,0x0B3,Brake pressure F,Node 1,22110,0,deg_x10,1781305146.301331,22121873
102,180,0x0B4,Brake pressure R,Node 1,22110,0,psi_x10,1781305146.301331,22121873
103,188,0x0BC,Engine rpm,Node 4,22115,658,deg_x10,1781305146.301331,22121873
104,179,0x0B3,Brake pressure F,Node 1,22210,0,deg_x10,1781305146.434352,22232402
105,180,0x0B4,Brake pressure R,Node 1,22210,0,psi_x10,1781305146.434352,22232402
106,188,0x0BC,Engine rpm,Node 4,22225,659,deg_x10,1781305146.434352,22232402
107,179,0x0B3,Brake pressure F,Node 1,22310,0,deg_x10,1781305146.444731,22331894
108,180,0x0B4,Brake pressure R,Node 1,22310,0,psi_x10,1781305146.444731,22331894
109,188,0x0BC,Engine rpm,Node 4,22325,659,deg_x10,1781305146.444731,22331894
110,179,0x0B3,Brake pressure F,Node 1,22410,0,deg_x10,1781305146.606876,22431891
111,180,0x0B4,Brake pressure R,Node 1,22410,0,psi_x10,1781305146.606876,22431891
112,188,0x0BC,Engine rpm,Node 4,22425,659,deg_x10,1781305146.606876,22431891
113,179,0x0B3,Brake pressure F,Node 1,22510,0,deg_x10,1781305146.795842,22531890
114,180,0x0B4,Brake pressure R,Node 1,22510,0,psi_x10,1781305146.795842,22531890
115,188,0x0BC,Engine rpm,Node 4,22525,669,deg_x10,1781305146.795842,22531890
116,179,0x0B3,Brake pressure F,Node 1,22610,0,deg_x10,1781305146.795881,22631890
117,180,0x0B4,Brake pressure R,Node 1,22610,0,psi_x10,1781305146.795881,22631890
118,188,0x0BC,Engine rpm,Node 4,22625,669,deg_x10,1781305146.795881,22631890
119,179,0x0B3,Brake pressure F,Node 1,22710,0,deg_x10,1781305146.909713,22731890
120,180,0x0B4,Brake pressure R,Node 1,22710,0,psi_x10,1781305146.909713,22731890
121,188,0x0BC,Engine rpm,Node 4,22725,669,deg_x10,1781305146.909713,22731890
122,179,0x0B3,Brake pressure F,Node 1,22810,0,deg_x10,1781305146.909746,22831889
123,180,0x0B4,Brake pressure R,Node 1,22810,0,psi_x10,1781305146.909746,22831889
124,188,0x0BC,Engine rpm,Node 4,22825,670,deg_x10,1781305146.909746,22831889
125,179,0x0B3,Brake pressure F,Node 1,22910,0,deg_x10,1781305147.063695,22931891
126,180,0x0B4,Brake pressure R,Node 1,22910,0,psi_x10,1781305147.063695,22931891
127,188,0x0BC,Engine rpm,Node 4,22925,670,deg_x10,1781305147.063695,22931891
128,179,0x0B3,Brake pressure F,Node 1,23010,0,deg_x10,1781305147.207132,23031890
129,180,0x0B4,Brake pressure R,Node 1,23010,0,psi_x10,1781305147.207132,23031890
130,188,0x0BC,Engine rpm,Node 4,23025,671,deg_x10,1781305147.207132,23031890
131,179,0x0B3,Brake pressure F,Node 1,23110,0,deg_x10,1781305147.342849,23161868
132,180,0x0B4,Brake pressure R,Node 1,23110,0,psi_x10,1781305147.342849,23161868
133,188,0x0BC,Engine rpm,Node 4,23155,670,deg_x10,1781305147.342849,23161868
134,179,0x0B3,Brake pressure F,Node 1,23210,0,deg_x10,1781305147.396355,23261859
135,180,0x0B4,Brake pressure R,Node 1,23210,0,psi_x10,1781305147.396355,23261859
136,188,0x0BC,Engine rpm,Node 4,23255,669,deg_x10,1781305147.396355,23261859
137,179,0x0B3,Brake pressure F,Node 1,23310,0,deg_x10,1781305147.397140,23361897
138,180,0x0B4,Brake pressure R,Node 1,23310,0,psi_x10,1781305147.397140,23361897
139,188,0x0BC,Engine rpm,Node 4,23355,670,deg_x10,1781305147.397140,23361897
140,179,0x0B3,Brake pressure F,Node 1,23410,0,deg_x10,1781305147.905162,23461924
141,180,0x0B4,Brake pressure R,Node 1,23410,0,psi_x10,1781305147.905162,23461924
142,188,0x0BC,Engine rpm,Node 4,23455,670,deg_x10,1781305147.905162,23461924
143,179,0x0B3,Brake pressure F,Node 1,23510,0,deg_x10,1781305147.905205,23561859
144,180,0x0B4,Brake pressure R,Node 1,23510,0,psi_x10,1781305147.905205,23561859
145,188,0x0BC,Engine rpm,Node 4,23555,669,deg_x10,1781305147.905205,23561859
146,179,0x0B3,Brake pressure F,Node 1,23610,0,deg_x10,1781305147.905228,23661859
147,180,0x0B4,Brake pressure R,Node 1,23610,0,psi_x10,1781305147.905228,23661859
148,188,0x0BC,Engine rpm,Node 4,23655,670,deg_x10,1781305147.905228,23661859
149,179,0x0B3,Brake pressure F,Node 1,23710,0,deg_x10,1781305147.925204,23761859
150,180,0x0B4,Brake pressure R,Node 1,23710,0,psi_x10,1781305147.925204,23761859
151,188,0x0BC,Engine rpm,Node 4,23755,669,deg_x10,1781305147.925204,23761859
152,179,0x0B3,Brake pressure F,Node 1,23810,0,deg_x10,1781305147.925254,23861888
153,180,0x0B4,Brake pressure R,Node 1,23810,0,psi_x10,1781305147.925254,23861888
154,188,0x0BC,Engine rpm,Node 4,23855,670,deg_x10,1781305147.925254,23861888
155,179,0x0B3,Brake pressure F,Node 1,23910,0,deg_x10,1781305148.212097,23971862
156,180,0x0B4,Brake pressure R,Node 1,23910,0,psi_x10,1781305148.212097,23971862
157,188,0x0BC,Engine rpm,Node 4,23965,669,deg_x10,1781305148.212097,23971862
158,179,0x0B3,Brake pressure F,Node 1,24010,0,deg_x10,1781305148.243488,24071859
159,180,0x0B4,Brake pressure R,Node 1,24010,0,psi_x10,1781305148.243488,24071859
160,188,0x0BC,Engine rpm,Node 4,24065,670,deg_x10,1781305148.243488,24071859
161,179,0x0B3,Brake pressure F,Node 1,24110,0,deg_x10,1781305148.243690,24171867
162,180,0x0B4,Brake pressure R,Node 1,24110,0,psi_x10,1781305148.243690,24171867
163,188,0x0BC,Engine rpm,Node 4,24165,671,deg_x10,1781305148.243690,24171867
164,179,0x0B3,Brake pressure F,Node 1,24210,0,deg_x10,1781305148.394749,24271859
165,180,0x0B4,Brake pressure R,Node 1,24210,0,psi_x10,1781305148.394749,24271859
166,188,0x0BC,Engine rpm,Node 4,24265,670,deg_x10,1781305148.394749,24271859
167,179,0x0B3,Brake pressure F,Node 1,24310,0,deg_x10,1781305148.395861,24371859
168,180,0x0B4,Brake pressure R,Node 1,24310,0,psi_x10,1781305148.395861,24371859
169,188,0x0BC,Engine rpm,Node 4,24365,670,deg_x10,1781305148.395861,24371859
170,179,0x0B3,Brake pressure F,Node 1,24410,0,deg_x10,1781305148.704433,24471859
171,180,0x0B4,Brake pressure R,Node 1,24410,0,psi_x10,1781305148.704433,24471859
172,188,0x0BC,Engine rpm,Node 4,24465,659,deg_x10,1781305148.704433,24471859
173,179,0x0B3,Brake pressure F,Node 1,24510,0,deg_x10,1781305148.704943,24571858
174,180,0x0B4,Brake pressure R,Node 1,24510,0,psi_x10,1781305148.704943,24571858
175,188,0x0BC,Engine rpm,Node 4,24565,658,deg_x10,1781305148.704943,24571858
176,179,0x0B3,Brake pressure F,Node 1,24610,0,deg_x10,1781305148.838892,24671867
177,180,0x0B4,Brake pressure R,Node 1,24610,0,psi_x10,1781305148.838892,24671867
178,188,0x0BC,Engine rpm,Node 4,24665,656,deg_x10,1781305148.838892,24671867
179,179,0x0B3,Brake pressure F,Node 1,24710,0,deg_x10,1781305148.838939,24771858
180,180,0x0B4,Brake pressure R,Node 1,24710,0,psi_x10,1781305148.838939,24771858
181,188,0x0BC,Engine rpm,Node 4,24765,658,deg_x10,1781305148.838939,24771858
182,179,0x0B3,Brake pressure F,Node 1,24810,0,deg_x10,1781305148.997342,24871859
183,180,0x0B4,Brake pressure R,Node 1,24810,0,psi_x10,1781305148.997342,24871859
184,188,0x0BC,Engine rpm,Node 4,24865,658,deg_x10,1781305148.997342,24871859
185,179,0x0B3,Brake pressure F,Node 1,24910,0,deg_x10,1781305149.111878,24971859
186,180,0x0B4,Brake pressure R,Node 1,24910,0,psi_x10,1781305149.111878,24971859
187,188,0x0BC,Engine rpm,Node 4,24965,656,deg_x10,1781305149.111878,24971859
188,179,0x0B3,Brake pressure F,Node 1,25010,0,deg_x10,1781305149.111979,25071859
189,180,0x0B4,Brake pressure R,Node 1,25010,0,psi_x10,1781305149.111979,25071859
190,188,0x0BC,Engine rpm,Node 4,25065,656,deg_x10,1781305149.111979,25071859
191,179,0x0B3,Brake pressure F,Node 1,25110,0,deg_x10,1781305149.239700,25171867
192,180,0x0B4,Brake pressure R,Node 1,25110,0,psi_x10,1781305149.239700,25171867
193,188,0x0BC,Engine rpm,Node 4,25165,656,deg_x10,1781305149.239700,25171867
194,179,0x0B3,Brake pressure F,Node 1,25210,0,deg_x10,1781305149.442017,25271859
195,180,0x0B4,Brake pressure R,Node 1,25210,0,psi_x10,1781305149.442017,25271859
196,188,0x0BC,Engine rpm,Node 4,25265,656,deg_x10,1781305149.442017,25271859
197,179,0x0B3,Brake pressure F,Node 1,25310,0,deg_x10,1781305149.442474,25371859
198,180,0x0B4,Brake pressure R,Node 1,25310,0,psi_x10,1781305149.442474,25371859
199,188,0x0BC,Engine rpm,Node 4,25365,655,deg_x10,1781305149.442474,25371859
200,179,0x0B3,Brake pressure F,Node 1,25410,0,deg_x10,1781305149.789179,25471860
201,180,0x0B4,Brake pressure R,Node 1,25410,0,psi_x10,1781305149.789179,25471860
202,188,0x0BC,Engine rpm,Node 4,25465,658,deg_x10,1781305149.789179,25471860
203,179,0x0B3,Brake pressure F,Node 1,25510,0,deg_x10,1781305149.796047,25571859
204,180,0x0B4,Brake pressure R,Node 1,25510,0,psi_x10,1781305149.796047,25571859
205,188,0x0BC,Engine rpm,Node 4,25565,668,deg_x10,1781305149.796047,25571859
206,179,0x0B3,Brake pressure F,Node 1,25610,0,deg_x10,1781305149.904773,25671867
207,180,0x0B4,Brake pressure R,Node 1,25610,0,psi_x10,1781305149.904773,25671867
208,188,0x0BC,Engine rpm,Node 4,25665,660,deg_x10,1781305149.904773,25671867
209,179,0x0B3,Brake pressure F,Node 1,25710,0,deg_x10,1781305149.904916,25771859
210,180,0x0B4,Brake pressure R,Node 1,25710,0,psi_x10,1781305149.904916,25771859
211,188,0x0BC,Engine rpm,Node 4,25765,660,deg_x10,1781305149.904916,25771859
212,179,0x0B3,Brake pressure F,Node 1,25810,0,deg_x10,1781305149.904991,25871859
213,180,0x0B4,Brake pressure R,Node 1,25810,0,psi_x10,1781305149.904991,25871859
214,188,0x0BC,Engine rpm,Node 4,25865,661,deg_x10,1781305149.904991,25871859
215,179,0x0B3,Brake pressure F,Node 1,25910,0,deg_x10,1781305150.497656,25971858
216,180,0x0B4,Brake pressure R,Node 1,25910,0,psi_x10,1781305150.497656,25971858
217,188,0x0BC,Engine rpm,Node 4,25965,668,deg_x10,1781305150.497656,25971858
218,179,0x0B3,Brake pressure F,Node 1,26010,0,deg_x10,1781305150.497908,26071858
219,180,0x0B4,Brake pressure R,Node 1,26010,0,psi_x10,1781305150.497908,26071858
220,188,0x0BC,Engine rpm,Node 4,26065,668,deg_x10,1781305150.497908,26071858
221,179,0x0B3,Brake pressure F,Node 1,26110,0,deg_x10,1781305150.498123,26171867
222,180,0x0B4,Brake pressure R,Node 1,26110,0,psi_x10,1781305150.498123,26171867
223,188,0x0BC,Engine rpm,Node 4,26165,668,deg_x10,1781305150.498123,26171867
224,179,0x0B3,Brake pressure F,Node 1,26210,0,deg_x10,1781305150.537196,26271859
225,180,0x0B4,Brake pressure R,Node 1,26210,0,psi_x10,1781305150.537196,26271859
226,188,0x0BC,Engine rpm,Node 4,26265,668,deg_x10,1781305150.537196,26271859
227,179,0x0B3,Brake pressure F,Node 1,26310,0,deg_x10,1781305150.537346,26371859
228,180,0x0B4,Brake pressure R,Node 1,26310,0,psi_x10,1781305150.537346,26371859
229,188,0x0BC,Engine rpm,Node 4,26365,663,deg_x10,1781305150.537346,26371859
230,179,0x0B3,Brake pressure F,Node 1,26510,0,deg_x10,1781305150.763199,26553282
231,180,0x0B4,Brake pressure R,Node 1,26510,0,psi_x10,1781305150.763199,26553282
232,188,0x0BC,Engine rpm,Node 4,26545,668,deg_x10,1781305150.763199,26553282
233,179,0x0B3,Brake pressure F,Node 1,26710,0,deg_x10,1781305150.942125,26741888
234,180,0x0B4,Brake pressure R,Node 1,26710,0,psi_x10,1781305150.942125,26741888
235,188,0x0BC,Engine rpm,Node 4,26735,668,deg_x10,1781305150.942125,26741888
236,179,0x0B3,Brake pressure F,Node 1,26810,0,deg_x10,1781305151.093656,26841859
237,180,0x0B4,Brake pressure R,Node 1,26810,0,psi_x10,1781305151.093656,26841859
238,188,0x0BC,Engine rpm,Node 4,26835,670,deg_x10,1781305151.093656,26841859
239,179,0x0B3,Brake pressure F,Node 1,26910,0,deg_x10,1781305151.099742,26941859
240,180,0x0B4,Brake pressure R,Node 1,26910,0,psi_x10,1781305151.099742,26941859
241,188,0x0BC,Engine rpm,Node 4,26935,669,deg_x10,1781305151.099742,26941859
242,179,0x0B3,Brake pressure F,Node 1,27010,0,deg_x10,1781305151.212388,27041859
243,180,0x0B4,Brake pressure R,Node 1,27010,0,psi_x10,1781305151.212388,27041859
244,188,0x0BC,Engine rpm,Node 4,27035,670,deg_x10,1781305151.212388,27041859
245,179,0x0B3,Brake pressure F,Node 1,27110,0,deg_x10,1781305151.319608,27141859
246,180,0x0B4,Brake pressure R,Node 1,27110,0,psi_x10,1781305151.319608,27141859
247,188,0x0BC,Engine rpm,Node 4,27135,668,deg_x10,1781305151.319608,27141859
248,179,0x0B3,Brake pressure F,Node 1,27210,0,deg_x10,1781305151.387282,27241859
249,180,0x0B4,Brake pressure R,Node 1,27210,0,psi_x10,1781305151.387282,27241859
250,188,0x0BC,Engine rpm,Node 4,27235,669,deg_x10,1781305151.387282,27241859
251,179,0x0B3,Brake pressure F,Node 1,27310,0,deg_x10,1781305151.387392,27341859
252,180,0x0B4,Brake pressure R,Node 1,27310,0,psi_x10,1781305151.387392,27341859
253,188,0x0BC,Engine rpm,Node 4,27335,671,deg_x10,1781305151.387392,27341859
254,179,0x0B3,Brake pressure F,Node 1,27410,0,deg_x10,1781305151.557086,27441859
255,180,0x0B4,Brake pressure R,Node 1,27410,0,psi_x10,1781305151.557086,27441859
256,188,0x0BC,Engine rpm,Node 4,27435,671,deg_x10,1781305151.557086,27441859
257,179,0x0B3,Brake pressure F,Node 1,27510,0,deg_x10,1781305151.557242,27541859
258,180,0x0B4,Brake pressure R,Node 1,27510,0,psi_x10,1781305151.557242,27541859
259,188,0x0BC,Engine rpm,Node 4,27535,670,deg_x10,1781305151.557242,27541859
260,179,0x0B3,Brake pressure F,Node 1,27610,0,deg_x10,1781305151.736773,27641859
261,180,0x0B4,Brake pressure R,Node 1,27610,0,psi_x10,1781305151.736773,27641859
262,188,0x0BC,Engine rpm,Node 4,27635,668,deg_x10,1781305151.736773,27641859
263,179,0x0B3,Brake pressure F,Node 1,27710,0,deg_x10,1781305151.866091,27742580
264,180,0x0B4,Brake pressure R,Node 1,27710,0,psi_x10,1781305151.866091,27742580
265,188,0x0BC,Engine rpm,Node 4,27735,668,deg_x10,1781305151.866091,27742580
266,179,0x0B3,Brake pressure F,Node 1,27810,0,deg_x10,1781305151.979150,27841859
267,180,0x0B4,Brake pressure R,Node 1,27810,0,psi_x10,1781305151.979150,27841859
268,188,0x0BC,Engine rpm,Node 4,27835,668,deg_x10,1781305151.979150,27841859
269,179,0x0B3,Brake pressure F,Node 1,27910,0,deg_x10,1781305152.042782,27941860
270,180,0x0B4,Brake pressure R,Node 1,27910,0,psi_x10,1781305152.042782,27941860
271,188,0x0BC,Engine rpm,Node 4,27935,668,deg_x10,1781305152.042782,27941860
272,179,0x0B3,Brake pressure F,Node 1,28010,0,deg_x10,1781305152.304098,28041859
273,180,0x0B4,Brake pressure R,Node 1,28010,0,psi_x10,1781305152.304098,28041859
274,188,0x0BC,Engine rpm,Node 4,28035,667,deg_x10,1781305152.304098,28041859
275,179,0x0B3,Brake pressure F,Node 1,28110,0,deg_x10,1781305152.323793,28141859
276,180,0x0B4,Brake pressure R,Node 1,28110,0,psi_x10,1781305152.323793,28141859
277,188,0x0BC,Engine rpm,Node 4,28135,668,deg_x10,1781305152.323793,28141859
278,179,0x0B3,Brake pressure F,Node 1,28210,0,deg_x10,1781305152.463579,28241860
279,180,0x0B4,Brake pressure R,Node 1,28210,0,psi_x10,1781305152.463579,28241860
280,188,0x0BC,Engine rpm,Node 4,28235,668,deg_x10,1781305152.463579,28241860
281,179,0x0B3,Brake pressure F,Node 1,28310,0,deg_x10,1781305152.628049,28341859
282,180,0x0B4,Brake pressure R,Node 1,28310,0,psi_x10,1781305152.628049,28341859
283,188,0x0BC,Engine rpm,Node 4,28335,661,deg_x10,1781305152.628049,28341859
284,179,0x0B3,Brake pressure F,Node 1,28410,0,deg_x10,1781305152.742079,28481902
285,180,0x0B4,Brake pressure R,Node 1,28410,0,psi_x10,1781305152.742079,28481902
286,188,0x0BC,Engine rpm,Node 4,28475,668,deg_x10,1781305152.742079,28481902
287,179,0x0B3,Brake pressure F,Node 1,28510,0,deg_x10,1781305152.742225,28581889
288,180,0x0B4,Brake pressure R,Node 1,28510,0,psi_x10,1781305152.742225,28581889
289,188,0x0BC,Engine rpm,Node 4,28575,668,deg_x10,1781305152.742225,28581889
290,179,0x0B3,Brake pressure F,Node 1,28610,0,deg_x10,1781305152.888028,28681894
291,180,0x0B4,Brake pressure R,Node 1,28610,0,psi_x10,1781305152.888028,28681894
292,188,0x0BC,Engine rpm,Node 4,28675,661,deg_x10,1781305152.888028,28681894
293,179,0x0B3,Brake pressure F,Node 1,28710,0,deg_x10,1781305152.952777,28781889
294,180,0x0B4,Brake pressure R,Node 1,28710,0,psi_x10,1781305152.952777,28781889
295,188,0x0BC,Engine rpm,Node 4,28775,668,deg_x10,1781305152.952777,28781889
296,179,0x0B3,Brake pressure F,Node 1,28810,0,deg_x10,1781305152.956989,28881889
297,180,0x0B4,Brake pressure R,Node 1,28810,0,psi_x10,1781305152.956989,28881889
298,188,0x0BC,Engine rpm,Node 4,28875,668,deg_x10,1781305152.956989,28881889
299,179,0x0B3,Brake pressure F,Node 1,28910,0,deg_x10,1781305153.100601,28981889
300,180,0x0B4,Brake pressure R,Node 1,28910,0,psi_x10,1781305153.100601,28981889
301,188,0x0BC,Engine rpm,Node 4,28975,668,deg_x10,1781305153.100601,28981889
302,179,0x0B3,Brake pressure F,Node 1,29010,0,deg_x10,1781305153.100686,29081889
303,180,0x0B4,Brake pressure R,Node 1,29010,0,psi_x10,1781305153.100686,29081889
304,188,0x0BC,Engine rpm,Node 4,29075,668,deg_x10,1781305153.100686,29081889
