sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781308400.912654,464171952
1,196,0x0C4,,,0,512,,1781308400.912654,464171952
2,188,0x0BC,Engine rpm,Node 4,403881,1120,deg_x10,1781308340.811356,403881992
3,188,0x0BC,Engine rpm,Node 4,404001,1122,deg_x10,1781308341.078014,404002143
4,188,0x0BC,Engine rpm,Node 4,404101,1121,deg_x10,1781308341.078452,404102025
5,188,0x0BC,Engine rpm,Node 4,404201,1120,deg_x10,1781308341.078602,404202025
6,188,0x0BC,Engine rpm,Node 4,404301,2394,deg_x10,1781308341.249514,404302020
7,188,0x0BC,Engine rpm,Node 4,404401,1121,deg_x10,1781308341.430379,404402024
8,188,0x0BC,Engine rpm,Node 4,404501,1121,deg_x10,1781308341.431512,404502050
9,188,0x0BC,Engine rpm,Node 4,404601,1122,deg_x10,1781308341.432416,404602023
10,188,0x0BC,Engine rpm,Node 4,404701,1121,deg_x10,1781308341.432877,404702023
11,188,0x0BC,Engine rpm,Node 4,404801,2394,deg_x10,1781308341.727230,404802024
12,188,0x0BC,Engine rpm,Node 4,404901,1123,deg_x10,1781308341.869786,404902031
13,188,0x0BC,Engine rpm,Node 4,405001,1113,deg_x10,1781308341.869812,405002095
14,179,0x0B3,Brake pressure F,Node 1,405004,0,deg_x10,1781308341.869852,405101959
15,180,0x0B4,Brake pressure R,Node 1,405004,0,psi_x10,1781308341.869852,405101959
16,188,0x0BC,Engine rpm,Node 4,405039,1122,deg_x10,1781308341.869852,405101959
17,188,0x0BC,Engine rpm,Node 4,405186,1122,deg_x10,1781308341.870028,405202024
18,188,0x0BC,Engine rpm,Node 4,405301,1123,deg_x10,1781308341.997991,405302026
19,188,0x0BC,Engine rpm,Node 4,405401,1123,deg_x10,1781308342.268683,405402025
20,188,0x0BC,Engine rpm,Node 4,405501,2391,deg_x10,1781308342.449229,405502055
21,188,0x0BC,Engine rpm,Node 4,405601,1121,deg_x10,1781308342.451489,405602025
22,188,0x0BC,Engine rpm,Node 4,405701,1122,deg_x10,1781308342.452352,405702021
23,188,0x0BC,Engine rpm,Node 4,405801,1122,deg_x10,1781308342.454693,405802022
24,188,0x0BC,Engine rpm,Node 4,405901,1121,deg_x10,1781308342.760847,405902024
25,188,0x0BC,Engine rpm,Node 4,406001,2391,deg_x10,1781308342.766148,406002054
26,188,0x0BC,Engine rpm,Node 4,406101,1120,deg_x10,1781308342.975253,406102024
27,188,0x0BC,Engine rpm,Node 4,406201,1121,deg_x10,1781308342.975347,406202023
28,188,0x0BC,Engine rpm,Node 4,406301,1121,deg_x10,1781308343.335654,406302022
29,188,0x0BC,Engine rpm,Node 4,406401,1122,deg_x10,1781308343.751009,406402025
30,188,0x0BC,Engine rpm,Node 4,406500,1121,deg_x10,1781308343.751244,406502069
31,188,0x0BC,Engine rpm,Node 4,406600,1113,deg_x10,1781308343.752390,406602025
32,188,0x0BC,Engine rpm,Node 4,406700,2392,deg_x10,1781308343.752926,406702027
33,188,0x0BC,Engine rpm,Node 4,406800,1121,deg_x10,1781308343.854533,406802020
34,188,0x0BC,Engine rpm,Node 4,406900,1122,deg_x10,1781308344.064136,406902022
35,179,0x0B3,Brake pressure F,Node 1,407303,0,deg_x10,1781308344.474948,407341578
36,180,0x0B4,Brake pressure R,Node 1,407303,0,psi_x10,1781308344.474948,407341578
37,188,0x0BC,Engine rpm,Node 4,407340,1122,deg_x10,1781308344.474948,407341578
38,188,0x0BC,Engine rpm,Node 4,407350,1121,deg_x10,1781308344.477733,407351886
39,179,0x0B3,Brake pressure F,Node 1,407403,0,deg_x10,1781308344.478340,407452027
40,180,0x0B4,Brake pressure R,Node 1,407403,0,psi_x10,1781308344.478340,407452027
41,188,0x0BC,Engine rpm,Node 4,407450,1120,deg_x10,1781308344.478340,407452027
42,179,0x0B3,Brake pressure F,Node 1,407503,0,deg_x10,1781308344.478667,407552021
43,180,0x0B4,Brake pressure R,Node 1,407503,0,psi_x10,1781308344.478667,407552021
44,188,0x0BC,Engine rpm,Node 4,407550,1123,deg_x10,1781308344.478667,407552021
45,179,0x0B3,Brake pressure F,Node 1,407603,0,deg_x10,1781308344.479657,407652025
46,180,0x0B4,Brake pressure R,Node 1,407603,0,psi_x10,1781308344.479657,407652025
47,188,0x0BC,Engine rpm,Node 4,407650,2391,deg_x10,1781308344.479657,407652025
48,179,0x0B3,Brake pressure F,Node 1,407703,0,deg_x10,1781308344.759204,407752072
49,180,0x0B4,Brake pressure R,Node 1,407703,0,psi_x10,1781308344.759204,407752072
50,188,0x0BC,Engine rpm,Node 4,407750,1122,deg_x10,1781308344.759204,407752072
51,179,0x0B3,Brake pressure F,Node 1,408003,0,deg_x10,1781308344.871409,408061993
52,180,0x0B4,Brake pressure R,Node 1,408003,0,psi_x10,1781308344.871409,408061993
53,188,0x0BC,Engine rpm,Node 4,408060,1122,deg_x10,1781308344.871409,408061993
54,179,0x0B3,Brake pressure F,Node 1,408103,0,deg_x10,1781308344.871445,408161991
55,180,0x0B4,Brake pressure R,Node 1,408103,0,psi_x10,1781308344.871445,408161991
56,188,0x0BC,Engine rpm,Node 4,408160,2393,deg_x10,1781308344.871445,408161991
57,179,0x0B3,Brake pressure F,Node 1,408203,0,deg_x10,1781308345.088460,408261994
58,180,0x0B4,Brake pressure R,Node 1,408203,0,psi_x10,1781308345.088460,408261994
59,188,0x0BC,Engine rpm,Node 4,408260,1121,deg_x10,1781308345.088460,408261994
60,179,0x0B3,Brake pressure F,Node 1,408303,0,deg_x10,1781308345.088836,408361993
61,180,0x0B4,Brake pressure R,Node 1,408303,0,psi_x10,1781308345.088836,408361993
62,188,0x0BC,Engine rpm,Node 4,408360,1123,deg_x10,1781308345.088836,408361993
63,179,0x0B3,Brake pressure F,Node 1,408403,0,deg_x10,1781308345.250363,408462065
64,180,0x0B4,Brake pressure R,Node 1,408403,0,psi_x10,1781308345.250363,408462065
65,188,0x0BC,Engine rpm,Node 4,408460,1121,deg_x10,1781308345.250363,408462065
66,179,0x0B3,Brake pressure F,Node 1,408503,0,deg_x10,1781308345.343105,408561990
67,180,0x0B4,Brake pressure R,Node 1,408503,0,psi_x10,1781308345.343105,408561990
68,188,0x0BC,Engine rpm,Node 4,408560,1122,deg_x10,1781308345.343105,408561990
69,179,0x0B3,Brake pressure F,Node 1,408603,0,deg_x10,1781308345.344538,408661994
70,180,0x0B4,Brake pressure R,Node 1,408603,0,psi_x10,1781308345.344538,408661994
71,188,0x0BC,Engine rpm,Node 4,408660,2392,deg_x10,1781308345.344538,408661994
72,179,0x0B3,Brake pressure F,Node 1,408703,0,deg_x10,1781308345.470160,408761993
73,180,0x0B4,Brake pressure R,Node 1,408703,0,psi_x10,1781308345.470160,408761993
74,188,0x0BC,Engine rpm,Node 4,408760,1121,deg_x10,1781308345.470160,408761993
75,188,0x0BC,Engine rpm,Node 4,408880,1121,deg_x10,1781308345.959253,408881989
76,179,0x0B3,Brake pressure F,Node 1,409103,0,deg_x10,1781308345.959302,409111994
77,180,0x0B4,Brake pressure R,Node 1,409103,0,psi_x10,1781308345.959302,409111994
78,188,0x0BC,Engine rpm,Node 4,409110,2393,deg_x10,1781308345.959302,409111994
79,179,0x0B3,Brake pressure F,Node 1,409203,0,deg_x10,1781308346.243436,409213933
80,180,0x0B4,Brake pressure R,Node 1,409203,0,psi_x10,1781308346.243436,409213933
81,188,0x0BC,Engine rpm,Node 4,409212,1123,deg_x10,1781308346.243436,409213933
82,179,0x0B3,Brake pressure F,Node 1,409303,0,deg_x10,1781308346.243947,409311992
83,180,0x0B4,Brake pressure R,Node 1,409303,0,psi_x10,1781308346.243947,409311992
84,188,0x0BC,Engine rpm,Node 4,409310,1122,deg_x10,1781308346.243947,409311992
85,179,0x0B3,Brake pressure F,Node 1,409403,0,deg_x10,1781308346.317965,409411994
86,180,0x0B4,Brake pressure R,Node 1,409403,0,psi_x10,1781308346.317965,409411994
87,188,0x0BC,Engine rpm,Node 4,409410,1121,deg_x10,1781308346.317965,409411994
88,179,0x0B3,Brake pressure F,Node 1,409503,0,deg_x10,1781308346.318525,409511992
89,180,0x0B4,Brake pressure R,Node 1,409503,0,psi_x10,1781308346.318525,409511992
90,188,0x0BC,Engine rpm,Node 4,409510,1122,deg_x10,1781308346.318525,409511992
91,179,0x0B3,Brake pressure F,Node 1,409603,0,deg_x10,1781308346.320185,409611992
92,180,0x0B4,Brake pressure R,Node 1,409603,0,psi_x10,1781308346.320185,409611992
93,188,0x0BC,Engine rpm,Node 4,409610,2394,deg_x10,1781308346.320185,409611992
94,179,0x0B3,Brake pressure F,Node 1,409703,0,deg_x10,1781308346.555584,409720328
95,180,0x0B4,Brake pressure R,Node 1,409703,0,psi_x10,1781308346.555584,409720328
96,188,0x0BC,Engine rpm,Node 4,409719,1122,deg_x10,1781308346.555584,409720328
97,188,0x0BC,Engine rpm,Node 4,409897,1123,deg_x10,1781308346.796864,409898313
98,179,0x0B3,Brake pressure F,Node 1,409903,0,deg_x10,1781308346.804280,409911867
99,180,0x0B4,Brake pressure R,Node 1,409903,0,psi_x10,1781308346.804280,409911867
100,188,0x0BC,Engine rpm,Node 4,409910,1123,deg_x10,1781308346.804280,409911867
101,179,0x0B3,Brake pressure F,Node 1,410003,0,deg_x10,1781308346.804306,410011993
102,180,0x0B4,Brake pressure R,Node 1,410003,0,psi_x10,1781308346.804306,410011993
103,188,0x0BC,Engine rpm,Node 4,410010,1122,deg_x10,1781308346.804306,410011993
104,188,0x0BC,Engine rpm,Node 4,410038,1121,deg_x10,1781308346.805235,410112621
105,179,0x0B3,Brake pressure F,Node 1,410103,0,deg_x10,1781308346.805235,410112621
106,180,0x0B4,Brake pressure R,Node 1,410103,0,psi_x10,1781308346.805235,410112621
107,188,0x0BC,Engine rpm,Node 4,410198,1122,deg_x10,1781308347.229661,410213941
108,179,0x0B3,Brake pressure F,Node 1,410203,0,deg_x10,1781308347.229661,410213941
109,180,0x0B4,Brake pressure R,Node 1,410203,0,psi_x10,1781308347.229661,410213941
110,179,0x0B3,Brake pressure F,Node 1,410303,0,deg_x10,1781308347.229848,410311992
111,180,0x0B4,Brake pressure R,Node 1,410303,0,psi_x10,1781308347.229848,410311992
112,188,0x0BC,Engine rpm,Node 4,410310,2391,deg_x10,1781308347.229848,410311992
113,179,0x0B3,Brake pressure F,Node 1,410403,0,deg_x10,1781308347.520543,410411991
114,180,0x0B4,Brake pressure R,Node 1,410403,0,psi_x10,1781308347.520543,410411991
115,188,0x0BC,Engine rpm,Node 4,410410,1121,deg_x10,1781308347.520543,410411991
116,179,0x0B3,Brake pressure F,Node 1,410503,0,deg_x10,1781308347.520767,410512048
117,180,0x0B4,Brake pressure R,Node 1,410503,0,psi_x10,1781308347.520767,410512048
118,188,0x0BC,Engine rpm,Node 4,410511,1123,deg_x10,1781308347.520767,410512048
119,179,0x0B3,Brake pressure F,Node 1,410603,0,deg_x10,1781308347.520964,410612050
120,180,0x0B4,Brake pressure R,Node 1,410603,0,psi_x10,1781308347.520964,410612050
121,188,0x0BC,Engine rpm,Node 4,410611,1122,deg_x10,1781308347.520964,410612050
122,179,0x0B3,Brake pressure F,Node 1,410703,0,deg_x10,1781308347.521677,410713946
123,180,0x0B4,Brake pressure R,Node 1,410703,0,psi_x10,1781308347.521677,410713946
124,188,0x0BC,Engine rpm,Node 4,410712,1122,deg_x10,1781308347.521677,410713946
125,179,0x0B3,Brake pressure F,Node 1,410803,0,deg_x10,1781308347.601217,410848633
126,180,0x0B4,Brake pressure R,Node 1,410803,0,psi_x10,1781308347.601217,410848633
127,188,0x0BC,Engine rpm,Node 4,410847,1123,deg_x10,1781308347.601217,410848633
128,179,0x0B3,Brake pressure F,Node 1,410903,0,deg_x10,1781308347.601829,410912046
129,180,0x0B4,Brake pressure R,Node 1,410903,0,psi_x10,1781308347.601829,410912046
130,188,0x0BC,Engine rpm,Node 4,410911,1123,deg_x10,1781308347.601829,410912046
131,179,0x0B3,Brake pressure F,Node 1,411003,0,deg_x10,1781308347.675552,411012042
132,180,0x0B4,Brake pressure R,Node 1,411003,0,psi_x10,1781308347.675552,411012042
133,188,0x0BC,Engine rpm,Node 4,411011,1123,deg_x10,1781308347.675552,411012042
134,179,0x0B3,Brake pressure F,Node 1,411103,0,deg_x10,1781308347.806103,411112049
135,180,0x0B4,Brake pressure R,Node 1,411103,0,psi_x10,1781308347.806103,411112049
136,188,0x0BC,Engine rpm,Node 4,411111,1121,deg_x10,1781308347.806103,411112049
137,179,0x0B3,Brake pressure F,Node 1,411203,0,deg_x10,1781308348.013854,411214691
138,180,0x0B4,Brake pressure R,Node 1,411203,0,psi_x10,1781308348.013854,411214691
139,188,0x0BC,Engine rpm,Node 4,411213,1121,deg_x10,1781308348.013854,411214691
140,179,0x0B3,Brake pressure F,Node 1,411303,0,deg_x10,1781308348.151618,411312124
141,180,0x0B4,Brake pressure R,Node 1,411303,0,psi_x10,1781308348.151618,411312124
142,188,0x0BC,Engine rpm,Node 4,411311,1122,deg_x10,1781308348.151618,411312124
143,179,0x0B3,Brake pressure F,Node 1,411403,0,deg_x10,1781308348.276953,411412047
144,180,0x0B4,Brake pressure R,Node 1,411403,0,psi_x10,1781308348.276953,411412047
145,188,0x0BC,Engine rpm,Node 4,411411,1122,deg_x10,1781308348.276953,411412047
146,179,0x0B3,Brake pressure F,Node 1,411503,0,deg_x10,1781308348.277139,411512048
147,180,0x0B4,Brake pressure R,Node 1,411503,0,psi_x10,1781308348.277139,411512048
148,188,0x0BC,Engine rpm,Node 4,411511,2394,deg_x10,1781308348.277139,411512048
149,179,0x0B3,Brake pressure F,Node 1,411603,0,deg_x10,1781308348.278048,411612048
150,180,0x0B4,Brake pressure R,Node 1,411603,0,psi_x10,1781308348.278048,411612048
151,188,0x0BC,Engine rpm,Node 4,411611,1121,deg_x10,1781308348.278048,411612048
152,179,0x0B3,Brake pressure F,Node 1,411703,0,deg_x10,1781308348.425338,411713955
153,180,0x0B4,Brake pressure R,Node 1,411703,0,psi_x10,1781308348.425338,411713955
154,188,0x0BC,Engine rpm,Node 4,411713,1121,deg_x10,1781308348.425338,411713955
155,179,0x0B3,Brake pressure F,Node 1,411803,0,deg_x10,1781308348.676405,411843555
156,180,0x0B4,Brake pressure R,Node 1,411803,0,psi_x10,1781308348.676405,411843555
157,188,0x0BC,Engine rpm,Node 4,411842,1122,deg_x10,1781308348.676405,411843555
158,179,0x0B3,Brake pressure F,Node 1,411903,0,deg_x10,1781308348.676756,411912053
159,180,0x0B4,Brake pressure R,Node 1,411903,0,psi_x10,1781308348.676756,411912053
160,188,0x0BC,Engine rpm,Node 4,411911,1122,deg_x10,1781308348.676756,411912053
161,179,0x0B3,Brake pressure F,Node 1,412003,0,deg_x10,1781308348.676940,412012049
162,180,0x0B4,Brake pressure R,Node 1,412003,0,psi_x10,1781308348.676940,412012049
163,188,0x0BC,Engine rpm,Node 4,412011,1122,deg_x10,1781308348.676940,412012049
164,179,0x0B3,Brake pressure F,Node 1,412103,0,deg_x10,1781308348.864037,412112046
165,180,0x0B4,Brake pressure R,Node 1,412103,0,psi_x10,1781308348.864037,412112046
166,188,0x0BC,Engine rpm,Node 4,412111,1121,deg_x10,1781308348.864037,412112046
