sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781311473.809771,42167055
1,196,0x0C4,,,0,512,,1781311473.809771,42167055
2,188,0x0BC,Engine rpm,Node 4,27408,895,deg_x10,1781311462.271319,27917021
3,188,0x0BC,Engine rpm,Node 4,27419,895,deg_x10,1781311462.271319,27917021
4,188,0x0BC,Engine rpm,Node 4,27429,895,deg_x10,1781311462.271319,27917021
5,188,0x0BC,Engine rpm,Node 4,27439,895,deg_x10,1781311462.271319,27917021
6,188,0x0BC,Engine rpm,Node 4,27450,909,deg_x10,1781311462.271319,27917021
7,188,0x0BC,Engine rpm,Node 4,27461,909,deg_x10,1781311462.271319,27917021
8,188,0x0BC,Engine rpm,Node 4,27472,909,deg_x10,1781311462.271319,27917021
9,188,0x0BC,Engine rpm,Node 4,27483,909,deg_x10,1781311462.271319,27917021
10,188,0x0BC,Engine rpm,Node 4,27494,909,deg_x10,1781311462.271319,27917021
11,188,0x0BC,Engine rpm,Node 4,27504,909,deg_x10,1781311462.271319,27917021
12,188,0x0BC,Engine rpm,Node 4,27515,923,deg_x10,1781311462.271319,27917021
13,188,0x0BC,Engine rpm,Node 4,27525,923,deg_x10,1781311462.271319,27917021
14,188,0x0BC,Engine rpm,Node 4,27536,923,deg_x10,1781311462.271319,27917021
15,188,0x0BC,Engine rpm,Node 4,27547,923,deg_x10,1781311462.271319,27917021
16,188,0x0BC,Engine rpm,Node 4,27557,923,deg_x10,1781311462.271319,27917021
17,188,0x0BC,Engine rpm,Node 4,27567,923,deg_x10,1781311462.271319,27917021
18,179,0x0B3,Brake pressure F,Node 1,27576,0,deg_x10,1781311459.794362,27612789
19,180,0x0B4,Brake pressure R,Node 1,27576,0,psi_x10,1781311459.794362,27612789
20,188,0x0BC,Engine rpm,Node 4,27578,895,deg_x10,1781311462.271319,27917021
21,188,0x0BC,Engine rpm,Node 4,27589,895,deg_x10,1781311462.271319,27917021
22,188,0x0BC,Engine rpm,Node 4,27600,895,deg_x10,1781311462.271319,27917021
23,188,0x0BC,Engine rpm,Node 4,27610,895,deg_x10,1781311462.271319,27917021
24,188,0x0BC,Engine rpm,Node 4,27621,895,deg_x10,1781311462.271319,27917021
25,188,0x0BC,Engine rpm,Node 4,27631,895,deg_x10,1781311462.271319,27917021
26,188,0x0BC,Engine rpm,Node 4,27642,937,deg_x10,1781311462.271319,27917021
27,188,0x0BC,Engine rpm,Node 4,27653,937,deg_x10,1781311462.271319,27917021
28,188,0x0BC,Engine rpm,Node 4,27664,937,deg_x10,1781311462.474360,27919623
29,188,0x0BC,Engine rpm,Node 4,27675,937,deg_x10,1781311462.474360,27919623
30,188,0x0BC,Engine rpm,Node 4,27685,937,deg_x10,1781311462.474360,27919623
31,188,0x0BC,Engine rpm,Node 4,27695,937,deg_x10,1781311462.474360,27919623
32,188,0x0BC,Engine rpm,Node 4,27706,923,deg_x10,1781311462.474360,27919623
33,188,0x0BC,Engine rpm,Node 4,27716,923,deg_x10,1781311462.474360,27919623
34,188,0x0BC,Engine rpm,Node 4,27727,923,deg_x10,1781311462.474360,27919623
35,188,0x0BC,Engine rpm,Node 4,27738,923,deg_x10,1781311462.474360,27919623
36,188,0x0BC,Engine rpm,Node 4,27749,923,deg_x10,1781311462.474360,27919623
37,188,0x0BC,Engine rpm,Node 4,27759,923,deg_x10,1781311462.474360,27919623
38,188,0x0BC,Engine rpm,Node 4,27770,937,deg_x10,1781311462.474360,27919623
39,188,0x0BC,Engine rpm,Node 4,27780,937,deg_x10,1781311462.474360,27919623
40,188,0x0BC,Engine rpm,Node 4,27790,937,deg_x10,1781311462.474360,27919623
41,188,0x0BC,Engine rpm,Node 4,27801,937,deg_x10,1781311462.474360,27919623
42,188,0x0BC,Engine rpm,Node 4,27812,937,deg_x10,1781311462.474360,27919623
43,188,0x0BC,Engine rpm,Node 4,27823,937,deg_x10,1781311462.474360,27919623
44,188,0x0BC,Engine rpm,Node 4,27834,923,deg_x10,1781311462.474360,27919623
45,188,0x0BC,Engine rpm,Node 4,27845,923,deg_x10,1781311462.474360,27919623
46,188,0x0BC,Engine rpm,Node 4,27856,923,deg_x10,1781311462.474360,27919623
47,188,0x0BC,Engine rpm,Node 4,27867,923,deg_x10,1781311462.474360,27919623
48,188,0x0BC,Engine rpm,Node 4,27877,923,deg_x10,1781311462.474360,27919623
49,188,0x0BC,Engine rpm,Node 4,27887,923,deg_x10,1781311462.474360,27919623
50,188,0x0BC,Engine rpm,Node 4,27898,923,deg_x10,1781311462.474360,27919623
51,188,0x0BC,Engine rpm,Node 4,27909,923,deg_x10,1781311462.474360,27919623
52,188,0x0BC,Engine rpm,Node 4,27919,923,deg_x10,1781311462.519651,28121738
53,188,0x0BC,Engine rpm,Node 4,27930,923,deg_x10,1781311462.519651,28121738
54,188,0x0BC,Engine rpm,Node 4,27941,923,deg_x10,1781311462.519651,28121738
55,188,0x0BC,Engine rpm,Node 4,27951,923,deg_x10,1781311462.519651,28121738
56,188,0x0BC,Engine rpm,Node 4,27962,923,deg_x10,1781311462.519651,28121738
57,188,0x0BC,Engine rpm,Node 4,27973,923,deg_x10,1781311462.519651,28121738
58,188,0x0BC,Engine rpm,Node 4,27984,923,deg_x10,1781311462.519651,28121738
59,188,0x0BC,Engine rpm,Node 4,27995,923,deg_x10,1781311462.519651,28121738
60,188,0x0BC,Engine rpm,Node 4,28006,923,deg_x10,1781311462.519651,28121738
61,188,0x0BC,Engine rpm,Node 4,28017,923,deg_x10,1781311462.519651,28121738
62,188,0x0BC,Engine rpm,Node 4,28027,923,deg_x10,1781311462.519651,28121738
63,188,0x0BC,Engine rpm,Node 4,28038,923,deg_x10,1781311462.519651,28121738
64,188,0x0BC,Engine rpm,Node 4,28049,923,deg_x10,1781311462.519651,28121738
65,188,0x0BC,Engine rpm,Node 4,28060,923,deg_x10,1781311462.519651,28121738
66,188,0x0BC,Engine rpm,Node 4,28070,923,deg_x10,1781311462.519651,28121738
67,188,0x0BC,Engine rpm,Node 4,28080,923,deg_x10,1781311462.519651,28121738
68,188,0x0BC,Engine rpm,Node 4,28090,923,deg_x10,1781311462.519651,28121738
69,188,0x0BC,Engine rpm,Node 4,28101,923,deg_x10,1781311462.519651,28121738
70,188,0x0BC,Engine rpm,Node 4,28112,923,deg_x10,1781311462.519651,28121738
71,188,0x0BC,Engine rpm,Node 4,28122,923,deg_x10,1781311462.734107,30785057
72,188,0x0BC,Engine rpm,Node 4,28133,923,deg_x10,1781311462.734107,30785057
73,188,0x0BC,Engine rpm,Node 4,28144,923,deg_x10,1781311462.734107,30785057
74,188,0x0BC,Engine rpm,Node 4,28154,923,deg_x10,1781311462.734107,30785057
75,188,0x0BC,Engine rpm,Node 4,28165,909,deg_x10,1781311462.734107,30785057
76,188,0x0BC,Engine rpm,Node 4,28175,909,deg_x10,1781311462.734107,30785057
77,188,0x0BC,Engine rpm,Node 4,28186,909,deg_x10,1781311462.734107,30785057
78,188,0x0BC,Engine rpm,Node 4,28197,909,deg_x10,1781311462.734107,30785057
79,188,0x0BC,Engine rpm,Node 4,28207,909,deg_x10,1781311462.734107,30785057
80,188,0x0BC,Engine rpm,Node 4,28217,909,deg_x10,1781311462.734107,30785057
