sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781311559.822209,128268448
1,196,0x0C4,,,0,512,,1781311559.822209,128268448
2,188,0x0BC,Engine rpm,Node 4,107450,6,deg_x10,1781311544.360986,112295165
3,188,0x0BC,Engine rpm,Node 4,107461,7,deg_x10,1781311544.360986,112295165
4,188,0x0BC,Engine rpm,Node 4,107471,6,deg_x10,1781311544.360986,112295165
5,188,0x0BC,Engine rpm,Node 4,107481,1894,deg_x10,1781311544.360986,112295165
6,188,0x0BC,Engine rpm,Node 4,107492,7,deg_x10,1781311544.360986,112295165
7,188,0x0BC,Engine rpm,Node 4,107502,7,deg_x10,1781311544.360986,112295165
8,188,0x0BC,Engine rpm,Node 4,107513,14,deg_x10,1781311544.360986,112295165
9,188,0x0BC,Engine rpm,Node 4,107523,6,deg_x10,1781311544.360986,112295165
10,188,0x0BC,Engine rpm,Node 4,107533,7,deg_x10,1781311544.360986,112295165
11,188,0x0BC,Engine rpm,Node 4,107544,1904,deg_x10,1781311544.360986,112295165
12,188,0x0BC,Engine rpm,Node 4,107555,12,deg_x10,1781311544.360986,112295165
13,188,0x0BC,Engine rpm,Node 4,107566,12,deg_x10,1781311544.360986,112295165
14,188,0x0BC,Engine rpm,Node 4,107577,6,deg_x10,1781311544.360986,112295165
15,188,0x0BC,Engine rpm,Node 4,107587,7,deg_x10,1781311544.360986,112295165
16,188,0x0BC,Engine rpm,Node 4,107598,7,deg_x10,1781311544.360986,112295165
17,188,0x0BC,Engine rpm,Node 4,107608,1904,deg_x10,1781311544.360986,112295165
18,188,0x0BC,Engine rpm,Node 4,107619,7,deg_x10,1781311544.360986,112295165
19,188,0x0BC,Engine rpm,Node 4,107630,7,deg_x10,1781311544.360986,112295165
20,188,0x0BC,Engine rpm,Node 4,107641,7,deg_x10,1781311544.360986,112295165
21,188,0x0BC,Engine rpm,Node 4,107652,7,deg_x10,1781311544.360986,112295165
22,188,0x0BC,Engine rpm,Node 4,107662,7,deg_x10,1781311544.360986,112295165
