sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,188,0x0BC,Engine rpm,Node 4,937261,12,deg_x10,1781310553.793514,937262022
1,188,0x0BC,Engine rpm,Node 4,937361,13,deg_x10,1781310553.813322,937362026
2,188,0x0BC,Engine rpm,Node 4,937580,13,deg_x10,1781310553.927984,937581055
3,188,0x0BC,Engine rpm,Node 4,937581,7,deg_x10,1781310553.928536,937581832
4,188,0x0BC,Engine rpm,Node 4,937681,15,deg_x10,1781310553.928919,937681994
5,188,0x0BC,Engine rpm,Node 4,937781,6,deg_x10,1781310554.065094,937781990
6,188,0x0BC,Engine rpm,Node 4,937881,14,deg_x10,1781310554.065240,937881994
7,188,0x0BC,Engine rpm,Node 4,937981,13,deg_x10,1781310554.380427,937981989
8,188,0x0BC,Engine rpm,Node 4,938081,14,deg_x10,1781310554.547848,938081993
9,188,0x0BC,Engine rpm,Node 4,938181,8,deg_x10,1781310554.554111,938181994
10,188,0x0BC,Engine rpm,Node 4,938281,7,deg_x10,1781310554.555045,938281989
11,188,0x0BC,Engine rpm,Node 4,938381,12,deg_x10,1781310554.555432,938381994
12,188,0x0BC,Engine rpm,Node 4,938481,6,deg_x10,1781310554.794104,938481991
13,188,0x0BC,Engine rpm,Node 4,938582,12,deg_x10,1781310554.984953,938582682
14,179,0x0B3,Brake pressure F,Node 1,938692,0,deg_x10,1781310555.102839,938702435
15,180,0x0B4,Brake pressure R,Node 1,938692,0,psi_x10,1781310555.102839,938702435
16,188,0x0BC,Engine rpm,Node 4,938701,6,deg_x10,1781310555.102839,938702435
17,179,0x0B3,Brake pressure F,Node 1,938792,0,deg_x10,1781310555.102998,938801994
18,180,0x0B4,Brake pressure R,Node 1,938792,0,psi_x10,1781310555.102998,938801994
19,188,0x0BC,Engine rpm,Node 4,938801,6,deg_x10,1781310555.102998,938801994
20,179,0x0B3,Brake pressure F,Node 1,938892,0,deg_x10,1781310555.117332,938901992
21,180,0x0B4,Brake pressure R,Node 1,938892,0,psi_x10,1781310555.117332,938901992
22,188,0x0BC,Engine rpm,Node 4,938901,9,deg_x10,1781310555.117332,938901992
23,179,0x0B3,Brake pressure F,Node 1,938992,0,deg_x10,1781310555.413590,939001995
24,180,0x0B4,Brake pressure R,Node 1,938992,0,psi_x10,1781310555.413590,939001995
25,188,0x0BC,Engine rpm,Node 4,939001,6,deg_x10,1781310555.413590,939001995
26,179,0x0B3,Brake pressure F,Node 1,939092,0,deg_x10,1781310555.414639,939151994
27,180,0x0B4,Brake pressure R,Node 1,939092,0,psi_x10,1781310555.414639,939151994
28,188,0x0BC,Engine rpm,Node 4,939151,13,deg_x10,1781310555.414639,939151994
29,179,0x0B3,Brake pressure F,Node 1,939192,0,deg_x10,1781310555.598168,939251992
30,180,0x0B4,Brake pressure R,Node 1,939192,0,psi_x10,1781310555.598168,939251992
31,188,0x0BC,Engine rpm,Node 4,939251,7,deg_x10,1781310555.598168,939251992
32,179,0x0B3,Brake pressure F,Node 1,939292,0,deg_x10,1781310555.616315,939351993
33,180,0x0B4,Brake pressure R,Node 1,939292,0,psi_x10,1781310555.616315,939351993
34,188,0x0BC,Engine rpm,Node 4,939351,14,deg_x10,1781310555.616315,939351993
35,179,0x0B3,Brake pressure F,Node 1,939392,0,deg_x10,1781310555.745112,939451996
36,180,0x0B4,Brake pressure R,Node 1,939392,0,psi_x10,1781310555.745112,939451996
37,188,0x0BC,Engine rpm,Node 4,939451,6,deg_x10,1781310555.745112,939451996
38,179,0x0B3,Brake pressure F,Node 1,939492,0,deg_x10,1781310555.894617,939551992
39,180,0x0B4,Brake pressure R,Node 1,939492,0,psi_x10,1781310555.894617,939551992
40,188,0x0BC,Engine rpm,Node 4,939551,8,deg_x10,1781310555.894617,939551992
41,179,0x0B3,Brake pressure F,Node 1,939692,0,deg_x10,1781310556.194150,939722534
42,180,0x0B4,Brake pressure R,Node 1,939692,0,psi_x10,1781310556.194150,939722534
43,188,0x0BC,Engine rpm,Node 4,939722,14,deg_x10,1781310556.194150,939722534
44,179,0x0B3,Brake pressure F,Node 1,939792,0,deg_x10,1781310556.194207,939822015
45,180,0x0B4,Brake pressure R,Node 1,939792,0,psi_x10,1781310556.194207,939822015
46,188,0x0BC,Engine rpm,Node 4,939821,7,deg_x10,1781310556.194207,939822015
47,179,0x0B3,Brake pressure F,Node 1,939892,0,deg_x10,1781310556.314675,939922023
48,180,0x0B4,Brake pressure R,Node 1,939892,0,psi_x10,1781310556.314675,939922023
49,188,0x0BC,Engine rpm,Node 4,939921,13,deg_x10,1781310556.314675,939922023
50,179,0x0B3,Brake pressure F,Node 1,939992,0,deg_x10,1781310556.461350,940022015
51,180,0x0B4,Brake pressure R,Node 1,939992,0,psi_x10,1781310556.461350,940022015
52,188,0x0BC,Engine rpm,Node 4,940021,17,deg_x10,1781310556.461350,940022015
53,179,0x0B3,Brake pressure F,Node 1,940092,0,deg_x10,1781310556.461402,940122016
54,180,0x0B4,Brake pressure R,Node 1,940092,0,psi_x10,1781310556.461402,940122016
55,188,0x0BC,Engine rpm,Node 4,940121,13,deg_x10,1781310556.461402,940122016
56,179,0x0B3,Brake pressure F,Node 1,940192,0,deg_x10,1781310556.542465,940242545
57,180,0x0B4,Brake pressure R,Node 1,940192,0,psi_x10,1781310556.542465,940242545
58,188,0x0BC,Engine rpm,Node 4,940241,14,deg_x10,1781310556.542465,940242545
59,179,0x0B3,Brake pressure F,Node 1,940292,0,deg_x10,1781310556.543826,940341990
60,180,0x0B4,Brake pressure R,Node 1,940292,0,psi_x10,1781310556.543826,940341990
61,188,0x0BC,Engine rpm,Node 4,940340,7,deg_x10,1781310556.543826,940341990
62,179,0x0B3,Brake pressure F,Node 1,940392,0,deg_x10,1781310556.602591,940442506
63,180,0x0B4,Brake pressure R,Node 1,940392,0,psi_x10,1781310556.602591,940442506
64,188,0x0BC,Engine rpm,Node 4,940441,12,deg_x10,1781310556.602591,940442506
65,179,0x0B3,Brake pressure F,Node 1,940592,0,deg_x10,1781310556.842127,940641994
66,180,0x0B4,Brake pressure R,Node 1,940592,0,psi_x10,1781310556.842127,940641994
67,188,0x0BC,Engine rpm,Node 4,940640,5,deg_x10,1781310556.842127,940641994
68,179,0x0B3,Brake pressure F,Node 1,940692,0,deg_x10,1781310557.043896,940742044
69,180,0x0B4,Brake pressure R,Node 1,940692,0,psi_x10,1781310557.043896,940742044
70,188,0x0BC,Engine rpm,Node 4,940740,6,deg_x10,1781310557.043896,940742044
71,179,0x0B3,Brake pressure F,Node 1,940792,0,deg_x10,1781310557.124580,940841991
72,180,0x0B4,Brake pressure R,Node 1,940792,0,psi_x10,1781310557.124580,940841991
73,188,0x0BC,Engine rpm,Node 4,940840,12,deg_x10,1781310557.124580,940841991
74,179,0x0B3,Brake pressure F,Node 1,940892,0,deg_x10,1781310557.126095,940942006
75,180,0x0B4,Brake pressure R,Node 1,940892,0,psi_x10,1781310557.126095,940942006
76,188,0x0BC,Engine rpm,Node 4,940940,14,deg_x10,1781310557.126095,940942006
77,179,0x0B3,Brake pressure F,Node 1,940992,0,deg_x10,1781310557.345132,941041991
78,180,0x0B4,Brake pressure R,Node 1,940992,0,psi_x10,1781310557.345132,941041991
79,188,0x0BC,Engine rpm,Node 4,941040,19,deg_x10,1781310557.345132,941041991
80,179,0x0B3,Brake pressure F,Node 1,941092,0,deg_x10,1781310557.519984,941141992
81,180,0x0B4,Brake pressure R,Node 1,941092,0,psi_x10,1781310557.519984,941141992
82,188,0x0BC,Engine rpm,Node 4,941140,6,deg_x10,1781310557.519984,941141992
83,179,0x0B3,Brake pressure F,Node 1,941192,0,deg_x10,1781310557.520199,941242023
84,180,0x0B4,Brake pressure R,Node 1,941192,0,psi_x10,1781310557.520199,941242023
85,188,0x0BC,Engine rpm,Node 4,941240,13,deg_x10,1781310557.520199,941242023
86,188,0x0BC,Engine rpm,Node 4,941291,7,deg_x10,1781310557.650810,941341962
87,179,0x0B3,Brake pressure F,Node 1,941292,0,deg_x10,1781310557.650810,941341962
88,180,0x0B4,Brake pressure R,Node 1,941292,0,psi_x10,1781310557.650810,941341962
89,179,0x0B3,Brake pressure F,Node 1,941392,0,deg_x10,1781310557.653487,941442499
90,180,0x0B4,Brake pressure R,Node 1,941392,0,psi_x10,1781310557.653487,941442499
91,188,0x0BC,Engine rpm,Node 4,941441,6,deg_x10,1781310557.653487,941442499
92,179,0x0B3,Brake pressure F,Node 1,941492,0,deg_x10,1781310557.805139,941541991
93,180,0x0B4,Brake pressure R,Node 1,941492,0,psi_x10,1781310557.805139,941541991
94,188,0x0BC,Engine rpm,Node 4,941540,13,deg_x10,1781310557.805139,941541991
95,179,0x0B3,Brake pressure F,Node 1,941592,0,deg_x10,1781310557.967047,941641989
96,180,0x0B4,Brake pressure R,Node 1,941592,0,psi_x10,1781310557.967047,941641989
97,188,0x0BC,Engine rpm,Node 4,941640,7,deg_x10,1781310557.967047,941641989
98,179,0x0B3,Brake pressure F,Node 1,941692,0,deg_x10,1781310558.230664,941742033
99,180,0x0B4,Brake pressure R,Node 1,941692,0,psi_x10,1781310558.230664,941742033
100,188,0x0BC,Engine rpm,Node 4,941740,6,deg_x10,1781310558.230664,941742033
101,179,0x0B3,Brake pressure F,Node 1,941792,0,deg_x10,1781310558.231234,941841990
102,180,0x0B4,Brake pressure R,Node 1,941792,0,psi_x10,1781310558.231234,941841990
103,188,0x0BC,Engine rpm,Node 4,941840,7,deg_x10,1781310558.231234,941841990
104,179,0x0B3,Brake pressure F,Node 1,941892,0,deg_x10,1781310558.231881,941942005
105,180,0x0B4,Brake pressure R,Node 1,941892,0,psi_x10,1781310558.231881,941942005
