sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781371434.781520,202271820
1,179,0x0B3,Brake pressure F,Node 1,144758,0,deg_x10,1781371377.055180,144841862
2,180,0x0B4,Brake pressure R,Node 1,144758,0,psi_x10,1781371377.055180,144841862
3,179,0x0B3,Brake pressure F,Node 1,144858,0,deg_x10,1781371377.056199,145063851
4,180,0x0B4,Brake pressure R,Node 1,144858,0,psi_x10,1781371377.056199,145063851
5,179,0x0B3,Brake pressure F,Node 1,144958,0,deg_x10,1781371377.056199,145063851
6,180,0x0B4,Brake pressure R,Node 1,144958,0,psi_x10,1781371377.056199,145063851
7,179,0x0B3,Brake pressure F,Node 1,145058,0,deg_x10,1781371377.056199,145063851
8,180,0x0B4,Brake pressure R,Node 1,145058,0,psi_x10,1781371377.056199,145063851
9,179,0x0B3,Brake pressure F,Node 1,145158,0,deg_x10,1781371377.266953,145170715
10,180,0x0B4,Brake pressure R,Node 1,145158,0,psi_x10,1781371377.266953,145170715
11,179,0x0B3,Brake pressure F,Node 1,145258,0,deg_x10,1781371377.266992,145271831
12,180,0x0B4,Brake pressure R,Node 1,145258,0,psi_x10,1781371377.266992,145271831
13,179,0x0B3,Brake pressure F,Node 1,145358,0,deg_x10,1781371377.790432,145541876
14,180,0x0B4,Brake pressure R,Node 1,145358,0,psi_x10,1781371377.790432,145541876
15,179,0x0B3,Brake pressure F,Node 1,145458,0,deg_x10,1781371377.790432,145541876
16,180,0x0B4,Brake pressure R,Node 1,145458,0,psi_x10,1781371377.790432,145541876
17,179,0x0B3,Brake pressure F,Node 1,145558,0,deg_x10,1781371377.791834,145641870
18,180,0x0B4,Brake pressure R,Node 1,145558,0,psi_x10,1781371377.791834,145641870
19,179,0x0B3,Brake pressure F,Node 1,145658,0,deg_x10,1781371377.794434,145741862
20,180,0x0B4,Brake pressure R,Node 1,145658,0,psi_x10,1781371377.794434,145741862
21,179,0x0B3,Brake pressure F,Node 1,145757,0,deg_x10,1781371377.799154,145841862
22,180,0x0B4,Brake pressure R,Node 1,145757,0,psi_x10,1781371377.799154,145841862
23,179,0x0B3,Brake pressure F,Node 1,145857,0,deg_x10,1781371378.201686,145941862
24,180,0x0B4,Brake pressure R,Node 1,145857,0,psi_x10,1781371378.201686,145941862
25,179,0x0B3,Brake pressure F,Node 1,145957,0,deg_x10,1781371378.201715,146041861
26,180,0x0B4,Brake pressure R,Node 1,145957,0,psi_x10,1781371378.201715,146041861
27,179,0x0B3,Brake pressure F,Node 1,146057,0,deg_x10,1781371378.208473,146141869
28,180,0x0B4,Brake pressure R,Node 1,146057,0,psi_x10,1781371378.208473,146141869
29,179,0x0B3,Brake pressure F,Node 1,146157,0,deg_x10,1781371378.393054,146241862
30,180,0x0B4,Brake pressure R,Node 1,146157,0,psi_x10,1781371378.393054,146241862
31,179,0x0B3,Brake pressure F,Node 1,146257,0,deg_x10,1781371378.393558,146341862
32,180,0x0B4,Brake pressure R,Node 1,146257,0,psi_x10,1781371378.393558,146341862
33,179,0x0B3,Brake pressure F,Node 1,146357,0,deg_x10,1781371378.506467,146441862
34,180,0x0B4,Brake pressure R,Node 1,146357,0,psi_x10,1781371378.506467,146441862
35,179,0x0B3,Brake pressure F,Node 1,146457,0,deg_x10,1781371378.690590,146541934
36,180,0x0B4,Brake pressure R,Node 1,146457,0,psi_x10,1781371378.690590,146541934
37,179,0x0B3,Brake pressure F,Node 1,146557,0,deg_x10,1781371378.691196,146641870
38,180,0x0B4,Brake pressure R,Node 1,146557,0,psi_x10,1781371378.691196,146641870
39,179,0x0B3,Brake pressure F,Node 1,146657,0,deg_x10,1781371378.818772,146741862
40,180,0x0B4,Brake pressure R,Node 1,146657,0,psi_x10,1781371378.818772,146741862
41,179,0x0B3,Brake pressure F,Node 1,146757,0,deg_x10,1781371378.818833,146841861
42,180,0x0B4,Brake pressure R,Node 1,146757,0,psi_x10,1781371378.818833,146841861
43,179,0x0B3,Brake pressure F,Node 1,146857,0,deg_x10,1781371378.941829,146941861
44,180,0x0B4,Brake pressure R,Node 1,146857,0,psi_x10,1781371378.941829,146941861
45,179,0x0B3,Brake pressure F,Node 1,146957,0,deg_x10,1781371379.120198,147041862
46,180,0x0B4,Brake pressure R,Node 1,146957,0,psi_x10,1781371379.120198,147041862
47,179,0x0B3,Brake pressure F,Node 1,147057,0,deg_x10,1781371379.250827,147141869
48,180,0x0B4,Brake pressure R,Node 1,147057,0,psi_x10,1781371379.250827,147141869
49,179,0x0B3,Brake pressure F,Node 1,147157,0,deg_x10,1781371379.252481,147241863
50,180,0x0B4,Brake pressure R,Node 1,147157,0,psi_x10,1781371379.252481,147241863
51,179,0x0B3,Brake pressure F,Node 1,147257,0,deg_x10,1781371379.252505,147341862
52,180,0x0B4,Brake pressure R,Node 1,147257,0,psi_x10,1781371379.252505,147341862
53,179,0x0B3,Brake pressure F,Node 1,147357,0,deg_x10,1781371379.566344,147441862
54,180,0x0B4,Brake pressure R,Node 1,147357,0,psi_x10,1781371379.566344,147441862
55,179,0x0B3,Brake pressure F,Node 1,147457,0,deg_x10,1781371379.700778,147541861
56,180,0x0B4,Brake pressure R,Node 1,147457,0,psi_x10,1781371379.700778,147541861
57,179,0x0B3,Brake pressure F,Node 1,147557,0,deg_x10,1781371379.707958,147641870
58,180,0x0B4,Brake pressure R,Node 1,147557,0,psi_x10,1781371379.707958,147641870
