sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781305862.485505,738381837
1,196,0x0C4,,,0,512,,1781305862.485505,738381837
2,179,0x0B3,Brake pressure F,Node 1,662960,0,deg_x10,1781305787.457278,662968333
3,180,0x0B4,Brake pressure R,Node 1,662960,0,psi_x10,1781305787.457278,662968333
4,179,0x0B3,Brake pressure F,Node 1,663060,0,deg_x10,1781305787.458297,663134337
5,180,0x0B4,Brake pressure R,Node 1,663060,0,psi_x10,1781305787.458297,663134337
6,179,0x0B3,Brake pressure F,Node 1,663160,0,deg_x10,1781305787.574489,663241833
7,180,0x0B4,Brake pressure R,Node 1,663160,0,psi_x10,1781305787.574489,663241833
8,179,0x0B3,Brake pressure F,Node 1,663260,0,deg_x10,1781305787.574734,663341833
9,180,0x0B4,Brake pressure R,Node 1,663260,0,psi_x10,1781305787.574734,663341833
10,179,0x0B3,Brake pressure F,Node 1,663460,0,deg_x10,1781305787.862812,663551850
11,180,0x0B4,Brake pressure R,Node 1,663460,0,psi_x10,1781305787.862812,663551850
12,179,0x0B3,Brake pressure F,Node 1,663560,0,deg_x10,1781305787.862852,663651844
13,180,0x0B4,Brake pressure R,Node 1,663560,0,psi_x10,1781305787.862852,663651844
14,179,0x0B3,Brake pressure F,Node 1,663660,0,deg_x10,1781305787.936867,663751845
15,180,0x0B4,Brake pressure R,Node 1,663660,0,psi_x10,1781305787.936867,663751845
16,179,0x0B3,Brake pressure F,Node 1,663760,0,deg_x10,1781305787.936907,663851844
17,180,0x0B4,Brake pressure R,Node 1,663760,0,psi_x10,1781305787.936907,663851844
18,179,0x0B3,Brake pressure F,Node 1,663860,0,deg_x10,1781305788.103277,663951833
19,180,0x0B4,Brake pressure R,Node 1,663860,0,psi_x10,1781305788.103277,663951833
20,179,0x0B3,Brake pressure F,Node 1,663960,0,deg_x10,1781305788.492255,664051844
21,180,0x0B4,Brake pressure R,Node 1,663960,0,psi_x10,1781305788.492255,664051844
22,179,0x0B3,Brake pressure F,Node 1,664060,0,deg_x10,1781305788.492449,664151835
23,180,0x0B4,Brake pressure R,Node 1,664060,0,psi_x10,1781305788.492449,664151835
24,188,0x0BC,Engine rpm,Node 4,664121,0,deg_x10,1781305788.492879,664152297
25,179,0x0B3,Brake pressure F,Node 1,664160,0,deg_x10,1781305788.493231,664251844
26,180,0x0B4,Brake pressure R,Node 1,664160,0,psi_x10,1781305788.493231,664251844
27,179,0x0B3,Brake pressure F,Node 1,664260,0,deg_x10,1781305788.493688,664351844
28,180,0x0B4,Brake pressure R,Node 1,664260,0,psi_x10,1781305788.493688,664351844
29,179,0x0B3,Brake pressure F,Node 1,664560,0,deg_x10,1781305788.705398,664571844
30,180,0x0B4,Brake pressure R,Node 1,664560,0,psi_x10,1781305788.705398,664571844
31,179,0x0B3,Brake pressure F,Node 1,664660,0,deg_x10,1781305789.016735,664671843
32,180,0x0B4,Brake pressure R,Node 1,664660,0,psi_x10,1781305789.016735,664671843
33,179,0x0B3,Brake pressure F,Node 1,664760,0,deg_x10,1781305789.016780,664771833
34,180,0x0B4,Brake pressure R,Node 1,664760,0,psi_x10,1781305789.016780,664771833
35,179,0x0B3,Brake pressure F,Node 1,664860,0,deg_x10,1781305789.360493,664871835
36,180,0x0B4,Brake pressure R,Node 1,664860,0,psi_x10,1781305789.360493,664871835
37,179,0x0B3,Brake pressure F,Node 1,664960,0,deg_x10,1781305789.801993,664972441
38,180,0x0B4,Brake pressure R,Node 1,664960,0,psi_x10,1781305789.801993,664972441
39,179,0x0B3,Brake pressure F,Node 1,665160,0,deg_x10,1781305789.804339,665191839
40,180,0x0B4,Brake pressure R,Node 1,665160,0,psi_x10,1781305789.804339,665191839
