sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781308236.708193,300026106
1,196,0x0C4,,,0,512,,1781308236.708193,300026106
2,188,0x0BC,Engine rpm,Node 4,256210,923,deg_x10,1781308193.532977,256513040
3,188,0x0BC,Engine rpm,Node 4,256221,908,deg_x10,1781308193.532977,256513040
4,188,0x0BC,Engine rpm,Node 4,256231,908,deg_x10,1781308193.532977,256513040
5,188,0x0BC,Engine rpm,Node 4,256242,908,deg_x10,1781308193.532977,256513040
6,188,0x0BC,Engine rpm,Node 4,256253,908,deg_x10,1781308193.532977,256513040
7,188,0x0BC,Engine rpm,Node 4,256263,908,deg_x10,1781308193.532977,256513040
8,188,0x0BC,Engine rpm,Node 4,256274,908,deg_x10,1781308193.532977,256513040
9,188,0x0BC,Engine rpm,Node 4,256285,937,deg_x10,1781308193.532977,256513040
10,188,0x0BC,Engine rpm,Node 4,256295,937,deg_x10,1781308193.532977,256513040
11,188,0x0BC,Engine rpm,Node 4,256306,937,deg_x10,1781308193.532977,256513040
12,188,0x0BC,Engine rpm,Node 4,256317,937,deg_x10,1781308193.532977,256513040
13,188,0x0BC,Engine rpm,Node 4,256328,937,deg_x10,1781308193.532977,256513040
14,188,0x0BC,Engine rpm,Node 4,256339,937,deg_x10,1781308193.532977,256513040
15,188,0x0BC,Engine rpm,Node 4,256349,909,deg_x10,1781308193.532977,256513040
16,188,0x0BC,Engine rpm,Node 4,256360,909,deg_x10,1781308193.532977,256513040
17,188,0x0BC,Engine rpm,Node 4,256370,909,deg_x10,1781308193.532977,256513040
18,188,0x0BC,Engine rpm,Node 4,256381,909,deg_x10,1781308193.532977,256513040
19,188,0x0BC,Engine rpm,Node 4,256392,909,deg_x10,1781308193.532977,256513040
20,188,0x0BC,Engine rpm,Node 4,256403,909,deg_x10,1781308193.532977,256513040
21,188,0x0BC,Engine rpm,Node 4,256414,923,deg_x10,1781308193.532977,256513040
22,188,0x0BC,Engine rpm,Node 4,256425,923,deg_x10,1781308193.532977,256513040
23,188,0x0BC,Engine rpm,Node 4,256435,923,deg_x10,1781308193.532977,256513040
24,188,0x0BC,Engine rpm,Node 4,256445,923,deg_x10,1781308193.532977,256513040
25,188,0x0BC,Engine rpm,Node 4,256455,923,deg_x10,1781308193.532977,256513040
26,188,0x0BC,Engine rpm,Node 4,256466,923,deg_x10,1781308193.864323,256712692
27,188,0x0BC,Engine rpm,Node 4,256477,923,deg_x10,1781308193.864323,256712692
28,188,0x0BC,Engine rpm,Node 4,256487,909,deg_x10,1781308193.864323,256712692
29,188,0x0BC,Engine rpm,Node 4,256498,909,deg_x10,1781308193.864323,256712692
30,188,0x0BC,Engine rpm,Node 4,256509,909,deg_x10,1781308193.864323,256712692
31,188,0x0BC,Engine rpm,Node 4,256519,1714,deg_x10,1781308193.864323,256712692
32,188,0x0BC,Engine rpm,Node 4,256530,1714,deg_x10,1781308193.864323,256712692
33,188,0x0BC,Engine rpm,Node 4,256540,1714,deg_x10,1781308193.864323,256712692
34,188,0x0BC,Engine rpm,Node 4,256551,1714,deg_x10,1781308193.864323,256712692
35,188,0x0BC,Engine rpm,Node 4,256562,1714,deg_x10,1781308193.864323,256712692
36,188,0x0BC,Engine rpm,Node 4,256572,1714,deg_x10,1781308193.864323,256712692
37,188,0x0BC,Engine rpm,Node 4,256583,923,deg_x10,1781308193.864323,256712692
38,188,0x0BC,Engine rpm,Node 4,256594,923,deg_x10,1781308193.864323,256712692
39,188,0x0BC,Engine rpm,Node 4,256604,923,deg_x10,1781308193.864323,256712692
40,188,0x0BC,Engine rpm,Node 4,256615,1999,deg_x10,1781308193.864323,256712692
41,188,0x0BC,Engine rpm,Node 4,256626,1999,deg_x10,1781308193.864323,256712692
