sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,185,0x0B9,Wheel rpm,Node 3,244135,699,rpm,1781221671.016983,288134692
1,185,0x0B9,Wheel rpm,Node 3,244152,3,rpm,1781221671.016983,288134692
2,185,0x0B9,Wheel rpm,Node 3,244162,3,rpm,1781221671.016983,288134692
3,185,0x0B9,Wheel rpm,Node 3,244172,2,rpm,1781221671.016983,288134692
4,185,0x0B9,Wheel rpm,Node 3,244185,697,rpm,1781221671.016983,288134692
5,185,0x0B9,Wheel rpm,Node 3,244202,3,rpm,1781221671.016983,288134692
6,185,0x0B9,Wheel rpm,Node 3,244212,2,rpm,1781221671.016983,288134692
7,185,0x0B9,Wheel rpm,Node 3,244225,697,rpm,1781221671.016983,288134692
8,185,0x0B9,Wheel rpm,Node 3,244235,695,rpm,1781221671.016983,288134692
9,185,0x0B9,Wheel rpm,Node 3,244252,3,rpm,1781221671.016983,288134692
10,185,0x0B9,Wheel rpm,Node 3,244262,3,rpm,1781221671.016983,288134692
11,185,0x0B9,Wheel rpm,Node 3,244275,699,rpm,1781221671.016983,288134692
12,185,0x0B9,Wheel rpm,Node 3,244292,3,rpm,1781221671.016983,288134692
13,185,0x0B9,Wheel rpm,Node 3,244305,697,rpm,1781221671.016983,288134692
14,185,0x0B9,Wheel rpm,Node 3,244322,2,rpm,1781221671.016983,288134692
15,185,0x0B9,Wheel rpm,Node 3,244335,699,rpm,1781221671.016983,288134692
16,185,0x0B9,Wheel rpm,Node 3,244352,3,rpm,1781221671.016983,288134692
17,185,0x0B9,Wheel rpm,Node 3,244362,3,rpm,1781221671.016983,288134692
18,185,0x0B9,Wheel rpm,Node 3,244375,699,rpm,1781221671.016983,288134692
19,185,0x0B9,Wheel rpm,Node 3,244385,699,rpm,1781221671.016983,288134692
20,185,0x0B9,Wheel rpm,Node 3,244402,3,rpm,1781221671.016983,288134692
21,185,0x0B9,Wheel rpm,Node 3,244412,2,rpm,1781221671.016983,288134692
22,185,0x0B9,Wheel rpm,Node 3,244425,699,rpm,1781221671.016983,288134692
23,185,0x0B9,Wheel rpm,Node 3,244442,2,rpm,1781221671.016983,288134692
24,185,0x0B9,Wheel rpm,Node 3,244455,699,rpm,1781221671.623259,288136149
25,185,0x0B9,Wheel rpm,Node 3,244465,700,rpm,1781221671.623259,288136149
26,185,0x0B9,Wheel rpm,Node 3,244475,697,rpm,1781221671.623259,288136149
27,185,0x0B9,Wheel rpm,Node 3,244492,2,rpm,1781221671.623259,288136149
28,185,0x0B9,Wheel rpm,Node 3,244502,2,rpm,1781221671.623259,288136149
29,185,0x0B9,Wheel rpm,Node 3,244515,699,rpm,1781221671.623259,288136149
30,185,0x0B9,Wheel rpm,Node 3,244532,3,rpm,1781221671.623259,288136149
31,185,0x0B9,Wheel rpm,Node 3,244542,2,rpm,1781221671.623259,288136149
32,185,0x0B9,Wheel rpm,Node 3,244552,3,rpm,1781221671.623259,288136149
33,185,0x0B9,Wheel rpm,Node 3,244565,699,rpm,1781221671.623259,288136149
34,185,0x0B9,Wheel rpm,Node 3,244575,699,rpm,1781221671.623259,288136149
35,185,0x0B9,Wheel rpm,Node 3,244592,3,rpm,1781221671.623259,288136149
