sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,769,,1781145694.573405,599302120
1,179,0x0B3,Brake pressure F,Node 1,599214,0,deg_x10,1781145694.573405,599302120
2,180,0x0B4,Brake pressure R,Node 1,599214,0,psi_x10,1781145694.573405,599302120
3,179,0x0B3,Brake pressure F,Node 1,599314,0,deg_x10,1781145694.574204,599411832
4,180,0x0B4,Brake pressure R,Node 1,599314,0,psi_x10,1781145694.574204,599411832
5,179,0x0B3,Brake pressure F,Node 1,599414,0,deg_x10,1781145694.574418,599511832
6,180,0x0B4,Brake pressure R,Node 1,599414,0,psi_x10,1781145694.574418,599511832
7,179,0x0B3,Brake pressure F,Node 1,599814,0,deg_x10,1781145695.151757,599874158
8,180,0x0B4,Brake pressure R,Node 1,599814,0,psi_x10,1781145695.151757,599874158
9,179,0x0B3,Brake pressure F,Node 1,599914,0,deg_x10,1781145695.151780,599971821
10,180,0x0B4,Brake pressure R,Node 1,599914,0,psi_x10,1781145695.151780,599971821
11,179,0x0B3,Brake pressure F,Node 1,601614,0,deg_x10,1781145695.857711,601671749
12,180,0x0B4,Brake pressure R,Node 1,601614,0,psi_x10,1781145695.857711,601671749
13,179,0x0B3,Brake pressure F,Node 1,602014,0,deg_x10,1781145696.309382,602092479
14,180,0x0B4,Brake pressure R,Node 1,602014,0,psi_x10,1781145696.309382,602092479
15,179,0x0B3,Brake pressure F,Node 1,602414,0,deg_x10,1781145697.352770,602493706
16,180,0x0B4,Brake pressure R,Node 1,602414,0,psi_x10,1781145697.352770,602493706
17,179,0x0B3,Brake pressure F,Node 1,602514,0,deg_x10,1781145697.352836,602591835
18,180,0x0B4,Brake pressure R,Node 1,602514,0,psi_x10,1781145697.352836,602591835
19,179,0x0B3,Brake pressure F,Node 1,602614,0,deg_x10,1781145697.352860,602691993
20,180,0x0B4,Brake pressure R,Node 1,602614,0,psi_x10,1781145697.352860,602691993
21,179,0x0B3,Brake pressure F,Node 1,604913,0,deg_x10,1781145699.088407,604956969
22,180,0x0B4,Brake pressure R,Node 1,604913,0,psi_x10,1781145699.088407,604956969
23,179,0x0B3,Brake pressure F,Node 1,605413,0,deg_x10,1781145699.993745,605448697
24,180,0x0B4,Brake pressure R,Node 1,605413,0,psi_x10,1781145699.993745,605448697
25,179,0x0B3,Brake pressure F,Node 1,605813,0,deg_x10,1781145700.323053,605913745
26,180,0x0B4,Brake pressure R,Node 1,605813,0,psi_x10,1781145700.323053,605913745
27,179,0x0B3,Brake pressure F,Node 1,605913,0,deg_x10,1781145700.609755,606011832
28,180,0x0B4,Brake pressure R,Node 1,605913,0,psi_x10,1781145700.609755,606011832
29,180,0x0B4,Brake pressure R,Node 1,606613,0,psi_x10,1781145701.043086,606644678
30,179,0x0B3,Brake pressure F,Node 1,606713,0,deg_x10,1781145702.875457,607703345
31,179,0x0B3,Brake pressure F,Node 1,606813,0,deg_x10,1781145702.875457,607703345
32,179,0x0B3,Brake pressure F,Node 1,606913,0,deg_x10,1781145702.875457,607703345
33,179,0x0B3,Brake pressure F,Node 1,607013,0,deg_x10,1781145702.875457,607703345
34,179,0x0B3,Brake pressure F,Node 1,607113,0,deg_x10,1781145702.875457,607703345
35,179,0x0B3,Brake pressure F,Node 1,607213,0,deg_x10,1781145702.875457,607703345
36,179,0x0B3,Brake pressure F,Node 1,607313,0,deg_x10,1781145702.875457,607703345
37,180,0x0B4,Brake pressure R,Node 1,607313,0,psi_x10,1781145702.875457,607703345
38,179,0x0B3,Brake pressure F,Node 1,607413,0,deg_x10,1781145702.875457,607703345
39,180,0x0B4,Brake pressure R,Node 1,607413,0,psi_x10,1781145702.875457,607703345
40,179,0x0B3,Brake pressure F,Node 1,607513,0,deg_x10,1781145702.875457,607703345
41,180,0x0B4,Brake pressure R,Node 1,607513,0,psi_x10,1781145702.875457,607703345
42,179,0x0B3,Brake pressure F,Node 1,607613,0,deg_x10,1781145702.875457,607703345
43,180,0x0B4,Brake pressure R,Node 1,607613,0,psi_x10,1781145702.875457,607703345
44,179,0x0B3,Brake pressure F,Node 1,607713,0,deg_x10,1781145702.875695,608228897
45,180,0x0B4,Brake pressure R,Node 1,607713,0,psi_x10,1781145702.875695,608228897
46,179,0x0B3,Brake pressure F,Node 1,607813,0,deg_x10,1781145702.875695,608228897
47,180,0x0B4,Brake pressure R,Node 1,607813,0,psi_x10,1781145702.875695,608228897
48,179,0x0B3,Brake pressure F,Node 1,607913,0,deg_x10,1781145702.875695,608228897
49,180,0x0B4,Brake pressure R,Node 1,607913,0,psi_x10,1781145702.875695,608228897
