sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781307391.581226,97351903
1,196,0x0C4,,,0,512,,1781307391.858613,97541858
2,179,0x0B3,Brake pressure F,Node 1,57608,0,deg_x10,1781307351.962914,57701893
3,180,0x0B4,Brake pressure R,Node 1,57608,0,psi_x10,1781307351.962914,57701893
4,188,0x0BC,Engine rpm,Node 4,57696,0,deg_x10,1781307351.962914,57701893
5,179,0x0B3,Brake pressure F,Node 1,57708,0,deg_x10,1781307352.292972,57801858
6,180,0x0B4,Brake pressure R,Node 1,57708,0,psi_x10,1781307352.292972,57801858
7,188,0x0BC,Engine rpm,Node 4,57796,0,deg_x10,1781307352.292972,57801858
8,179,0x0B3,Brake pressure F,Node 1,57808,0,deg_x10,1781307352.293708,57901858
9,180,0x0B4,Brake pressure R,Node 1,57808,0,psi_x10,1781307352.293708,57901858
10,188,0x0BC,Engine rpm,Node 4,57896,0,deg_x10,1781307352.293708,57901858
11,179,0x0B3,Brake pressure F,Node 1,57908,0,deg_x10,1781307352.394886,58001859
12,180,0x0B4,Brake pressure R,Node 1,57908,0,psi_x10,1781307352.394886,58001859
13,188,0x0BC,Engine rpm,Node 4,57996,0,deg_x10,1781307352.394886,58001859
14,179,0x0B3,Brake pressure F,Node 1,58008,0,deg_x10,1781307352.395081,58101859
15,180,0x0B4,Brake pressure R,Node 1,58008,0,psi_x10,1781307352.395081,58101859
16,188,0x0BC,Engine rpm,Node 4,58096,0,deg_x10,1781307352.395081,58101859
17,179,0x0B3,Brake pressure F,Node 1,58108,0,deg_x10,1781307352.395161,58201859
18,180,0x0B4,Brake pressure R,Node 1,58108,0,psi_x10,1781307352.395161,58201859
19,188,0x0BC,Engine rpm,Node 4,58196,0,deg_x10,1781307352.395161,58201859
20,179,0x0B3,Brake pressure F,Node 1,58208,0,deg_x10,1781307352.434504,58301859
21,180,0x0B4,Brake pressure R,Node 1,58208,0,psi_x10,1781307352.434504,58301859
22,188,0x0BC,Engine rpm,Node 4,58296,0,deg_x10,1781307352.434504,58301859
23,179,0x0B3,Brake pressure F,Node 1,58308,0,deg_x10,1781307352.434860,58401859
24,180,0x0B4,Brake pressure R,Node 1,58308,0,psi_x10,1781307352.434860,58401859
25,188,0x0BC,Engine rpm,Node 4,58396,0,deg_x10,1781307352.434860,58401859
26,179,0x0B3,Brake pressure F,Node 1,58408,0,deg_x10,1781307352.859653,58502344
27,180,0x0B4,Brake pressure R,Node 1,58408,0,psi_x10,1781307352.859653,58502344
28,188,0x0BC,Engine rpm,Node 4,58496,0,deg_x10,1781307352.859653,58502344
