sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781199803.414897,225830230
1,195,0x0C3,,,0,512,,1781199803.414897,225830230
2,185,0x0B9,Wheel rpm,Node 3,184931,0,rpm,1781199766.072657,188348848
3,185,0x0B9,Wheel rpm,Node 3,184951,0,rpm,1781199766.072657,188348848
4,185,0x0B9,Wheel rpm,Node 3,184971,0,rpm,1781199766.072657,188348848
5,185,0x0B9,Wheel rpm,Node 3,184981,0,rpm,1781199766.072657,188348848
6,185,0x0B9,Wheel rpm,Node 3,185001,0,rpm,1781199766.072657,188348848
7,185,0x0B9,Wheel rpm,Node 3,185011,0,rpm,1781199766.072657,188348848
8,185,0x0B9,Wheel rpm,Node 3,185031,0,rpm,1781199766.072657,188348848
9,185,0x0B9,Wheel rpm,Node 3,185051,0,rpm,1781199766.072657,188348848
10,185,0x0B9,Wheel rpm,Node 3,185071,0,rpm,1781199766.072657,188348848
11,185,0x0B9,Wheel rpm,Node 3,185091,0,rpm,1781199766.072657,188348848
12,185,0x0B9,Wheel rpm,Node 3,185111,0,rpm,1781199766.072657,188348848
13,185,0x0B9,Wheel rpm,Node 3,185131,0,rpm,1781199766.072657,188348848
14,185,0x0B9,Wheel rpm,Node 3,185151,0,rpm,1781199766.072657,188348848
15,185,0x0B9,Wheel rpm,Node 3,185161,0,rpm,1781199766.072657,188348848
16,185,0x0B9,Wheel rpm,Node 3,185181,0,rpm,1781199766.072657,188348848
17,185,0x0B9,Wheel rpm,Node 3,185201,0,rpm,1781199766.072657,188348848
18,185,0x0B9,Wheel rpm,Node 3,185221,0,rpm,1781199766.072657,188348848
19,185,0x0B9,Wheel rpm,Node 3,185231,0,rpm,1781199766.072657,188348848
20,185,0x0B9,Wheel rpm,Node 3,185251,0,rpm,1781199766.072657,188348848
21,185,0x0B9,Wheel rpm,Node 3,185271,0,rpm,1781199766.072657,188348848
22,185,0x0B9,Wheel rpm,Node 3,185291,0,rpm,1781199766.072657,188348848
23,185,0x0B9,Wheel rpm,Node 3,185301,0,rpm,1781199766.072657,188348848
