sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,188,0x0BC,Engine rpm,Node 4,155280,6,deg_x10,1781357935.637237,155281985
1,188,0x0BC,Engine rpm,Node 4,155380,12,deg_x10,1781357935.763913,155381986
2,188,0x0BC,Engine rpm,Node 4,155480,13,deg_x10,1781357935.764610,155481985
3,188,0x0BC,Engine rpm,Node 4,155580,12,deg_x10,1781357935.891860,155581985
4,188,0x0BC,Engine rpm,Node 4,155680,6,deg_x10,1781357936.074636,155681985
5,188,0x0BC,Engine rpm,Node 4,155780,6,deg_x10,1781357936.254233,155781985
6,188,0x0BC,Engine rpm,Node 4,155880,6,deg_x10,1781357936.254298,155881986
7,188,0x0BC,Engine rpm,Node 4,155980,7,deg_x10,1781357936.254355,155981984
8,188,0x0BC,Engine rpm,Node 4,156080,14,deg_x10,1781357936.643925,156082038
9,188,0x0BC,Engine rpm,Node 4,156181,7,deg_x10,1781357936.702203,156182041
10,188,0x0BC,Engine rpm,Node 4,156281,12,deg_x10,1781357936.705733,156282041
11,188,0x0BC,Engine rpm,Node 4,156381,12,deg_x10,1781357936.705834,156382040
12,188,0x0BC,Engine rpm,Node 4,156481,8,deg_x10,1781357936.849603,156482043
13,188,0x0BC,Engine rpm,Node 4,156581,6,deg_x10,1781357937.254511,156582039
14,179,0x0B3,Brake pressure F,Node 1,156592,0,deg_x10,1781357937.258043,156681992
15,180,0x0B4,Brake pressure R,Node 1,156592,0,psi_x10,1781357937.258043,156681992
16,188,0x0BC,Engine rpm,Node 4,156652,6,deg_x10,1781357937.258043,156681992
17,179,0x0B3,Brake pressure F,Node 1,156692,0,deg_x10,1781357937.258887,156781911
18,180,0x0B4,Brake pressure R,Node 1,156692,0,psi_x10,1781357937.258887,156781911
19,188,0x0BC,Engine rpm,Node 4,156743,7,deg_x10,1781357937.258887,156781911
20,188,0x0BC,Engine rpm,Node 4,156881,12,deg_x10,1781357937.299095,156882041
21,188,0x0BC,Engine rpm,Node 4,156981,7,deg_x10,1781357937.301307,156982039
22,188,0x0BC,Engine rpm,Node 4,157081,0,deg_x10,1781357937.400457,157082040
23,188,0x0BC,Engine rpm,Node 4,157181,7,deg_x10,1781357937.400714,157182040
24,188,0x0BC,Engine rpm,Node 4,157281,6,deg_x10,1781357937.705774,157282848
25,188,0x0BC,Engine rpm,Node 4,157381,6,deg_x10,1781357937.705807,157382044
26,188,0x0BC,Engine rpm,Node 4,157481,6,deg_x10,1781357937.706773,157482043
27,188,0x0BC,Engine rpm,Node 4,157581,15,deg_x10,1781357937.883305,157582044
28,188,0x0BC,Engine rpm,Node 4,157681,6,deg_x10,1781357937.883434,157682043
29,188,0x0BC,Engine rpm,Node 4,157781,6,deg_x10,1781357938.070041,157782043
30,188,0x0BC,Engine rpm,Node 4,157881,6,deg_x10,1781357938.208844,157882041
31,188,0x0BC,Engine rpm,Node 4,157981,7,deg_x10,1781357938.210244,157982040
32,188,0x0BC,Engine rpm,Node 4,158081,6,deg_x10,1781357938.495709,158082040
33,188,0x0BC,Engine rpm,Node 4,158181,7,deg_x10,1781357938.495792,158182033
34,188,0x0BC,Engine rpm,Node 4,158281,6,deg_x10,1781357938.896293,158282027
35,188,0x0BC,Engine rpm,Node 4,158381,6,deg_x10,1781357938.896642,158382018
36,188,0x0BC,Engine rpm,Node 4,158481,7,deg_x10,1781357939.224881,158482012
37,188,0x0BC,Engine rpm,Node 4,158581,6,deg_x10,1781357939.662221,158582000
38,188,0x0BC,Engine rpm,Node 4,158681,7,deg_x10,1781357939.662303,158681991
39,188,0x0BC,Engine rpm,Node 4,158781,13,deg_x10,1781357939.662384,158781986
40,188,0x0BC,Engine rpm,Node 4,158881,7,deg_x10,1781357939.662441,158881984
41,188,0x0BC,Engine rpm,Node 4,158981,7,deg_x10,1781357939.662501,158981982
42,188,0x0BC,Engine rpm,Node 4,159081,7,deg_x10,1781357941.229759,159081985
43,188,0x0BC,Engine rpm,Node 4,159181,8,deg_x10,1781357941.546989,159181985
44,188,0x0BC,Engine rpm,Node 4,159580,8,deg_x10,1781357949.009467,159581121
45,179,0x0B3,Brake pressure F,Node 1,159591,0,deg_x10,1781357950.572679,159641981
46,180,0x0B4,Brake pressure R,Node 1,159591,0,psi_x10,1781357950.572679,159641981
47,188,0x0BC,Engine rpm,Node 4,159641,6,deg_x10,1781357950.572679,159641981
48,179,0x0B3,Brake pressure F,Node 1,159691,0,deg_x10,1781357950.759728,159741981
49,180,0x0B4,Brake pressure R,Node 1,159691,0,psi_x10,1781357950.759728,159741981
50,188,0x0BC,Engine rpm,Node 4,159741,6,deg_x10,1781357950.759728,159741981
