sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781199744.554712,166951148
1,195,0x0C3,,,0,512,,1781199744.554712,166951148
2,179,0x0B3,Brake pressure F,Node 1,137338,0,deg_x10,1781199714.962999,137361983
3,180,0x0B4,Brake pressure R,Node 1,137338,0,psi_x10,1781199714.962999,137361983
4,185,0x0B9,Wheel rpm,Node 3,137356,0,rpm,1781199714.962999,137361983
5,186,0x0BA,Engine rpm,Node 3,137356,0,rpm,1781199714.962999,137361983
6,179,0x0B3,Brake pressure F,Node 1,137738,0,deg_x10,1781199715.233925,137767767
7,180,0x0B4,Brake pressure R,Node 1,137738,0,psi_x10,1781199715.233925,137767767
8,185,0x0B9,Wheel rpm,Node 3,137766,0,rpm,1781199715.233925,137767767
9,186,0x0BA,Engine rpm,Node 3,137766,0,rpm,1781199715.233925,137767767
10,179,0x0B3,Brake pressure F,Node 1,137838,0,deg_x10,1781199715.234103,137871877
11,180,0x0B4,Brake pressure R,Node 1,137838,0,psi_x10,1781199715.234103,137871877
12,185,0x0B9,Wheel rpm,Node 3,137866,0,rpm,1781199715.234103,137871877
13,186,0x0BA,Engine rpm,Node 3,137866,0,rpm,1781199715.234103,137871877
14,179,0x0B3,Brake pressure F,Node 1,138138,0,deg_x10,1781199715.736832,138175429
15,180,0x0B4,Brake pressure R,Node 1,138138,0,psi_x10,1781199715.736832,138175429
16,185,0x0B9,Wheel rpm,Node 3,138166,0,rpm,1781199715.736832,138175429
17,186,0x0BA,Engine rpm,Node 3,138166,0,rpm,1781199715.736832,138175429
18,185,0x0B9,Wheel rpm,Node 3,138176,0,rpm,1781199715.736867,138181858
19,186,0x0BA,Engine rpm,Node 3,138176,0,rpm,1781199715.736867,138181858
20,179,0x0B3,Brake pressure F,Node 1,138338,0,deg_x10,1781199715.737148,138381965
21,180,0x0B4,Brake pressure R,Node 1,138338,0,psi_x10,1781199715.737148,138381965
22,185,0x0B9,Wheel rpm,Node 3,138376,0,rpm,1781199715.737148,138381965
23,186,0x0BA,Engine rpm,Node 3,138376,0,rpm,1781199715.737148,138381965
24,179,0x0B3,Brake pressure F,Node 1,138538,0,deg_x10,1781199716.129486,138581964
25,180,0x0B4,Brake pressure R,Node 1,138538,0,psi_x10,1781199716.129486,138581964
26,185,0x0B9,Wheel rpm,Node 3,138576,0,rpm,1781199716.129486,138581964
27,186,0x0BA,Engine rpm,Node 3,138576,0,rpm,1781199716.129486,138581964
28,179,0x0B3,Brake pressure F,Node 1,138638,0,deg_x10,1781199716.129531,138681906
29,180,0x0B4,Brake pressure R,Node 1,138638,0,psi_x10,1781199716.129531,138681906
30,185,0x0B9,Wheel rpm,Node 3,138676,0,rpm,1781199716.129531,138681906
31,186,0x0BA,Engine rpm,Node 3,138676,0,rpm,1781199716.129531,138681906
32,179,0x0B3,Brake pressure F,Node 1,138738,0,deg_x10,1781199716.137706,138781907
33,180,0x0B4,Brake pressure R,Node 1,138738,0,psi_x10,1781199716.137706,138781907
34,185,0x0B9,Wheel rpm,Node 3,138776,0,rpm,1781199716.137706,138781907
35,186,0x0BA,Engine rpm,Node 3,138776,0,rpm,1781199716.137706,138781907
36,179,0x0B3,Brake pressure F,Node 1,138838,0,deg_x10,1781199716.137805,138881907
37,180,0x0B4,Brake pressure R,Node 1,138838,0,psi_x10,1781199716.137805,138881907
38,185,0x0B9,Wheel rpm,Node 3,138876,0,rpm,1781199716.137805,138881907
