sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781308318.216347,381534722
1,196,0x0C4,,,0,512,,1781308318.216347,381534722
2,188,0x0BC,Engine rpm,Node 4,351723,938,deg_x10,1781308290.233687,353173561
3,188,0x0BC,Engine rpm,Node 4,351734,938,deg_x10,1781308290.233687,353173561
4,188,0x0BC,Engine rpm,Node 4,351744,938,deg_x10,1781308290.233687,353173561
5,188,0x0BC,Engine rpm,Node 4,351754,938,deg_x10,1781308290.233687,353173561
6,188,0x0BC,Engine rpm,Node 4,351765,938,deg_x10,1781308290.233687,353173561
7,188,0x0BC,Engine rpm,Node 4,351775,938,deg_x10,1781308290.233687,353173561
8,188,0x0BC,Engine rpm,Node 4,351786,938,deg_x10,1781308290.233687,353173561
9,188,0x0BC,Engine rpm,Node 4,351796,937,deg_x10,1781308290.233687,353173561
10,188,0x0BC,Engine rpm,Node 4,351807,937,deg_x10,1781308290.233687,353173561
11,188,0x0BC,Engine rpm,Node 4,351818,937,deg_x10,1781308290.233687,353173561
12,188,0x0BC,Engine rpm,Node 4,351828,937,deg_x10,1781308290.233687,353173561
13,188,0x0BC,Engine rpm,Node 4,351839,937,deg_x10,1781308290.233687,353173561
14,188,0x0BC,Engine rpm,Node 4,351850,951,deg_x10,1781308290.233687,353173561
15,188,0x0BC,Engine rpm,Node 4,351860,951,deg_x10,1781308290.233687,353173561
16,188,0x0BC,Engine rpm,Node 4,351871,951,deg_x10,1781308290.233687,353173561
17,188,0x0BC,Engine rpm,Node 4,351882,951,deg_x10,1781308290.233687,353173561
18,188,0x0BC,Engine rpm,Node 4,351892,951,deg_x10,1781308290.233687,353173561
19,188,0x0BC,Engine rpm,Node 4,351903,951,deg_x10,1781308290.233687,353173561
20,188,0x0BC,Engine rpm,Node 4,351913,951,deg_x10,1781308290.233687,353173561
21,188,0x0BC,Engine rpm,Node 4,351924,923,deg_x10,1781308290.233687,353173561
22,188,0x0BC,Engine rpm,Node 4,351934,923,deg_x10,1781308290.233687,353173561
23,188,0x0BC,Engine rpm,Node 4,351944,923,deg_x10,1781308290.233687,353173561
24,188,0x0BC,Engine rpm,Node 4,351955,923,deg_x10,1781308290.233687,353173561
25,188,0x0BC,Engine rpm,Node 4,351966,923,deg_x10,1781308290.233687,353173561
26,188,0x0BC,Engine rpm,Node 4,351976,923,deg_x10,1781308290.368538,353375516
27,188,0x0BC,Engine rpm,Node 4,351987,937,deg_x10,1781308290.368538,353375516
28,188,0x0BC,Engine rpm,Node 4,351998,937,deg_x10,1781308290.368538,353375516
29,188,0x0BC,Engine rpm,Node 4,352008,937,deg_x10,1781308290.368538,353375516
30,188,0x0BC,Engine rpm,Node 4,352019,937,deg_x10,1781308290.368538,353375516
31,188,0x0BC,Engine rpm,Node 4,352029,937,deg_x10,1781308290.368538,353375516
32,188,0x0BC,Engine rpm,Node 4,352040,937,deg_x10,1781308290.368538,353375516
33,188,0x0BC,Engine rpm,Node 4,352050,895,deg_x10,1781308290.368538,353375516
34,188,0x0BC,Engine rpm,Node 4,352061,895,deg_x10,1781308290.368538,353375516
35,188,0x0BC,Engine rpm,Node 4,352071,895,deg_x10,1781308290.368538,353375516
36,188,0x0BC,Engine rpm,Node 4,352081,895,deg_x10,1781308290.368538,353375516
37,188,0x0BC,Engine rpm,Node 4,352091,895,deg_x10,1781308290.368538,353375516
38,188,0x0BC,Engine rpm,Node 4,352102,895,deg_x10,1781308290.368538,353375516
39,188,0x0BC,Engine rpm,Node 4,352112,967,deg_x10,1781308290.368538,353375516
40,188,0x0BC,Engine rpm,Node 4,352123,967,deg_x10,1781308290.368538,353375516
41,188,0x0BC,Engine rpm,Node 4,352134,967,deg_x10,1781308290.368538,353375516
42,188,0x0BC,Engine rpm,Node 4,352144,967,deg_x10,1781308290.368538,353375516
43,188,0x0BC,Engine rpm,Node 4,352155,967,deg_x10,1781308290.368538,353375516
44,188,0x0BC,Engine rpm,Node 4,352166,967,deg_x10,1781308290.368538,353375516
