sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,193,0x0C1,,,0,512,,1781357990.688204,209786837
1,193,0x0C1,,,0,512,,1781358001.619985,220481288
2,196,0x0C4,,,0,512,,1781358001.619985,220481288
3,179,0x0B3,Brake pressure F,Node 1,210387,0,deg_x10,1781357991.196612,210443960
4,180,0x0B4,Brake pressure R,Node 1,210387,0,psi_x10,1781357991.196612,210443960
5,188,0x0BC,Engine rpm,Node 4,210443,12,deg_x10,1781357991.196612,210443960
6,188,0x0BC,Engine rpm,Node 4,210652,12,deg_x10,1781357991.298184,210653191
7,188,0x0BC,Engine rpm,Node 4,210751,6,deg_x10,1781357991.510138,210751985
8,188,0x0BC,Engine rpm,Node 4,211251,7,deg_x10,1781357991.775962,211251633
9,188,0x0BC,Engine rpm,Node 4,211261,6,deg_x10,1781357991.775976,211261880
10,188,0x0BC,Engine rpm,Node 4,211361,6,deg_x10,1781357991.775993,211362018
11,188,0x0BC,Engine rpm,Node 4,211461,12,deg_x10,1781357991.940063,211462016
12,188,0x0BC,Engine rpm,Node 4,211561,13,deg_x10,1781357992.898171,211562017
13,188,0x0BC,Engine rpm,Node 4,211772,6,deg_x10,1781357992.898305,211772571
14,188,0x0BC,Engine rpm,Node 4,211871,6,deg_x10,1781357992.898369,211871985
15,188,0x0BC,Engine rpm,Node 4,211971,6,deg_x10,1781357993.311965,211971985
16,179,0x0B3,Brake pressure F,Node 1,212786,0,deg_x10,1781357993.877198,212822493
17,180,0x0B4,Brake pressure R,Node 1,212786,0,psi_x10,1781357993.877198,212822493
18,188,0x0BC,Engine rpm,Node 4,212821,7,deg_x10,1781357993.877198,212822493
19,179,0x0B3,Brake pressure F,Node 1,212886,0,deg_x10,1781357993.878091,212921983
20,180,0x0B4,Brake pressure R,Node 1,212886,0,psi_x10,1781357993.878091,212921983
21,188,0x0BC,Engine rpm,Node 4,212920,7,deg_x10,1781357993.878091,212921983
22,179,0x0B3,Brake pressure F,Node 1,213786,0,deg_x10,1781357994.504478,213812969
23,180,0x0B4,Brake pressure R,Node 1,213786,0,psi_x10,1781357994.504478,213812969
24,188,0x0BC,Engine rpm,Node 4,213811,6,deg_x10,1781357994.504478,213812969
25,188,0x0BC,Engine rpm,Node 4,213841,6,deg_x10,1781357994.727207,213842443
26,179,0x0B3,Brake pressure F,Node 1,213886,0,deg_x10,1781357994.870843,213941984
27,180,0x0B4,Brake pressure R,Node 1,213886,0,psi_x10,1781357994.870843,213941984
28,188,0x0BC,Engine rpm,Node 4,213940,13,deg_x10,1781357994.870843,213941984
29,179,0x0B3,Brake pressure F,Node 1,214186,0,deg_x10,1781357995.186960,214223892
30,180,0x0B4,Brake pressure R,Node 1,214186,0,psi_x10,1781357995.186960,214223892
31,188,0x0BC,Engine rpm,Node 4,214222,8,deg_x10,1781357995.186960,214223892
32,179,0x0B3,Brake pressure F,Node 1,214286,0,deg_x10,1781357995.187095,214321986
33,180,0x0B4,Brake pressure R,Node 1,214286,0,psi_x10,1781357995.187095,214321986
34,188,0x0BC,Engine rpm,Node 4,214320,12,deg_x10,1781357995.187095,214321986
35,179,0x0B3,Brake pressure F,Node 1,214386,0,deg_x10,1781357995.295372,214421984
36,180,0x0B4,Brake pressure R,Node 1,214386,0,psi_x10,1781357995.295372,214421984
37,188,0x0BC,Engine rpm,Node 4,214420,6,deg_x10,1781357995.295372,214421984
38,180,0x0B4,Brake pressure R,Node 1,215386,0,psi_x10,1781357995.926993,215450333
39,188,0x0BC,Engine rpm,Node 4,215449,6,deg_x10,1781357995.926993,215450333
40,188,0x0BC,Engine rpm,Node 4,215663,8,deg_x10,1781357996.111596,215664605
41,188,0x0BC,Engine rpm,Node 4,215760,6,deg_x10,1781357996.250013,215762018
42,188,0x0BC,Engine rpm,Node 4,215860,16,deg_x10,1781357996.309949,215862070
43,188,0x0BC,Engine rpm,Node 4,215961,12,deg_x10,1781357996.309993,215962072
44,188,0x0BC,Engine rpm,Node 4,216061,12,deg_x10,1781357996.915981,216062073
45,188,0x0BC,Engine rpm,Node 4,216161,7,deg_x10,1781357996.916511,216162082
46,188,0x0BC,Engine rpm,Node 4,216261,6,deg_x10,1781357996.916873,216262072
47,188,0x0BC,Engine rpm,Node 4,216361,6,deg_x10,1781357996.917618,216362074
48,188,0x0BC,Engine rpm,Node 4,216461,14,deg_x10,1781357996.918074,216462191
49,188,0x0BC,Engine rpm,Node 4,216561,7,deg_x10,1781357997.149792,216562073
50,188,0x0BC,Engine rpm,Node 4,216883,13,deg_x10,1781357997.367888,216884062
51,179,0x0B3,Brake pressure F,Node 1,216886,0,deg_x10,1781357997.368618,216891847
52,180,0x0B4,Brake pressure R,Node 1,216886,0,psi_x10,1781357997.368618,216891847
53,188,0x0BC,Engine rpm,Node 4,216890,6,deg_x10,1781357997.368618,216891847
54,179,0x0B3,Brake pressure F,Node 1,217086,0,deg_x10,1781357998.075470,217103172
55,180,0x0B4,Brake pressure R,Node 1,217086,0,psi_x10,1781357998.075470,217103172
56,188,0x0BC,Engine rpm,Node 4,217102,6,deg_x10,1781357998.075470,217103172
57,179,0x0B3,Brake pressure F,Node 1,217186,0,deg_x10,1781357998.075503,217212093
58,180,0x0B4,Brake pressure R,Node 1,217186,0,psi_x10,1781357998.075503,217212093
59,188,0x0BC,Engine rpm,Node 4,217211,14,deg_x10,1781357998.075503,217212093
60,179,0x0B3,Brake pressure F,Node 1,217286,0,deg_x10,1781357998.076199,217312095
61,180,0x0B4,Brake pressure R,Node 1,217286,0,psi_x10,1781357998.076199,217312095
62,188,0x0BC,Engine rpm,Node 4,217311,7,deg_x10,1781357998.076199,217312095
63,179,0x0B3,Brake pressure F,Node 1,217386,0,deg_x10,1781357998.165483,217412129
64,180,0x0B4,Brake pressure R,Node 1,217386,0,psi_x10,1781357998.165483,217412129
65,188,0x0BC,Engine rpm,Node 4,217411,14,deg_x10,1781357998.165483,217412129
66,179,0x0B3,Brake pressure F,Node 1,217486,0,deg_x10,1781357998.458979,217512093
67,180,0x0B4,Brake pressure R,Node 1,217486,0,psi_x10,1781357998.458979,217512093
68,188,0x0BC,Engine rpm,Node 4,217511,6,deg_x10,1781357998.458979,217512093
69,179,0x0B3,Brake pressure F,Node 1,217986,0,deg_x10,1781357999.085273,218044506
70,180,0x0B4,Brake pressure R,Node 1,217986,0,psi_x10,1781357999.085273,218044506
71,188,0x0BC,Engine rpm,Node 4,218043,7,deg_x10,1781357999.085273,218044506
72,179,0x0B3,Brake pressure F,Node 1,218386,0,deg_x10,1781357999.137419,218432034
73,180,0x0B4,Brake pressure R,Node 1,218386,0,psi_x10,1781357999.137419,218432034
74,188,0x0BC,Engine rpm,Node 4,218431,14,deg_x10,1781357999.137419,218432034
75,179,0x0B3,Brake pressure F,Node 1,218486,0,deg_x10,1781358000.261627,218532020
76,180,0x0B4,Brake pressure R,Node 1,218486,0,psi_x10,1781358000.261627,218532020
77,188,0x0BC,Engine rpm,Node 4,218531,8,deg_x10,1781358000.261627,218532020
78,188,0x0BC,Engine rpm,Node 4,220172,13,deg_x10,1781358001.619985,220481288
