sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
64,179,0x0B3,Brake pressure F,Node 1,1148714,0,deg_x10,1781222531.530078,1148771920
65,180,0x0B4,Brake pressure R,Node 1,1148714,0,psi_x10,1781222531.530078,1148771920
66,185,0x0B9,Wheel rpm,Node 3,1148769,638,rpm,1781222531.530078,1148771920
67,186,0x0BA,Engine rpm,Node 3,1148769,0,rpm,1781222531.530078,1148771920
68,179,0x0B3,Brake pressure F,Node 1,1149114,0,deg_x10,1781222532.044554,1149121972
69,180,0x0B4,Brake pressure R,Node 1,1149114,0,psi_x10,1781222532.044554,1149121972
70,185,0x0B9,Wheel rpm,Node 3,1149119,632,rpm,1781222532.044554,1149121972
71,186,0x0BA,Engine rpm,Node 3,1149119,0,rpm,1781222532.044554,1149121972
72,179,0x0B3,Brake pressure F,Node 1,1149214,0,deg_x10,1781222532.044951,1149221919
73,180,0x0B4,Brake pressure R,Node 1,1149214,0,psi_x10,1781222532.044951,1149221919
74,185,0x0B9,Wheel rpm,Node 3,1149219,632,rpm,1781222532.044951,1149221919
75,186,0x0BA,Engine rpm,Node 3,1149219,0,rpm,1781222532.044951,1149221919
76,179,0x0B3,Brake pressure F,Node 1,1149414,0,deg_x10,1781222532.987931,1149471973
77,180,0x0B4,Brake pressure R,Node 1,1149414,0,psi_x10,1781222532.987931,1149471973
78,185,0x0B9,Wheel rpm,Node 3,1149469,632,rpm,1781222532.987931,1149471973
79,186,0x0BA,Engine rpm,Node 3,1149469,0,rpm,1781222532.987931,1149471973
80,179,0x0B3,Brake pressure F,Node 1,1151014,0,deg_x10,1781222533.994405,1151102611
81,180,0x0B4,Brake pressure R,Node 1,1151014,0,psi_x10,1781222533.994405,1151102611
82,185,0x0B9,Wheel rpm,Node 3,1151098,632,rpm,1781222533.994405,1151102611
83,186,0x0BA,Engine rpm,Node 3,1151098,0,rpm,1781222533.994405,1151102611
84,179,0x0B3,Brake pressure F,Node 1,1151514,0,deg_x10,1781222534.419266,1151544403
85,180,0x0B4,Brake pressure R,Node 1,1151514,0,psi_x10,1781222534.419266,1151544403
86,185,0x0B9,Wheel rpm,Node 3,1151538,632,rpm,1781222534.419266,1151544403
87,186,0x0BA,Engine rpm,Node 3,1151538,0,rpm,1781222534.419266,1151544403
88,179,0x0B3,Brake pressure F,Node 1,1151914,0,deg_x10,1781222535.191557,1151993812
89,180,0x0B4,Brake pressure R,Node 1,1151914,0,psi_x10,1781222535.191557,1151993812
90,185,0x0B9,Wheel rpm,Node 3,1151988,631,rpm,1781222535.191557,1151993812
91,186,0x0BA,Engine rpm,Node 3,1151988,0,rpm,1781222535.191557,1151993812
92,179,0x0B3,Brake pressure F,Node 1,1152014,0,deg_x10,1781222535.191693,1152091919
93,180,0x0B4,Brake pressure R,Node 1,1152014,0,psi_x10,1781222535.191693,1152091919
94,185,0x0B9,Wheel rpm,Node 3,1152088,632,rpm,1781222535.191693,1152091919
95,186,0x0BA,Engine rpm,Node 3,1152088,0,rpm,1781222535.191693,1152091919
96,179,0x0B3,Brake pressure F,Node 1,1153714,0,deg_x10,1781222537.019960,1153774956
97,180,0x0B4,Brake pressure R,Node 1,1153714,0,psi_x10,1781222537.019960,1153774956
98,185,0x0B9,Wheel rpm,Node 3,1153768,631,rpm,1781222537.019960,1153774956
99,186,0x0BA,Engine rpm,Node 3,1153768,0,rpm,1781222537.019960,1153774956
