sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,196,0x0C4,,,0,721152,,1781310317.387116,701241867
1,196,0x0C4,,,0,512,,1781310320.194978,703942850
2,193,0x0C1,,,0,512,,1781310324.670930,708302035
3,196,0x0C4,,,0,512,,1781310324.670930,708302035
4,179,0x0B3,Brake pressure F,Node 1,32462,0,deg_x10,1781309648.755963,32491937
5,180,0x0B4,Brake pressure R,Node 1,32462,0,psi_x10,1781309648.755963,32491937
6,179,0x0B3,Brake pressure F,Node 1,32662,0,deg_x10,1781309649.121931,32693268
7,180,0x0B4,Brake pressure R,Node 1,32662,0,psi_x10,1781309649.121931,32693268
8,179,0x0B3,Brake pressure F,Node 1,32762,0,deg_x10,1781309649.124198,32791832
9,180,0x0B4,Brake pressure R,Node 1,32762,0,psi_x10,1781309649.124198,32791832
10,179,0x0B3,Brake pressure F,Node 1,32862,0,deg_x10,1781309649.125290,32891832
11,180,0x0B4,Brake pressure R,Node 1,32862,0,psi_x10,1781309649.125290,32891832
12,179,0x0B3,Brake pressure F,Node 1,32962,0,deg_x10,1781309649.126426,32991864
13,180,0x0B4,Brake pressure R,Node 1,32962,0,psi_x10,1781309649.126426,32991864
14,179,0x0B3,Brake pressure F,Node 1,33062,0,deg_x10,1781309649.311914,33091833
15,180,0x0B4,Brake pressure R,Node 1,33062,0,psi_x10,1781309649.311914,33091833
16,179,0x0B3,Brake pressure F,Node 1,33162,0,deg_x10,1781309649.312055,33191833
17,180,0x0B4,Brake pressure R,Node 1,33162,0,psi_x10,1781309649.312055,33191833
18,179,0x0B3,Brake pressure F,Node 1,33262,0,deg_x10,1781309649.458513,33291833
19,180,0x0B4,Brake pressure R,Node 1,33262,0,psi_x10,1781309649.458513,33291833
20,179,0x0B3,Brake pressure F,Node 1,33362,0,deg_x10,1781309649.579768,33391833
21,180,0x0B4,Brake pressure R,Node 1,33362,0,psi_x10,1781309649.579768,33391833
22,179,0x0B3,Brake pressure F,Node 1,33462,0,deg_x10,1781309649.720801,33491862
23,180,0x0B4,Brake pressure R,Node 1,33462,0,psi_x10,1781309649.720801,33491862
24,179,0x0B3,Brake pressure F,Node 1,33562,0,deg_x10,1781309649.867154,33591833
25,180,0x0B4,Brake pressure R,Node 1,33562,0,psi_x10,1781309649.867154,33591833
26,179,0x0B3,Brake pressure F,Node 1,33662,0,deg_x10,1781309649.867391,33692538
27,180,0x0B4,Brake pressure R,Node 1,33662,0,psi_x10,1781309649.867391,33692538
28,179,0x0B3,Brake pressure F,Node 1,33762,0,deg_x10,1781309650.025334,33791833
29,180,0x0B4,Brake pressure R,Node 1,33762,0,psi_x10,1781309650.025334,33791833
30,179,0x0B3,Brake pressure F,Node 1,33862,0,deg_x10,1781309650.025554,33891833
31,180,0x0B4,Brake pressure R,Node 1,33862,0,psi_x10,1781309650.025554,33891833
32,179,0x0B3,Brake pressure F,Node 1,33962,0,deg_x10,1781309650.159659,33991862
33,180,0x0B4,Brake pressure R,Node 1,33962,0,psi_x10,1781309650.159659,33991862
34,179,0x0B3,Brake pressure F,Node 1,34062,0,deg_x10,1781309650.325381,34091833
35,180,0x0B4,Brake pressure R,Node 1,34062,0,psi_x10,1781309650.325381,34091833
36,179,0x0B3,Brake pressure F,Node 1,34162,0,deg_x10,1781309650.325537,34191833
37,180,0x0B4,Brake pressure R,Node 1,34162,0,psi_x10,1781309650.325537,34191833
38,179,0x0B3,Brake pressure F,Node 1,34262,0,deg_x10,1781309650.479753,34291833
39,180,0x0B4,Brake pressure R,Node 1,34262,0,psi_x10,1781309650.479753,34291833
40,179,0x0B3,Brake pressure F,Node 1,34362,0,deg_x10,1781309650.624277,34391833
