sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,received_at_unix,publish_time_us
0,178,0x0B2,gps_speed,master,149458,97.56,km/h,1781124225.390239,149551837
1,178,0x0B2,gps_speed,master,150458,97.16,km/h,1781124226.434250,150551833
2,178,0x0B2,gps_speed,master,151459,96.82,km/h,1781124227.462825,151551833
3,178,0x0B2,gps_speed,master,152455,96.8,km/h,1781124228.307260,152551833
4,178,0x0B2,gps_speed,master,153455,97.06,km/h,1781124229.249608,153551833
5,178,0x0B2,gps_speed,master,154453,97.03,km/h,1781124230.364040,154551833
6,178,0x0B2,gps_speed,master,155456,96.73,km/h,1781124231.407004,155551833
7,178,0x0B2,gps_speed,master,156455,97.1,km/h,1781124232.445294,156551833
8,178,0x0B2,gps_speed,master,157454,96.73,km/h,1781124233.432674,157551833
9,178,0x0B2,gps_speed,master,158453,96.54,km/h,1781124234.337237,158551823
